95.69s of 114.65s total (83.46%)
         0     0% 83.46%      1.72s  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.46%      2.10s  1.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.46%      2.10s  1.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.46%      2.10s  1.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.46%      2.10s  1.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.46%      1.18s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.46%      1.18s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.46%     12.28s 10.71%  io/ioutil.ReadDir
         0     0% 83.46%      6.80s  5.93%  io/ioutil.ReadFile
         0     0% 83.46%      0.72s  0.63%  os.(*File).Close
         0     0% 83.46%     10.98s  9.58%  os.(*File).Readdir
         0     0% 83.46%      1.32s  1.15%  os.(*File).Readdirnames
         0     0% 83.46%      2.09s  1.82%  os.(*File).read
         0     0% 83.46%      4.60s  4.01%  os.Open
         0     0% 83.46%      2.80s  2.44%  runtime.(*mcache).nextFree.func1
         0     0% 83.46%      0.64s  0.56%  runtime.(*mheap).alloc.func1
         0     0% 83.46%      0.76s  0.66%  runtime._System
         0     0% 83.46%      3.44s  3.00%  runtime.gcAssistAlloc
         0     0% 83.46%      3.43s  2.99%  runtime.gcAssistAlloc.func1
         0     0% 83.46%      3.43s  2.99%  runtime.gcAssistAlloc1
         0     0% 83.46%     24.38s 21.26%  runtime.gcBgMarkWorker
         0     0% 83.46%     21.65s 18.88%  runtime.gcBgMarkWorker.func2
         0     0% 83.46%    111.34s 97.11%  runtime.goexit
         0     0% 83.46%      1.19s  1.04%  runtime.largeAlloc
         0     0% 83.46%      1.19s  1.04%  runtime.mallocgc.func1
         0     0% 83.46%      2.53s  2.21%  runtime.markroot.func1
         0     0% 83.46%      0.95s  0.83%  runtime.stopm
         0     0% 83.46%      0.83s  0.72%  sort.Slice
         0     0% 83.46%      0.69s   0.6%  syscall.Close
         0     0% 83.46%      2.50s  2.18%  syscall.Read
         0     0% 83.46%      2.50s  2.18%  syscall.read
