105.01s of 125.24s total (83.85%)
         0     0% 83.85%      8.20s  6.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 83.85%      1.16s  0.93%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).WaitForAttachAndMount
         0     0% 83.85%      1.03s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).getUnmountedVolumes
         0     0% 83.85%      1.03s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 83.85%      2.11s  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.85%      2.10s  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 83.85%      2.43s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.85%      2.43s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.85%      2.43s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.85%      2.43s  1.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.85%      1.09s  0.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.85%      1.09s  0.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.85%      0.66s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 83.85%     13.77s 10.99%  io/ioutil.ReadDir
         0     0% 83.85%      0.76s  0.61%  os.(*File).Close
         0     0% 83.85%     12.46s  9.95%  os.(*File).Readdir
         0     0% 83.85%      1.61s  1.29%  os.(*File).Readdirnames
         0     0% 83.85%      1.61s  1.29%  os.(*File).readdirnames
         0     0% 83.85%      4.79s  3.82%  os.Open
         0     0% 83.85%      4.92s  3.93%  os.Stat
         0     0% 83.85%      1.41s  1.13%  path.Join
         0     0% 83.85%      0.81s  0.65%  reflect.DeepEqual
         0     0% 83.85%      0.63s   0.5%  runtime.(*mheap).alloc.func1
         0     0% 83.85%      0.91s  0.73%  runtime._System
         0     0% 83.85%      1.46s  1.17%  runtime.bgsweep
         0     0% 83.85%      4.52s  3.61%  runtime.gcAssistAlloc
         0     0% 83.85%      4.50s  3.59%  runtime.gcAssistAlloc.func1
         0     0% 83.85%     22.16s 17.69%  runtime.gcBgMarkWorker.func2
         0     0% 83.85%    121.77s 97.23%  runtime.goexit
         0     0% 83.85%      1.10s  0.88%  runtime.largeAlloc
         0     0% 83.85%      1.10s  0.88%  runtime.mallocgc.func1
         0     0% 83.85%      2.89s  2.31%  runtime.markroot.func1
         0     0% 83.85%      1.11s  0.89%  runtime.park_m
         0     0% 83.85%      0.86s  0.69%  runtime.stopm
         0     0% 83.85%      0.89s  0.71%  sort.Slice
         0     0% 83.85%      0.72s  0.57%  syscall.Close
