34.87s of 42.57s total (81.91%)
         0     0% 81.91%      0.40s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 81.91%      0.40s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 81.91%      0.79s  1.86%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 81.91%      0.79s  1.86%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 81.91%      0.24s  0.56%  io.ReadAtLeast
         0     0% 81.91%      0.24s  0.56%  io.ReadFull
         0     0% 81.91%      0.86s  2.02%  io/ioutil.readAll
         0     0% 81.91%      0.22s  0.52%  net.(*Dialer).DialContext
         0     0% 81.91%      0.22s  0.52%  net.(*conn).Read
         0     0% 81.91%      0.22s  0.52%  net.(*netFD).Read
         0     0% 81.91%      0.22s  0.52%  net.dialSerial
         0     0% 81.91%      0.22s  0.52%  net.dialSingle
         0     0% 81.91%      0.22s  0.52%  net.socket
         0     0% 81.91%      0.28s  0.66%  net/http.(*Client).Do
         0     0% 81.91%      0.26s  0.61%  net/http.(*Client).send
         0     0% 81.91%      0.25s  0.59%  net/http.(*Transport).RoundTrip
         0     0% 81.91%      0.22s  0.52%  net/http.(*Transport).dial
         0     0% 81.91%      0.27s  0.63%  net/http.(*Transport).dialConn
         0     0% 81.91%      0.27s  0.63%  net/http.(*Transport).getConn.func4
         0     0% 81.91%      0.26s  0.61%  net/http.send
         0     0% 81.91%      0.32s  0.75%  os.(*File).Close
         0     0% 81.91%      4.25s  9.98%  os.(*File).Readdir
         0     0% 81.91%      0.72s  1.69%  os.(*File).Readdirnames
         0     0% 81.91%      0.91s  2.14%  os.(*File).read
         0     0% 81.91%      0.72s  1.69%  os.(*File).readdirnames
         0     0% 81.91%      3.34s  7.85%  os.Lstat
         0     0% 81.91%      0.43s  1.01%  path.Join
         0     0% 81.91%      0.64s  1.50%  reflect.DeepEqual
         0     0% 81.91%      0.77s  1.81%  reflect.mapassign
         0     0% 81.91%      0.98s  2.30%  runtime.(*mcache).nextFree.func1
         0     0% 81.91%      0.98s  2.30%  runtime.(*mcache).refill
         0     0% 81.91%      0.37s  0.87%  runtime._System
         0     0% 81.91%      0.71s  1.67%  runtime.gcAssistAlloc
         0     0% 81.91%      0.71s  1.67%  runtime.gcAssistAlloc.func1
         0     0% 81.91%      0.71s  1.67%  runtime.gcAssistAlloc1
         0     0% 81.91%      9.51s 22.34%  runtime.gcBgMarkWorker
         0     0% 81.91%      8.51s 19.99%  runtime.gcBgMarkWorker.func2
         0     0% 81.91%     41.26s 96.92%  runtime.goexit
         0     0% 81.91%      0.44s  1.03%  runtime.gosweepone
         0     0% 81.91%      0.42s  0.99%  runtime.gosweepone.func1
         0     0% 81.91%      0.32s  0.75%  runtime.largeAlloc
         0     0% 81.91%      0.32s  0.75%  runtime.mallocgc.func1
         0     0% 81.91%      0.95s  2.23%  runtime.markroot.func1
         0     0% 81.91%      0.28s  0.66%  runtime.morestack
         0     0% 81.91%      0.28s  0.66%  runtime.newstack
         0     0% 81.91%      0.33s  0.78%  runtime.park_m
         0     0% 81.91%      0.32s  0.75%  runtime.pcdatavalue
         0     0% 81.91%      0.95s  2.23%  runtime.scang
         0     0% 81.91%      0.32s  0.75%  runtime.selectgo
         0     0% 81.91%      0.33s  0.78%  syscall.Close
         0     0% 81.91%      0.26s  0.61%  syscall.Getdents
         0     0% 81.91%      3.13s  7.35%  syscall.Lstat
         0     0% 81.91%      1.56s  3.66%  syscall.Open
         0     0% 81.91%      1.13s  2.65%  syscall.Read
         0     0% 81.91%      0.26s  0.61%  syscall.ReadDirent
         0     0% 81.91%      1.56s  3.66%  syscall.openat
