16.51s of 20.56s total (80.30%)
         0     0% 80.30%      0.22s  1.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 80.30%      0.22s  1.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 80.30%      0.11s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUp
         0     0% 80.30%      0.13s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 80.30%      0.13s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0% 80.30%      0.11s  0.54%  io.ReadAtLeast
         0     0% 80.30%      0.11s  0.54%  io.ReadFull
         0     0% 80.30%      2.40s 11.67%  io/ioutil.ReadDir
         0     0% 80.30%      0.17s  0.83%  net.(*Dialer).Dial
         0     0% 80.30%      0.21s  1.02%  net.(*Dialer).DialContext
         0     0% 80.30%      0.11s  0.54%  net.(*conn).Read
         0     0% 80.30%      0.11s  0.54%  net.(*netFD).Read
         0     0% 80.30%      0.14s  0.68%  net.(*netFD).connect
         0     0% 80.30%      0.14s  0.68%  net.(*netFD).dial
         0     0% 80.30%      0.17s  0.83%  net.DialTimeout
         0     0% 80.30%      0.21s  1.02%  net.dialSerial
         0     0% 80.30%      0.16s  0.78%  net.dialUnix
         0     0% 80.30%      0.19s  0.92%  net.socket
         0     0% 80.30%      0.16s  0.78%  net.unixSocket
         0     0% 80.30%      0.12s  0.58%  net/http.(*Client).Do
         0     0% 80.30%      0.12s  0.58%  net/http.(*Client).send
         0     0% 80.30%      0.21s  1.02%  net/http.(*Transport).dial
         0     0% 80.30%      0.26s  1.26%  net/http.(*Transport).dialConn
         0     0% 80.30%      0.26s  1.26%  net/http.(*Transport).getConn.func4
         0     0% 80.30%      0.12s  0.58%  net/http.send
         0     0% 80.30%      0.22s  1.07%  os.(*File).Close
         0     0% 80.30%      0.41s  1.99%  os.(*File).Read
         0     0% 80.30%      2.14s 10.41%  os.(*File).Readdir
         0     0% 80.30%      0.24s  1.17%  os.(*File).Readdirnames
         0     0% 80.30%      0.41s  1.99%  os.(*File).read
         0     0% 80.30%      0.24s  1.17%  os.(*File).readdirnames
         0     0% 80.30%      0.22s  1.07%  os.(*file).close
         0     0% 80.30%      1.79s  8.71%  os.Lstat
         0     0% 80.30%      0.95s  4.62%  os.Open
         0     0% 80.30%      0.96s  4.67%  os.OpenFile
         0     0% 80.30%      0.94s  4.57%  os.Stat
         0     0% 80.30%      0.19s  0.92%  path.Join
         0     0% 80.30%      0.18s  0.88%  reflect.DeepEqual
         0     0% 80.30%      0.13s  0.63%  reflect.New
         0     0% 80.30%      0.37s  1.80%  reflect.mapassign
         0     0% 80.30%      0.14s  0.68%  reflect.unsafe_New
         0     0% 80.30%      0.55s  2.68%  runtime.(*mcache).nextFree
         0     0% 80.30%      0.46s  2.24%  runtime.(*mcache).nextFree.func1
         0     0% 80.30%      0.30s  1.46%  runtime.(*mcentral).grow
         0     0% 80.30%      0.14s  0.68%  runtime._System
         0     0% 80.30%      0.22s  1.07%  runtime.bgsweep
         0     0% 80.30%      0.18s  0.88%  runtime.blockevent
         0     0% 80.30%      0.18s  0.88%  runtime.callers
         0     0% 80.30%      0.18s  0.88%  runtime.callers.func1
         0     0% 80.30%      0.21s  1.02%  runtime.concatstring3
         0     0% 80.30%      0.24s  1.17%  runtime.copystack
         0     0% 80.30%      0.24s  1.17%  runtime.futexsleep
         0     0% 80.30%      0.23s  1.12%  runtime.futexwakeup
         0     0% 80.30%      0.26s  1.26%  runtime.gcAssistAlloc
         0     0% 80.30%      0.26s  1.26%  runtime.gcAssistAlloc.func1
         0     0% 80.30%      0.26s  1.26%  runtime.gcAssistAlloc1
         0     0% 80.30%      3.93s 19.11%  runtime.gcBgMarkWorker.func2
         0     0% 80.30%     19.46s 94.65%  runtime.goexit
         0     0% 80.30%      0.15s  0.73%  runtime.goexit0
         0     0% 80.30%      0.13s  0.63%  runtime.goschedImpl
         0     0% 80.30%      0.13s  0.63%  runtime.gosched_m
         0     0% 80.30%      0.22s  1.07%  runtime.gosweepone
         0     0% 80.30%      0.28s  1.36%  runtime.growWork
         0     0% 80.30%      0.18s  0.88%  runtime.hashGrow
         0     0% 80.30%      0.37s  1.80%  runtime.markroot.func1
         0     0% 80.30%      0.22s  1.07%  runtime.morestack
         0     0% 80.30%      0.12s  0.58%  runtime.mstart
         0     0% 80.30%      0.12s  0.58%  runtime.mstart1
         0     0% 80.30%      0.22s  1.07%  runtime.newstack
         0     0% 80.30%      0.19s  0.92%  runtime.notesleep
         0     0% 80.30%      0.23s  1.12%  runtime.notewakeup
         0     0% 80.30%      0.15s  0.73%  runtime.pcdatavalue
         0     0% 80.30%      0.37s  1.80%  runtime.scang
         0     0% 80.30%      0.23s  1.12%  runtime.selectgo
         0     0% 80.30%      0.22s  1.07%  runtime.stopm
         0     0% 80.30%      0.20s  0.97%  runtime.wakep
         0     0% 80.30%      0.11s  0.54%  sort.Slice
         0     0% 80.30%      0.15s  0.73%  strings.Split
         0     0% 80.30%      0.22s  1.07%  syscall.Close
         0     0% 80.30%      0.52s  2.53%  syscall.Read
         0     0% 80.30%      0.87s  4.23%  syscall.Stat
         0     0% 80.30%      0.11s  0.54%  syscall.Write
         0     0% 80.30%      0.87s  4.23%  syscall.openat
         0     0% 80.30%      0.11s  0.54%  syscall.write
