66.41s of 82.26s total (80.73%)
         0     0% 80.73%      6.43s  7.82%  os.Lstat
         0     0% 80.73%      3.29s  4.00%  os.Open
         0     0% 80.73%      3.29s  4.00%  os.OpenFile
         0     0% 80.73%      3.16s  3.84%  os.Stat
         0     0% 80.73%      0.68s  0.83%  reflect.DeepEqual
         0     0% 80.73%      0.64s  0.78%  runtime._System
         0     0% 80.73%      1.05s  1.28%  runtime.bgsweep
         0     0% 80.73%      0.42s  0.51%  runtime.copystack
         0     0% 80.73%      1.90s  2.31%  runtime.gcAssistAlloc.func1
         0     0% 80.73%      1.90s  2.31%  runtime.gcAssistAlloc1
         0     0% 80.73%        18s 21.88%  runtime.gcBgMarkWorker
         0     0% 80.73%     16.08s 19.55%  runtime.gcBgMarkWorker.func2
         0     0% 80.73%     80.13s 97.41%  runtime.goexit
         0     0% 80.73%      0.81s  0.98%  runtime.largeAlloc
         0     0% 80.73%      0.81s  0.98%  runtime.mallocgc.func1
         0     0% 80.73%      1.66s  2.02%  runtime.markroot.func1
         0     0% 80.73%      0.56s  0.68%  runtime.park_m
         0     0% 80.73%      1.66s  2.02%  runtime.scang
         0     0% 80.73%      0.88s  1.07%  runtime.scanstack.func1
         0     0% 80.73%      0.47s  0.57%  syscall.Close
         0     0% 80.73%      1.56s  1.90%  syscall.Read
         0     0% 80.73%         3s  3.65%  syscall.openat
