5.01s of 6.27s total (79.90%)
         0     0% 79.90%      0.06s  0.96%  net.dialSingle
         0     0% 79.90%      0.06s  0.96%  net.dialUnix
         0     0% 79.90%      0.06s  0.96%  net.socket
         0     0% 79.90%      0.06s  0.96%  net.unixSocket
         0     0% 79.90%      0.15s  2.39%  net/http.(*Client).Do
         0     0% 79.90%      0.15s  2.39%  net/http.(*Client).send
         0     0% 79.90%      0.12s  1.91%  net/http.(*Transport).RoundTrip
         0     0% 79.90%      0.06s  0.96%  net/http.(*Transport).dial
         0     0% 79.90%      0.06s  0.96%  net/http.(*Transport).dialConn
         0     0% 79.90%      0.06s  0.96%  net/http.(*Transport).getConn.func4
         0     0% 79.90%      0.11s  1.75%  net/http.(*persistConn).readLoop
         0     0% 79.90%      0.04s  0.64%  net/http.(*persistConn).roundTrip
         0     0% 79.90%      0.12s  1.91%  net/http.(*persistConn).writeLoop
         0     0% 79.90%      0.07s  1.12%  os.(*File).Close
         0     0% 79.90%      0.21s  3.35%  os.(*File).Read
         0     0% 79.90%      1.09s 17.38%  os.(*File).Readdir
         0     0% 79.90%      0.17s  2.71%  os.(*File).Readdirnames
         0     0% 79.90%      0.21s  3.35%  os.(*File).read
         0     0% 79.90%      1.09s 17.38%  os.(*File).readdir
         0     0% 79.90%      0.17s  2.71%  os.(*File).readdirnames
         0     0% 79.90%      0.87s 13.88%  os.Lstat
         0     0% 79.90%      0.39s  6.22%  os.Open
         0     0% 79.90%      0.39s  6.22%  os.OpenFile
         0     0% 79.90%      0.26s  4.15%  os.Stat
         0     0% 79.90%      0.05s   0.8%  path.Join
         0     0% 79.90%      0.07s  1.12%  path/filepath.Join
         0     0% 79.90%      0.06s  0.96%  reflect.Value.Convert
         0     0% 79.90%      0.05s   0.8%  reflect.Value.SetMapIndex
         0     0% 79.90%      0.06s  0.96%  reflect.cvtBytesString
         0     0% 79.90%      0.04s  0.64%  reflect.mapassign
         0     0% 79.90%      0.18s  2.87%  runtime.(*mcache).nextFree
         0     0% 79.90%      0.13s  2.07%  runtime.(*mcache).nextFree.func1
         0     0% 79.90%      0.13s  2.07%  runtime.(*mcache).refill
         0     0% 79.90%      0.12s  1.91%  runtime.(*mcentral).grow
         0     0% 79.90%      0.12s  1.91%  runtime.(*mheap).alloc
         0     0% 79.90%      0.04s  0.64%  runtime.(*mheap).alloc.func1
         0     0% 79.90%      0.08s  1.28%  runtime._System
         0     0% 79.90%      0.09s  1.44%  runtime.callers
         0     0% 79.90%      0.09s  1.44%  runtime.callers.func1
         0     0% 79.90%      0.08s  1.28%  runtime.concatstring3
         0     0% 79.90%      0.04s  0.64%  runtime.convI2I
         0     0% 79.90%      0.19s  3.03%  runtime.copystack
         0     0% 79.90%      0.14s  2.23%  runtime.funcspdelta
         0     0% 79.90%      0.12s  1.91%  runtime.futexsleep
         0     0% 79.90%      0.04s  0.64%  runtime.futexwakeup
         0     0% 79.90%      0.04s  0.64%  runtime.gcAssistAlloc
         0     0% 79.90%      0.05s   0.8%  runtime.gcAssistAlloc.func1
         0     0% 79.90%      0.05s   0.8%  runtime.gcAssistAlloc1
         0     0% 79.90%      0.97s 15.47%  runtime.gcBgMarkWorker
         0     0% 79.90%      0.87s 13.88%  runtime.gcBgMarkWorker.func2
         0     0% 79.90%      0.05s   0.8%  runtime.gcDrainN
         0     0% 79.90%      5.68s 90.59%  runtime.goexit
         0     0% 79.90%      0.09s  1.44%  runtime.goexit0
         0     0% 79.90%      0.05s   0.8%  runtime.goready
         0     0% 79.90%      0.05s   0.8%  runtime.goready.func1
         0     0% 79.90%      0.05s   0.8%  runtime.growWork
         0     0% 79.90%      0.04s  0.64%  runtime.hashGrow
         0     0% 79.90%      0.04s  0.64%  runtime.markroot
         0     0% 79.90%      0.09s  1.44%  runtime.markroot.func1
         0     0% 79.90%      0.29s  4.63%  runtime.mcall
         0     0% 79.90%      0.19s  3.03%  runtime.morestack
         0     0% 79.90%      0.07s  1.12%  runtime.netpoll
         0     0% 79.90%      0.19s  3.03%  runtime.newstack
         0     0% 79.90%      0.04s  0.64%  runtime.notewakeup
         0     0% 79.90%      0.18s  2.87%  runtime.park_m
         0     0% 79.90%      0.06s  0.96%  runtime.pcdatavalue
         0     0% 79.90%      0.05s   0.8%  runtime.ready
         0     0% 79.90%      0.04s  0.64%  runtime.runqgrab
         0     0% 79.90%      0.04s  0.64%  runtime.runqsteal
         0     0% 79.90%      0.10s  1.59%  runtime.saveblockevent
         0     0% 79.90%      0.09s  1.44%  runtime.scang
         0     0% 79.90%      0.28s  4.47%  runtime.schedule
         0     0% 79.90%      0.16s  2.55%  runtime.selectgo
         0     0% 79.90%      0.09s  1.44%  runtime.slicebytetostring
         0     0% 79.90%      0.07s  1.12%  runtime.startm
         0     0% 79.90%      0.13s  2.07%  runtime.stopm
         0     0% 79.90%      1.42s 22.65%  runtime.systemstack
         0     0% 79.90%      0.07s  1.12%  runtime.wakep
         0     0% 79.90%      0.06s  0.96%  sort.Slice
         0     0% 79.90%      0.05s   0.8%  sort.quickSort_func
         0     0% 79.90%      0.05s   0.8%  strings.Fields
         0     0% 79.90%      0.07s  1.12%  syscall.BytePtrFromString
         0     0% 79.90%      0.06s  0.96%  syscall.Close
         0     0% 79.90%      0.04s  0.64%  syscall.Connect
         0     0% 79.90%      0.05s   0.8%  syscall.Getdents
         0     0% 79.90%      0.85s 13.56%  syscall.Lstat
         0     0% 79.90%      0.36s  5.74%  syscall.Open
         0     0% 79.90%      0.26s  4.15%  syscall.Read
         0     0% 79.90%      0.05s   0.8%  syscall.ReadDirent
         0     0% 79.90%      0.26s  4.15%  syscall.Stat
         0     0% 79.90%      0.12s  1.91%  syscall.Write
         0     0% 79.90%      0.04s  0.64%  syscall.connect
         0     0% 79.90%      0.36s  5.74%  syscall.openat
         0     0% 79.90%      0.26s  4.15%  syscall.read
         0     0% 79.90%      0.12s  1.91%  syscall.write
