81.60s of 98.66s total (82.71%)
         0     0% 82.71%      1.27s  1.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 82.71%      1.23s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 82.71%      1.25s  1.27%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.71%      2.26s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.71%      2.26s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.71%      2.26s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.71%      2.26s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 82.71%      1.48s  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.71%      1.48s  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.71%     10.02s 10.16%  io/ioutil.ReadDir
         0     0% 82.71%      1.88s  1.91%  io/ioutil.readAll
         0     0% 82.71%      9.09s  9.21%  os.(*File).Readdir
         0     0% 82.71%      1.05s  1.06%  os.(*File).Readdirnames
         0     0% 82.71%      1.05s  1.06%  os.(*File).readdirnames
         0     0% 82.71%      4.16s  4.22%  os.Stat
         0     0% 82.71%      0.56s  0.57%  reflect.unsafe_NewArray
         0     0% 82.71%      2.23s  2.26%  runtime.(*mcache).nextFree.func1
         0     0% 82.71%      1.38s  1.40%  runtime.(*mcentral).grow
         0     0% 82.71%      2.22s  2.25%  runtime.(*mheap).alloc
         0     0% 82.71%      0.69s   0.7%  runtime._System
         0     0% 82.71%      1.15s  1.17%  runtime.bgsweep
         0     0% 82.71%      0.51s  0.52%  runtime.callers.func1
         0     0% 82.71%      0.69s   0.7%  runtime.copystack
         0     0% 82.71%      0.65s  0.66%  runtime.futexsleep
         0     0% 82.71%      2.91s  2.95%  runtime.gcAssistAlloc.func1
         0     0% 82.71%      2.91s  2.95%  runtime.gcAssistAlloc1
         0     0% 82.71%     18.98s 19.24%  runtime.gcBgMarkWorker.func2
         0     0% 82.71%     95.80s 97.10%  runtime.goexit
         0     0% 82.71%      1.04s  1.05%  runtime.gosweepone.func1
         0     0% 82.71%      1.04s  1.05%  runtime.largeAlloc
         0     0% 82.71%      1.04s  1.05%  runtime.mallocgc.func1
         0     0% 82.71%      2.27s  2.30%  runtime.markroot.func1
         0     0% 82.71%      0.92s  0.93%  runtime.park_m
         0     0% 82.71%      0.51s  0.52%  runtime.selectgo
         0     0% 82.71%      0.57s  0.58%  runtime.stopm
         0     0% 82.71%      0.56s  0.57%  sort.Slice
         0     0% 82.71%      0.57s  0.58%  syscall.Close
         0     0% 82.71%      3.17s  3.21%  syscall.Open
         0     0% 82.71%      1.99s  2.02%  syscall.Read
         0     0% 82.71%      3.17s  3.21%  syscall.openat
         0     0% 82.71%      1.99s  2.02%  syscall.read
