3.77s of 4.44s total (84.91%)
         0     0% 84.91%      0.10s  2.25%  net/http.(*Transport).RoundTrip
         0     0% 84.91%      0.03s  0.68%  net/http.(*Transport).dial
         0     0% 84.91%      0.03s  0.68%  net/http.(*Transport).dialConn
         0     0% 84.91%      0.03s  0.68%  net/http.(*Transport).getConn.func4
         0     0% 84.91%      0.03s  0.68%  net/http.(*bodyEOFSignal).Read
         0     0% 84.91%      0.08s  1.80%  net/http.(*persistConn).readLoop
         0     0% 84.91%      0.04s   0.9%  net/http.(*persistConn).roundTrip
         0     0% 84.91%      0.04s   0.9%  net/http.(*persistConn).writeLoop
         0     0% 84.91%      0.03s  0.68%  net/http.persistConnWriter.Write
         0     0% 84.91%      0.10s  2.25%  net/http.send
         0     0% 84.91%      0.06s  1.35%  os.(*File).Close
         0     0% 84.91%      0.15s  3.38%  os.(*File).Read
         0     0% 84.91%      1.02s 22.97%  os.(*File).Readdir
         0     0% 84.91%      0.15s  3.38%  os.(*File).Readdirnames
         0     0% 84.91%      0.05s  1.13%  os.(*File).Stat
         0     0% 84.91%      0.15s  3.38%  os.(*File).read
         0     0% 84.91%      0.15s  3.38%  os.(*File).readdirnames
         0     0% 84.91%      0.06s  1.35%  os.(*file).close
         0     0% 84.91%      0.85s 19.14%  os.Lstat
         0     0% 84.91%      0.04s   0.9%  os.NewFile
         0     0% 84.91%      0.41s  9.23%  os.Open
         0     0% 84.91%      0.41s  9.23%  os.OpenFile
         0     0% 84.91%      0.26s  5.86%  os.Stat
         0     0% 84.91%      0.06s  1.35%  path.Join
         0     0% 84.91%      0.13s  2.93%  runtime.(*mcache).nextFree.func1
         0     0% 84.91%      0.13s  2.93%  runtime.(*mcache).refill
         0     0% 84.91%      0.10s  2.25%  runtime.(*mcentral).grow
         0     0% 84.91%      0.09s  2.03%  runtime.(*mheap).alloc
         0     0% 84.91%      0.07s  1.58%  runtime.(*mspan).sweep
         0     0% 84.91%      0.06s  1.35%  runtime._System
         0     0% 84.91%      0.07s  1.58%  runtime.bgsweep
         0     0% 84.91%      0.10s  2.25%  runtime.blockevent
         0     0% 84.91%      0.11s  2.48%  runtime.callers
         0     0% 84.91%      0.11s  2.48%  runtime.callers.func1
         0     0% 84.91%      0.05s  1.13%  runtime.chansend1
         0     0% 84.91%      0.05s  1.13%  runtime.concatstring3
         0     0% 84.91%      0.14s  3.15%  runtime.copystack
         0     0% 84.91%      0.06s  1.35%  runtime.futexsleep
         0     0% 84.91%      0.09s  2.03%  runtime.futexwakeup
         0     0% 84.91%      0.04s   0.9%  runtime.gcAssistAlloc
         0     0% 84.91%      0.04s   0.9%  runtime.gcAssistAlloc.func1
         0     0% 84.91%      0.04s   0.9%  runtime.gcAssistAlloc1
         0     0% 84.91%      0.56s 12.61%  runtime.gcBgMarkWorker
         0     0% 84.91%      0.52s 11.71%  runtime.gcBgMarkWorker.func2
         0     0% 84.91%      0.04s   0.9%  runtime.gcDrainN
         0     0% 84.91%      4.07s 91.67%  runtime.goexit
         0     0% 84.91%      0.03s  0.68%  runtime.goexit0
         0     0% 84.91%      0.06s  1.35%  runtime.goready
         0     0% 84.91%      0.06s  1.35%  runtime.goready.func1
         0     0% 84.91%      0.07s  1.58%  runtime.gosweepone
         0     0% 84.91%      0.07s  1.58%  runtime.gosweepone.func1
         0     0% 84.91%      0.03s  0.68%  runtime.markroot
         0     0% 84.91%      0.04s   0.9%  runtime.markroot.func1
         0     0% 84.91%      0.03s  0.68%  runtime.markrootBlock
         0     0% 84.91%      0.12s  2.70%  runtime.morestack
         0     0% 84.91%      0.03s  0.68%  runtime.newproc
         0     0% 84.91%      0.12s  2.70%  runtime.newstack
         0     0% 84.91%      0.09s  2.03%  runtime.notewakeup
         0     0% 84.91%      0.12s  2.70%  runtime.park_m
         0     0% 84.91%      0.06s  1.35%  runtime.pcdatavalue
         0     0% 84.91%      0.05s  1.13%  runtime.rawstring
         0     0% 84.91%      0.06s  1.35%  runtime.ready
         0     0% 84.91%      0.10s  2.25%  runtime.saveblockevent
         0     0% 84.91%      0.04s   0.9%  runtime.scang
         0     0% 84.91%      0.04s   0.9%  runtime.scanstack
         0     0% 84.91%      0.15s  3.38%  runtime.schedule
         0     0% 84.91%      0.16s  3.60%  runtime.selectgo
         0     0% 84.91%      0.06s  1.35%  runtime.send
         0     0% 84.91%      0.03s  0.68%  runtime.slicebytetostring
         0     0% 84.91%      0.09s  2.03%  runtime.startm
         0     0% 84.91%      0.10s  2.25%  runtime.step
         0     0% 84.91%      0.07s  1.58%  runtime.stopm
         0     0% 84.91%      0.07s  1.58%  runtime.sweepone
         0     0% 84.91%      0.09s  2.03%  runtime.wakep
         0     0% 84.91%      0.06s  1.35%  sort.Slice
         0     0% 84.91%      0.06s  1.35%  strings.Fields
         0     0% 84.91%      0.03s  0.68%  strings.Join
         0     0% 84.91%      0.13s  2.93%  sync.(*Once).Do
         0     0% 84.91%      0.06s  1.35%  syscall.Close
         0     0% 84.91%      0.04s   0.9%  syscall.Fstat
         0     0% 84.91%      0.05s  1.13%  syscall.Getdents
         0     0% 84.91%      0.37s  8.33%  syscall.Open
         0     0% 84.91%      0.18s  4.05%  syscall.Read
         0     0% 84.91%      0.05s  1.13%  syscall.ReadDirent
         0     0% 84.91%      0.22s  4.95%  syscall.Stat
         0     0% 84.91%      0.11s  2.48%  syscall.Write
         0     0% 84.91%      0.37s  8.33%  syscall.openat
         0     0% 84.91%      0.11s  2.48%  syscall.write
