35.80s of 43.04s total (83.18%)
         0     0% 83.18%      1.36s  3.16%  net/http.serverHandler.ServeHTTP
         0     0% 83.18%      7.49s 17.40%  os.(*File).Read
         0     0% 83.18%      0.71s  1.65%  os.(*File).Readdir
         0     0% 83.18%      7.49s 17.40%  os.(*File).read
         0     0% 83.18%      2.71s  6.30%  os.(*Process).Wait
         0     0% 83.18%      2.70s  6.27%  os.(*Process).blockUntilWaitable
         0     0% 83.18%      2.71s  6.30%  os.(*Process).wait
         0     0% 83.18%      0.54s  1.25%  os.Lstat
         0     0% 83.18%      0.37s  0.86%  os.Open
         0     0% 83.18%      0.37s  0.86%  os.OpenFile
         0     0% 83.18%      0.36s  0.84%  os.StartProcess
         0     0% 83.18%      0.37s  0.86%  os.Stat
         0     0% 83.18%      0.36s  0.84%  os.startProcess
         0     0% 83.18%      2.83s  6.58%  os/exec.(*Cmd).CombinedOutput
         0     0% 83.18%      0.41s  0.95%  os/exec.(*Cmd).Start
         0     0% 83.18%      2.71s  6.30%  os/exec.(*Cmd).Wait
         0     0% 83.18%      0.50s  1.16%  runtime.(*mcentral).grow
         0     0% 83.18%      1.10s  2.56%  runtime.(*mheap).alloc
         0     0% 83.18%      0.26s   0.6%  runtime.(*mheap).alloc.func1
         0     0% 83.18%      0.44s  1.02%  runtime.blockevent
         0     0% 83.18%      0.41s  0.95%  runtime.callers
         0     0% 83.18%      0.49s  1.14%  runtime.copystack
         0     0% 83.18%      0.38s  0.88%  runtime.funcspdelta
         0     0% 83.18%      0.52s  1.21%  runtime.futexwakeup
         0     0% 83.18%      7.95s 18.47%  runtime.gcBgMarkWorker
         0     0% 83.18%      7.85s 18.24%  runtime.gcBgMarkWorker.func2
         0     0% 83.18%     41.32s 96.00%  runtime.goexit
         0     0% 83.18%      0.24s  0.56%  runtime.gosweepone
         0     0% 83.18%      0.74s  1.72%  runtime.largeAlloc
         0     0% 83.18%      0.74s  1.72%  runtime.mallocgc.func1
         0     0% 83.18%      0.48s  1.12%  runtime.newstack
         0     0% 83.18%      0.51s  1.18%  runtime.notewakeup
         0     0% 83.18%      0.44s  1.02%  runtime.saveblockevent
         0     0% 83.18%      0.50s  1.16%  runtime.selectgo
         0     0% 83.18%      0.42s  0.98%  runtime.startm
         0     0% 83.18%      0.30s   0.7%  runtime.stopm
         0     0% 83.18%      0.39s  0.91%  runtime.wakep
         0     0% 83.18%      0.22s  0.51%  strings.Fields
         0     0% 83.18%      0.48s  1.12%  syscall.Lstat
         0     0% 83.18%      0.35s  0.81%  syscall.Open
         0     0% 83.18%      7.75s 18.01%  syscall.Read
         0     0% 83.18%      0.35s  0.81%  syscall.StartProcess
         0     0% 83.18%      0.30s   0.7%  syscall.Stat
         0     0% 83.18%      0.30s   0.7%  syscall.Write
         0     0% 83.18%      0.34s  0.79%  syscall.forkAndExecInChild
         0     0% 83.18%      0.35s  0.81%  syscall.forkExec
         0     0% 83.18%      0.35s  0.81%  syscall.openat
         0     0% 83.18%      7.75s 18.01%  syscall.read
         0     0% 83.18%      0.30s   0.7%  syscall.write
