40.25s of 49.26s total (81.71%)
         0     0% 81.71%      0.87s  1.77%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 81.71%      1.13s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 81.71%      1.13s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 81.71%      1.13s  2.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 81.71%      3.26s  6.62%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 81.71%      3.27s  6.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 81.71%      3.27s  6.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 81.71%      3.26s  6.62%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 81.71%      1.94s  3.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 81.71%      0.25s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).Run
         0     0% 81.71%      0.59s  1.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 81.71%      1.10s  2.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 81.71%      0.26s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).RestoreAll
         0     0% 81.71%      0.26s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).SaveInto
         0     0% 81.71%      1.09s  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 81.71%      1.09s  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 81.71%      0.26s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).restoreInternal
         0     0% 81.71%      0.47s  0.95%  io.ReadAtLeast
         0     0% 81.71%      0.47s  0.95%  io.ReadFull
         0     0% 81.71%      0.87s  1.77%  io/ioutil.ReadDir
         0     0% 81.71%      7.59s 15.41%  math/big.(*Int).Exp
         0     0% 81.71%      7.59s 15.41%  math/big.nat.expNN
         0     0% 81.71%      0.52s  1.06%  net.(*conn).Read
         0     0% 81.71%      0.51s  1.04%  net.(*conn).Write
         0     0% 81.71%      0.52s  1.06%  net.(*netFD).Read
         0     0% 81.71%      1.98s  4.02%  net/http.(*ServeMux).ServeHTTP
         0     0% 81.71%     12.37s 25.11%  net/http.(*conn).serve
         0     0% 81.71%      0.25s  0.51%  net/http.(*connReader).Read
         0     0% 81.71%      1.97s  4.00%  net/http.HandlerFunc.ServeHTTP
         0     0% 81.71%      2.04s  4.14%  net/http.serverHandler.ServeHTTP
         0     0% 81.71%      7.31s 14.84%  os.(*File).Read
         0     0% 81.71%      0.74s  1.50%  os.(*File).Readdir
         0     0% 81.71%      7.31s 14.84%  os.(*File).read
         0     0% 81.71%      0.74s  1.50%  os.(*File).readdir
         0     0% 81.71%      1.92s  3.90%  os.(*Process).Wait
         0     0% 81.71%      1.91s  3.88%  os.(*Process).blockUntilWaitable
         0     0% 81.71%      1.92s  3.90%  os.(*Process).wait
         0     0% 81.71%      0.35s  0.71%  os.Open
         0     0% 81.71%      0.35s  0.71%  os.OpenFile
         0     0% 81.71%      0.29s  0.59%  os.StartProcess
         0     0% 81.71%      0.29s  0.59%  os.startProcess
         0     0% 81.71%      1.94s  3.94%  os/exec.(*Cmd).CombinedOutput
         0     0% 81.71%      2.19s  4.45%  os/exec.(*Cmd).Run
         0     0% 81.71%      1.92s  3.90%  os/exec.(*Cmd).Wait
         0     0% 81.71%      0.59s  1.20%  runtime.(*mcache).nextFree.func1
         0     0% 81.71%      0.43s  0.87%  runtime.(*mcentral).grow
         0     0% 81.71%      0.54s  1.10%  runtime.blockevent
         0     0% 81.71%      0.55s  1.12%  runtime.callers
         0     0% 81.71%      0.54s  1.10%  runtime.callers.func1
         0     0% 81.71%      0.27s  0.55%  runtime.chansend1
         0     0% 81.71%      0.54s  1.10%  runtime.funcspdelta
         0     0% 81.71%      9.17s 18.62%  runtime.gcBgMarkWorker
         0     0% 81.71%      9.09s 18.45%  runtime.gcBgMarkWorker.func2
         0     0% 81.71%     46.84s 95.09%  runtime.goexit
         0     0% 81.71%      0.33s  0.67%  runtime.goready
         0     0% 81.71%      0.33s  0.67%  runtime.goready.func1
         0     0% 81.71%      0.27s  0.55%  runtime.gosweepone
         0     0% 81.71%      0.68s  1.38%  runtime.largeAlloc
         0     0% 81.71%      0.68s  1.38%  runtime.mallocgc.func1
         0     0% 81.71%      1.25s  2.54%  runtime.mcall
         0     0% 81.71%      0.86s  1.75%  runtime.newstack
         0     0% 81.71%      0.75s  1.52%  runtime.notewakeup
         0     0% 81.71%      0.33s  0.67%  runtime.ready
         0     0% 81.71%      0.65s  1.32%  runtime.selectgo
         0     0% 81.71%      0.31s  0.63%  runtime.send
         0     0% 81.71%      0.55s  1.12%  syscall.Lstat
         0     0% 81.71%      0.29s  0.59%  syscall.Open
         0     0% 81.71%      7.74s 15.71%  syscall.Read
         0     0% 81.71%      0.29s  0.59%  syscall.StartProcess
         0     0% 81.71%      0.30s  0.61%  syscall.Stat
         0     0% 81.71%      0.52s  1.06%  syscall.Write
         0     0% 81.71%      0.28s  0.57%  syscall.forkAndExecInChild
         0     0% 81.71%      0.29s  0.59%  syscall.forkExec
         0     0% 81.71%      0.29s  0.59%  syscall.openat
         0     0% 81.71%      7.74s 15.71%  syscall.read
         0     0% 81.71%      0.52s  1.06%  syscall.write
