12.76s of 16.32s total (78.19%)
         0     0% 78.19%      0.18s  1.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 78.19%      0.18s  1.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
         0     0% 78.19%      0.18s  1.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 78.19%      0.12s  0.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 78.19%      0.12s  0.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 78.19%      0.18s  1.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 78.19%      0.15s  0.92%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*KubeletAuth).AuthenticateRequest
         0     0% 78.19%      0.09s  0.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.getExec)-fm
         0     0% 78.19%      0.93s  5.70%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallAuthFilter.func1
         0     0% 78.19%      0.99s  6.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).ServeHTTP
         0     0% 78.19%      0.09s  0.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).getExec
         0     0% 78.19%      0.68s  4.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.ServeExec
         0     0% 78.19%      0.09s  0.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.createHttpStreamStreams
         0     0% 78.19%      0.09s  0.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.createStreams
         0     0% 78.19%      0.38s  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 78.19%      0.38s  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 78.19%      0.54s  3.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 78.19%      0.68s  4.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 78.19%      0.69s  4.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 78.19%      0.68s  4.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 78.19%      0.17s  1.04%  io.ReadAtLeast
         0     0% 78.19%      0.17s  1.04%  io.ReadFull
         0     0% 78.19%      0.81s  4.96%  io/ioutil.ReadDir
         0     0% 78.19%      0.63s  3.86%  io/ioutil.ReadFile
         0     0% 78.19%      0.20s  1.23%  io/ioutil.readAll
         0     0% 78.19%      4.31s 26.41%  math/big.(*Int).Exp
         0     0% 78.19%      0.19s  1.16%  math/big.(*Int).Mul
         0     0% 78.19%      0.09s  0.55%  math/big.putNat
         0     0% 78.19%      0.30s  1.84%  net.(*conn).Read
         0     0% 78.19%      0.30s  1.84%  net.(*netFD).Write
         0     0% 78.19%      0.21s  1.29%  net/http.(*Client).Do
         0     0% 78.19%      0.19s  1.16%  net/http.(*Client).send
         0     0% 78.19%      0.94s  5.76%  net/http.(*ServeMux).ServeHTTP
         0     0% 78.19%      0.19s  1.16%  net/http.(*Transport).RoundTrip
         0     0% 78.19%      0.13s   0.8%  net/http.(*bodyEOFSignal).Read
         0     0% 78.19%      6.80s 41.67%  net/http.(*conn).serve
         0     0% 78.19%      0.11s  0.67%  net/http.(*connReader).Read
         0     0% 78.19%      0.13s   0.8%  net/http.(*persistConn).Read
         0     0% 78.19%      0.24s  1.47%  net/http.(*persistConn).readLoop
         0     0% 78.19%      0.14s  0.86%  net/http.(*persistConn).writeLoop
         0     0% 78.19%      0.93s  5.70%  net/http.HandlerFunc.ServeHTTP
         0     0% 78.19%      0.19s  1.16%  net/http.send
         0     0% 78.19%      0.99s  6.07%  net/http.serverHandler.ServeHTTP
         0     0% 78.19%      0.92s  5.64%  os.(*File).Read
         0     0% 78.19%      0.75s  4.60%  os.(*File).Readdir
         0     0% 78.19%      0.10s  0.61%  os.(*File).Readdirnames
         0     0% 78.19%      0.92s  5.64%  os.(*File).read
         0     0% 78.19%      0.75s  4.60%  os.(*File).readdir
         0     0% 78.19%      0.10s  0.61%  os.(*File).readdirnames
         0     0% 78.19%      0.62s  3.80%  os.Lstat
         0     0% 78.19%      0.42s  2.57%  os.Open
         0     0% 78.19%      0.42s  2.57%  os.OpenFile
         0     0% 78.19%      0.25s  1.53%  os.Stat
         0     0% 78.19%      0.30s  1.84%  runtime.(*mcache).nextFree
         0     0% 78.19%      0.27s  1.65%  runtime.(*mcache).nextFree.func1
         0     0% 78.19%      0.27s  1.65%  runtime.(*mcache).refill
         0     0% 78.19%      0.19s  1.16%  runtime.(*mcentral).grow
         0     0% 78.19%      0.10s  0.61%  runtime.bgsweep
         0     0% 78.19%      0.26s  1.59%  runtime.blockevent
         0     0% 78.19%      0.25s  1.53%  runtime.callers
         0     0% 78.19%      0.15s  0.92%  runtime.chansend
         0     0% 78.19%      0.14s  0.86%  runtime.chansend1
         0     0% 78.19%      0.42s  2.57%  runtime.copystack
         0     0% 78.19%      0.27s  1.65%  runtime.funcspdelta
         0     0% 78.19%      0.30s  1.84%  runtime.futexwakeup
         0     0% 78.19%      0.09s  0.55%  runtime.gcAssistAlloc
         0     0% 78.19%      0.09s  0.55%  runtime.gcAssistAlloc.func1
         0     0% 78.19%      0.09s  0.55%  runtime.gcAssistAlloc1
         0     0% 78.19%      1.76s 10.78%  runtime.gcBgMarkWorker
         0     0% 78.19%      1.63s  9.99%  runtime.gcBgMarkWorker.func2
         0     0% 78.19%      0.09s  0.55%  runtime.gcDrainN
         0     0% 78.19%      0.19s  1.16%  runtime.goready.func1
         0     0% 78.19%      0.10s  0.61%  runtime.gosweepone
         0     0% 78.19%      0.10s  0.61%  runtime.gosweepone.func1
         0     0% 78.19%      0.10s  0.61%  runtime.growWork
         0     0% 78.19%      0.13s   0.8%  runtime.growslice
         0     0% 78.19%      0.15s  0.92%  runtime.largeAlloc
         0     0% 78.19%      0.15s  0.92%  runtime.mallocgc.func1
         0     0% 78.19%      0.10s  0.61%  runtime.markroot.func1
         0     0% 78.19%      0.30s  1.84%  runtime.mcall
         0     0% 78.19%      0.40s  2.45%  runtime.morestack
         0     0% 78.19%      0.40s  2.45%  runtime.newstack
         0     0% 78.19%      0.30s  1.84%  runtime.notewakeup
         0     0% 78.19%      0.17s  1.04%  runtime.park_m
         0     0% 78.19%      0.13s   0.8%  runtime.rawstring
         0     0% 78.19%      0.20s  1.23%  runtime.ready
         0     0% 78.19%      0.10s  0.61%  runtime.scang
         0     0% 78.19%      0.10s  0.61%  runtime.scanstack
         0     0% 78.19%      0.23s  1.41%  runtime.selectgo
         0     0% 78.19%      0.09s  0.55%  runtime.stopm
         0     0% 78.19%      0.24s  1.47%  runtime.wakep
         0     0% 78.19%      0.11s  0.67%  syscall.Close
         0     0% 78.19%      0.59s  3.62%  syscall.Lstat
         0     0% 78.19%      0.40s  2.45%  syscall.Open
         0     0% 78.19%      1.16s  7.11%  syscall.Read
         0     0% 78.19%      0.25s  1.53%  syscall.Stat
         0     0% 78.19%      0.32s  1.96%  syscall.Write
         0     0% 78.19%      1.16s  7.11%  syscall.read
         0     0% 78.19%      0.32s  1.96%  syscall.write
         0     0% 78.19%      0.13s   0.8%  vendor/golang_org/x/crypto/curve25519.ScalarBaseMult
         0     0% 78.19%      0.27s  1.65%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 78.19%      0.27s  1.65%  vendor/golang_org/x/crypto/curve25519.scalarMult
