32.54s of 39.47s total (82.44%)
         0     0% 82.44%      1.45s  3.67%  net/http.(*ServeMux).ServeHTTP
         0     0% 82.44%      0.22s  0.56%  net/http.(*Transport).RoundTrip
         0     0% 82.44%      8.75s 22.17%  net/http.(*conn).serve
         0     0% 82.44%      0.21s  0.53%  net/http.(*persistConn).Read
         0     0% 82.44%      0.37s  0.94%  net/http.(*persistConn).readLoop
         0     0% 82.44%      1.45s  3.67%  net/http.HandlerFunc.ServeHTTP
         0     0% 82.44%      0.22s  0.56%  net/http.send
         0     0% 82.44%      1.52s  3.85%  net/http.serverHandler.ServeHTTP
         0     0% 82.44%      0.73s  1.85%  os.(*File).Readdir
         0     0% 82.44%      7.01s 17.76%  os.(*File).read
         0     0% 82.44%      0.73s  1.85%  os.(*File).readdir
         0     0% 82.44%      1.28s  3.24%  os.(*Process).Wait
         0     0% 82.44%      1.26s  3.19%  os.(*Process).blockUntilWaitable
         0     0% 82.44%      1.28s  3.24%  os.(*Process).wait
         0     0% 82.44%      0.55s  1.39%  os.Lstat
         0     0% 82.44%      0.38s  0.96%  os.Open
         0     0% 82.44%      0.38s  0.96%  os.OpenFile
         0     0% 82.44%      0.42s  1.06%  os.Stat
         0     0% 82.44%      1.29s  3.27%  os/exec.(*Cmd).CombinedOutput
         0     0% 82.44%      1.48s  3.75%  os/exec.(*Cmd).Run
         0     0% 82.44%      0.20s  0.51%  os/exec.(*Cmd).Start
         0     0% 82.44%      1.28s  3.24%  os/exec.(*Cmd).Wait
         0     0% 82.44%      0.43s  1.09%  runtime.(*mcentral).grow
         0     0% 82.44%      0.24s  0.61%  runtime._System
         0     0% 82.44%      0.20s  0.51%  runtime.bgsweep
         0     0% 82.44%      0.41s  1.04%  runtime.blockevent
         0     0% 82.44%      0.44s  1.11%  runtime.callers
         0     0% 82.44%      0.55s  1.39%  runtime.copystack
         0     0% 82.44%      7.71s 19.53%  runtime.gcBgMarkWorker.func2
         0     0% 82.44%     37.57s 95.19%  runtime.goexit
         0     0% 82.44%      0.24s  0.61%  runtime.goready
         0     0% 82.44%      0.24s  0.61%  runtime.goready.func1
         0     0% 82.44%      0.20s  0.51%  runtime.gosweepone
         0     0% 82.44%      0.26s  0.66%  runtime.hashGrow
         0     0% 82.44%      0.47s  1.19%  runtime.largeAlloc
         0     0% 82.44%      0.47s  1.19%  runtime.mallocgc.func1
         0     0% 82.44%      0.58s  1.47%  runtime.morestack
         0     0% 82.44%      0.64s  1.62%  runtime.notewakeup
         0     0% 82.44%      0.71s  1.80%  runtime.park_m
         0     0% 82.44%      0.25s  0.63%  runtime.ready
         0     0% 82.44%      0.41s  1.04%  runtime.saveblockevent
         0     0% 82.44%      0.60s  1.52%  runtime.selectgo
         0     0% 82.44%      0.36s  0.91%  runtime.stopm
         0     0% 82.44%      0.54s  1.37%  runtime.wakep
         0     0% 82.44%      0.49s  1.24%  syscall.Lstat
         0     0% 82.44%      0.36s  0.91%  syscall.Open
         0     0% 82.44%      7.45s 18.88%  syscall.Read
         0     0% 82.44%      0.38s  0.96%  syscall.Stat
         0     0% 82.44%      0.33s  0.84%  syscall.Write
         0     0% 82.44%      0.36s  0.91%  syscall.openat
         0     0% 82.44%      7.45s 18.88%  syscall.read
         0     0% 82.44%      0.33s  0.84%  syscall.write
         0     0% 82.44%      0.23s  0.58%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 82.44%      0.20s  0.51%  vendor/golang_org/x/crypto/curve25519.mladder
         0     0% 82.44%      0.23s  0.58%  vendor/golang_org/x/crypto/curve25519.scalarMult
