29.03s of 36.94s total (78.59%)
         0     0% 78.59%      1.25s  3.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.ServeExec
         0     0% 78.59%      0.47s  1.27%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 78.59%      0.47s  1.27%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 78.59%      0.98s  2.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 78.59%      1.26s  3.41%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 78.59%      1.28s  3.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 78.59%      1.26s  3.41%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 78.59%      0.22s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 78.59%      0.22s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 78.59%      0.22s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0% 78.59%      0.22s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 78.59%      0.22s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 78.59%      0.26s   0.7%  io.ReadFull
         0     0% 78.59%      0.83s  2.25%  io/ioutil.ReadDir
         0     0% 78.59%      0.70s  1.89%  io/ioutil.ReadFile
         0     0% 78.59%      0.19s  0.51%  net.(*Dialer).Dial
         0     0% 78.59%      0.20s  0.54%  net.(*Dialer).DialContext
         0     0% 78.59%      0.39s  1.06%  net.(*conn).Read
         0     0% 78.59%      0.19s  0.51%  net.dialSerial
         0     0% 78.59%      0.19s  0.51%  net.dialSingle
         0     0% 78.59%      0.19s  0.51%  net.dialUnix
         0     0% 78.59%      0.38s  1.03%  net/http.(*Client).Do
         0     0% 78.59%      0.37s  1.00%  net/http.(*Client).send
         0     0% 78.59%      2.15s  5.82%  net/http.(*ServeMux).ServeHTTP
         0     0% 78.59%      0.20s  0.54%  net/http.(*bodyEOFSignal).Read
         0     0% 78.59%     13.07s 35.38%  net/http.(*conn).serve
         0     0% 78.59%      0.26s   0.7%  net/http.(*persistConn).roundTrip
         0     0% 78.59%      0.26s   0.7%  net/http.(*persistConn).writeLoop
         0     0% 78.59%      0.37s  1.00%  net/http.send
         0     0% 78.59%      2.20s  5.96%  net/http.serverHandler.ServeHTTP
         0     0% 78.59%      0.71s  1.92%  os.(*File).Readdir
         0     0% 78.59%      5.65s 15.30%  os.(*File).read
         0     0% 78.59%      0.51s  1.38%  os.Lstat
         0     0% 78.59%      0.49s  1.33%  os.Open
         0     0% 78.59%      0.49s  1.33%  os.OpenFile
         0     0% 78.59%      0.30s  0.81%  os.Stat
         0     0% 78.59%      0.52s  1.41%  runtime.(*mcache).nextFree
         0     0% 78.59%      0.42s  1.14%  runtime.(*mcache).nextFree.func1
         0     0% 78.59%      0.42s  1.14%  runtime.(*mcache).refill
         0     0% 78.59%      0.32s  0.87%  runtime.(*mcentral).grow
         0     0% 78.59%      0.20s  0.54%  runtime._System
         0     0% 78.59%      0.46s  1.25%  runtime.callers
         0     0% 78.59%      0.46s  1.25%  runtime.callers.func1
         0     0% 78.59%      0.30s  0.81%  runtime.chansend1
         0     0% 78.59%      0.73s  1.98%  runtime.copystack
         0     0% 78.59%      0.20s  0.54%  runtime.futexsleep
         0     0% 78.59%      0.70s  1.89%  runtime.futexwakeup
         0     0% 78.59%      5.82s 15.76%  runtime.gcBgMarkWorker
         0     0% 78.59%      5.68s 15.38%  runtime.gcBgMarkWorker.func2
         0     0% 78.59%     34.96s 94.64%  runtime.goexit
         0     0% 78.59%      0.34s  0.92%  runtime.goready
         0     0% 78.59%      0.34s  0.92%  runtime.goready.func1
         0     0% 78.59%      0.44s  1.19%  runtime.largeAlloc
         0     0% 78.59%      0.44s  1.19%  runtime.mallocgc.func1
         0     0% 78.59%      0.69s  1.87%  runtime.morestack
         0     0% 78.59%      0.69s  1.87%  runtime.newstack
         0     0% 78.59%      0.70s  1.89%  runtime.notewakeup
         0     0% 78.59%      0.64s  1.73%  runtime.park_m
         0     0% 78.59%      0.35s  0.95%  runtime.ready
         0     0% 78.59%      0.66s  1.79%  runtime.selectgo
         0     0% 78.59%      0.65s  1.76%  runtime.startm
         0     0% 78.59%      0.49s  1.33%  syscall.Lstat
         0     0% 78.59%      0.47s  1.27%  syscall.Open
         0     0% 78.59%      5.97s 16.16%  syscall.Read
         0     0% 78.59%      0.27s  0.73%  syscall.Stat
         0     0% 78.59%      0.56s  1.52%  syscall.Write
         0     0% 78.59%      5.97s 16.16%  syscall.read
         0     0% 78.59%      0.56s  1.52%  syscall.write
         0     0% 78.59%      0.38s  1.03%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 78.59%      0.38s  1.03%  vendor/golang_org/x/crypto/curve25519.scalarMult
