4.10s of 4.88s total (84.02%)
         0     0% 84.02%      0.04s  0.82%  net.dialTCP
         0     0% 84.02%      0.04s  0.82%  net.doDialTCP
         0     0% 84.02%      0.04s  0.82%  net.internetSocket
         0     0% 84.02%      0.06s  1.23%  net.socket
         0     0% 84.02%      0.04s  0.82%  net.sysSocket
         0     0% 84.02%      0.08s  1.64%  net/http.(*Client).Do
         0     0% 84.02%      0.07s  1.43%  net/http.(*Client).send
         0     0% 84.02%      0.06s  1.23%  net/http.(*Transport).RoundTrip
         0     0% 84.02%      0.07s  1.43%  net/http.(*Transport).dial
         0     0% 84.02%      0.07s  1.43%  net/http.(*Transport).dialConn
         0     0% 84.02%      0.07s  1.43%  net/http.(*Transport).getConn.func4
         0     0% 84.02%      0.03s  0.61%  net/http.(*bodyEOFSignal).Read
         0     0% 84.02%      0.11s  2.25%  net/http.(*conn).serve
         0     0% 84.02%      0.05s  1.02%  net/http.(*persistConn).readLoop
         0     0% 84.02%      0.09s  1.84%  net/http.(*persistConn).writeLoop
         0     0% 84.02%      0.05s  1.02%  net/http.persistConnWriter.Write
         0     0% 84.02%      0.07s  1.43%  net/http.send
         0     0% 84.02%      0.58s 11.89%  os.(*File).Readdir
         0     0% 84.02%      0.08s  1.64%  os.(*File).Readdirnames
         0     0% 84.02%      0.11s  2.25%  os.(*File).Stat
         0     0% 84.02%      0.16s  3.28%  os.(*File).read
         0     0% 84.02%      0.07s  1.43%  os.(*file).close
         0     0% 84.02%      0.46s  9.43%  os.Lstat
         0     0% 84.02%      0.03s  0.61%  os.NewFile
         0     0% 84.02%      0.46s  9.43%  os.Open
         0     0% 84.02%      0.08s  1.64%  path/filepath.Join
         0     0% 84.02%      0.08s  1.64%  path/filepath.join
         0     0% 84.02%      0.04s  0.82%  reflect.DeepEqual
         0     0% 84.02%      0.04s  0.82%  reflect.Value.SetMapIndex
         0     0% 84.02%      0.03s  0.61%  reflect.cvtBytesString
         0     0% 84.02%      0.03s  0.61%  reflect.deepValueEqual
         0     0% 84.02%      0.04s  0.82%  reflect.mapassign
         0     0% 84.02%      0.26s  5.33%  runtime.(*mcache).nextFree
         0     0% 84.02%      0.17s  3.48%  runtime.(*mcache).nextFree.func1
         0     0% 84.02%      0.11s  2.25%  runtime.(*mheap).alloc
         0     0% 84.02%      0.06s  1.23%  runtime.(*mheap).alloc.func1
         0     0% 84.02%      0.04s  0.82%  runtime._System
         0     0% 84.02%      0.07s  1.43%  runtime.adjustframe
         0     0% 84.02%      0.05s  1.02%  runtime.bgsweep
         0     0% 84.02%      0.09s  1.84%  runtime.blockevent
         0     0% 84.02%      0.09s  1.84%  runtime.callers
         0     0% 84.02%      0.09s  1.84%  runtime.callers.func1
         0     0% 84.02%      0.03s  0.61%  runtime.chanrecv
         0     0% 84.02%      0.07s  1.43%  runtime.chansend
         0     0% 84.02%      0.06s  1.23%  runtime.chansend1
         0     0% 84.02%      0.08s  1.64%  runtime.concatstring3
         0     0% 84.02%      0.20s  4.10%  runtime.copystack
         0     0% 84.02%      0.03s  0.61%  runtime.entersyscall
         0     0% 84.02%      0.08s  1.64%  runtime.futexwakeup
         0     0% 84.02%      0.61s 12.50%  runtime.gcBgMarkWorker
         0     0% 84.02%      0.56s 11.48%  runtime.gcBgMarkWorker.func2
         0     0% 84.02%      4.51s 92.42%  runtime.goexit
         0     0% 84.02%      0.04s  0.82%  runtime.goexit0
         0     0% 84.02%      0.04s  0.82%  runtime.goready
         0     0% 84.02%      0.04s  0.82%  runtime.goready.func1
         0     0% 84.02%      0.04s  0.82%  runtime.gosweepone.func1
         0     0% 84.02%      0.04s  0.82%  runtime.growWork
         0     0% 84.02%      0.03s  0.61%  runtime.hashGrow
         0     0% 84.02%      0.04s  0.82%  runtime.makechan
         0     0% 84.02%      0.05s  1.02%  runtime.markroot.func1
         0     0% 84.02%      0.13s  2.66%  runtime.mcall
         0     0% 84.02%      0.19s  3.89%  runtime.morestack
         0     0% 84.02%      0.04s  0.82%  runtime.netpoll
         0     0% 84.02%      0.04s  0.82%  runtime.newarray
         0     0% 84.02%      0.03s  0.61%  runtime.newproc
         0     0% 84.02%      0.03s  0.61%  runtime.newproc.func1
         0     0% 84.02%      0.03s  0.61%  runtime.newproc1
         0     0% 84.02%      0.19s  3.89%  runtime.newstack
         0     0% 84.02%      0.08s  1.64%  runtime.notewakeup
         0     0% 84.02%      0.08s  1.64%  runtime.park_m
         0     0% 84.02%      0.04s  0.82%  runtime.pcdatavalue
         0     0% 84.02%      0.10s  2.05%  runtime.rawstring
         0     0% 84.02%      0.10s  2.05%  runtime.rawstringtmp
         0     0% 84.02%      0.05s  1.02%  runtime.ready
         0     0% 84.02%      0.09s  1.84%  runtime.saveblockevent
         0     0% 84.02%      0.05s  1.02%  runtime.scang
         0     0% 84.02%      0.05s  1.02%  runtime.scanstack
         0     0% 84.02%      0.09s  1.84%  runtime.selectgo
         0     0% 84.02%      0.04s  0.82%  runtime.send
         0     0% 84.02%      0.03s  0.61%  runtime.stackalloc
         0     0% 84.02%      0.03s  0.61%  runtime.stackcacherefill
         0     0% 84.02%      0.08s  1.64%  runtime.startm
         0     0% 84.02%      0.08s  1.64%  runtime.wakep
         0     0% 84.02%      0.04s  0.82%  sort.Slice
         0     0% 84.02%      0.04s  0.82%  sort.quickSort_func
         0     0% 84.02%      0.03s  0.61%  strings.Fields
         0     0% 84.02%      0.05s  1.02%  strings.Join
         0     0% 84.02%      0.09s  1.84%  sync.(*Once).Do
         0     0% 84.02%      0.06s  1.23%  syscall.BytePtrFromString
         0     0% 84.02%      0.06s  1.23%  syscall.Close
         0     0% 84.02%      0.42s  8.61%  syscall.Open
         0     0% 84.02%      0.16s  3.28%  syscall.Read
         0     0% 84.02%      0.04s  0.82%  syscall.Socket
         0     0% 84.02%      0.12s  2.46%  syscall.Write
         0     0% 84.02%      0.16s  3.28%  syscall.read
         0     0% 84.02%      0.04s  0.82%  syscall.socket
         0     0% 84.02%      0.12s  2.46%  syscall.write
