36.31s of 42.76s total (84.92%)
         0     0% 84.92%      0.51s  1.19%  syscall.Lstat
         0     0% 84.92%      0.37s  0.87%  syscall.Open
         0     0% 84.92%      8.50s 19.88%  syscall.Read
         0     0% 84.92%      0.33s  0.77%  syscall.StartProcess
         0     0% 84.92%      0.32s  0.75%  syscall.Stat
         0     0% 84.92%      0.23s  0.54%  syscall.Write
         0     0% 84.92%      0.31s  0.72%  syscall.forkAndExecInChild
         0     0% 84.92%      0.33s  0.77%  syscall.forkExec
         0     0% 84.92%      0.37s  0.87%  syscall.openat
         0     0% 84.92%      0.23s  0.54%  syscall.write
