31.12s of 38.62s total (80.58%)
         0     0% 80.58%      0.92s  2.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 80.58%      1.17s  3.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 80.58%      1.21s  3.13%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 80.58%      1.17s  3.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 80.58%      0.97s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 80.58%      0.97s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.58%      0.97s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.58%      0.97s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.58%      0.56s  1.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 80.58%      0.25s  0.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 80.58%      0.23s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 80.58%      0.23s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 80.58%      0.44s  1.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0% 80.58%      0.35s  0.91%  io.ReadFull
         0     0% 80.58%      0.91s  2.36%  io/ioutil.ReadDir
         0     0% 80.58%      0.23s   0.6%  io/ioutil.readAll
         0     0% 80.58%      7.20s 18.64%  math/big.(*Int).Exp
         0     0% 80.58%      7.20s 18.64%  math/big.nat.expNN
         0     0% 80.58%      0.49s  1.27%  net.(*conn).Read
         0     0% 80.58%      0.42s  1.09%  net.(*conn).Write
         0     0% 80.58%      0.42s  1.09%  net.(*netFD).Write
         0     0% 80.58%      0.29s  0.75%  net/http.(*Client).Do
         0     0% 80.58%      0.29s  0.75%  net/http.(*Client).send
         0     0% 80.58%      1.94s  5.02%  net/http.(*ServeMux).ServeHTTP
         0     0% 80.58%     11.81s 30.58%  net/http.(*conn).serve
         0     0% 80.58%      0.25s  0.65%  net/http.(*connReader).Read
         0     0% 80.58%      0.26s  0.67%  net/http.(*persistConn).writeLoop
         0     0% 80.58%      1.94s  5.02%  net/http.HandlerFunc.ServeHTTP
         0     0% 80.58%      0.29s  0.75%  net/http.send
         0     0% 80.58%      2.06s  5.33%  net/http.serverHandler.ServeHTTP
         0     0% 80.58%      0.81s  2.10%  os.(*File).Readdir
         0     0% 80.58%      6.45s 16.70%  os.(*File).read
         0     0% 80.58%      0.81s  2.10%  os.(*File).readdir
         0     0% 80.58%      0.57s  1.48%  os.(*Process).Wait
         0     0% 80.58%      0.57s  1.48%  os.(*Process).blockUntilWaitable
         0     0% 80.58%      0.57s  1.48%  os.(*Process).wait
         0     0% 80.58%      0.33s  0.85%  os.Open
         0     0% 80.58%      0.30s  0.78%  os.Stat
         0     0% 80.58%      0.56s  1.45%  os/exec.(*Cmd).CombinedOutput
         0     0% 80.58%      0.62s  1.61%  os/exec.(*Cmd).Run
         0     0% 80.58%      0.57s  1.48%  os/exec.(*Cmd).Wait
         0     0% 80.58%      0.67s  1.73%  runtime.(*mcache).nextFree
         0     0% 80.58%      0.36s  0.93%  runtime.(*mcentral).grow
         0     0% 80.58%      0.77s  1.99%  runtime.(*mheap).alloc
         0     0% 80.58%      0.23s   0.6%  runtime._System
         0     0% 80.58%      0.44s  1.14%  runtime.blockevent
         0     0% 80.58%      0.41s  1.06%  runtime.callers
         0     0% 80.58%      0.21s  0.54%  runtime.chansend1
         0     0% 80.58%      0.33s  0.85%  runtime.futexsleep
         0     0% 80.58%      0.57s  1.48%  runtime.futexwakeup
         0     0% 80.58%      6.64s 17.19%  runtime.gcBgMarkWorker
         0     0% 80.58%      6.49s 16.80%  runtime.gcBgMarkWorker.func2
         0     0% 80.58%     36.74s 95.13%  runtime.goexit
         0     0% 80.58%      0.20s  0.52%  runtime.goready.func1
         0     0% 80.58%      0.48s  1.24%  runtime.largeAlloc
         0     0% 80.58%      0.48s  1.24%  runtime.mallocgc.func1
         0     0% 80.58%      0.47s  1.22%  runtime.morestack
         0     0% 80.58%      0.23s   0.6%  runtime.mstart
         0     0% 80.58%      0.23s   0.6%  runtime.mstart1
         0     0% 80.58%      0.38s  0.98%  runtime.newarray
         0     0% 80.58%      0.21s  0.54%  runtime.newproc.func1
         0     0% 80.58%      0.31s   0.8%  runtime.rawstring
         0     0% 80.58%      0.20s  0.52%  runtime.ready
         0     0% 80.58%      0.44s  1.14%  runtime.saveblockevent
         0     0% 80.58%      0.29s  0.75%  runtime.stopm
         0     0% 80.58%      0.23s   0.6%  runtime.sysmon
         0     0% 80.58%      0.61s  1.58%  syscall.Lstat
         0     0% 80.58%      0.30s  0.78%  syscall.Open
         0     0% 80.58%      6.88s 17.81%  syscall.Read
         0     0% 80.58%      0.44s  1.14%  syscall.Write
         0     0% 80.58%      0.30s  0.78%  syscall.openat
         0     0% 80.58%      0.44s  1.14%  syscall.write
         0     0% 80.58%      0.39s  1.01%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 80.58%      0.39s  1.01%  vendor/golang_org/x/crypto/curve25519.scalarMult
