48.61s of 58.43s total (83.19%)
         0     0% 83.19%     11.57s 19.80%  net/http.(*conn).serve
         0     0% 83.19%      2.02s  3.46%  net/http.HandlerFunc.ServeHTTP
         0     0% 83.19%      2.11s  3.61%  net/http.serverHandler.ServeHTTP
         0     0% 83.19%      0.72s  1.23%  os.(*File).Readdir
         0     0% 83.19%      8.58s 14.68%  os.(*File).read
         0     0% 83.19%      2.68s  4.59%  os.(*Process).Wait
         0     0% 83.19%      2.67s  4.57%  os.(*Process).blockUntilWaitable
         0     0% 83.19%      2.68s  4.59%  os.(*Process).wait
         0     0% 83.19%      0.56s  0.96%  os.Lstat
         0     0% 83.19%      0.38s  0.65%  os.Open
         0     0% 83.19%      0.38s  0.65%  os.OpenFile
         0     0% 83.19%      0.34s  0.58%  os.StartProcess
         0     0% 83.19%      0.32s  0.55%  os.Stat
         0     0% 83.19%      0.34s  0.58%  os.startProcess
         0     0% 83.19%      2.47s  4.23%  os/exec.(*Cmd).CombinedOutput
         0     0% 83.19%      2.86s  4.89%  os/exec.(*Cmd).Run
         0     0% 83.19%      0.37s  0.63%  os/exec.(*Cmd).Start
         0     0% 83.19%      2.68s  4.59%  os/exec.(*Cmd).Wait
         0     0% 83.19%      0.61s  1.04%  runtime.(*mcentral).grow
         0     0% 83.19%      0.34s  0.58%  runtime.bgsweep
         0     0% 83.19%      0.60s  1.03%  runtime.blockevent
         0     0% 83.19%      0.57s  0.98%  runtime.callers.func1
         0     0% 83.19%      0.40s  0.68%  runtime.funcspdelta
         0     0% 83.19%      0.76s  1.30%  runtime.futexwakeup
         0     0% 83.19%     12.70s 21.74%  runtime.gcBgMarkWorker
         0     0% 83.19%     12.64s 21.63%  runtime.gcBgMarkWorker.func2
         0     0% 83.19%     56.14s 96.08%  runtime.goexit
         0     0% 83.19%      0.34s  0.58%  runtime.gosweepone
         0     0% 83.19%      0.32s  0.55%  runtime.gosweepone.func1
         0     0% 83.19%      1.04s  1.78%  runtime.growslice
         0     0% 83.19%      0.94s  1.61%  runtime.largeAlloc
         0     0% 83.19%      0.94s  1.61%  runtime.mallocgc.func1
         0     0% 83.19%      0.64s  1.10%  runtime.morestack
         0     0% 83.19%      0.89s  1.52%  runtime.newarray
         0     0% 83.19%      0.64s  1.10%  runtime.newstack
         0     0% 83.19%      0.76s  1.30%  runtime.notewakeup
         0     0% 83.19%      0.75s  1.28%  runtime.selectgo
         0     0% 83.19%      0.57s  0.98%  runtime.startm
         0     0% 83.19%      0.38s  0.65%  runtime.stopm
         0     0% 83.19%      0.55s  0.94%  runtime.wakep
         0     0% 83.19%      0.51s  0.87%  syscall.Lstat
         0     0% 83.19%      0.36s  0.62%  syscall.Open
         0     0% 83.19%         9s 15.40%  syscall.Read
         0     0% 83.19%      0.34s  0.58%  syscall.StartProcess
         0     0% 83.19%      0.31s  0.53%  syscall.Stat
         0     0% 83.19%      0.47s   0.8%  syscall.Write
         0     0% 83.19%      0.33s  0.56%  syscall.forkAndExecInChild
         0     0% 83.19%      0.34s  0.58%  syscall.forkExec
         0     0% 83.19%      0.36s  0.62%  syscall.openat
         0     0% 83.19%         9s 15.40%  syscall.read
         0     0% 83.19%      0.47s   0.8%  syscall.write
