7.77s of 10.08s total (77.08%)
         0     0% 77.08%      0.66s  6.55%  os.Lstat
         0     0% 77.08%      0.42s  4.17%  os.Open
         0     0% 77.08%      0.42s  4.17%  os.OpenFile
         0     0% 77.08%      0.26s  2.58%  os.Stat
         0     0% 77.08%      0.06s   0.6%  path.Join
         0     0% 77.08%      0.08s  0.79%  reflect.Value.SetMapIndex
         0     0% 77.08%      0.08s  0.79%  reflect.mapassign
         0     0% 77.08%      0.06s   0.6%  reflect.unsafe_New
         0     0% 77.08%      0.31s  3.08%  runtime.(*mcache).nextFree
         0     0% 77.08%      0.28s  2.78%  runtime.(*mcache).nextFree.func1
         0     0% 77.08%      0.28s  2.78%  runtime.(*mcache).refill
         0     0% 77.08%      0.14s  1.39%  runtime.(*mheap).alloc
         0     0% 77.08%      0.06s   0.6%  runtime._System
         0     0% 77.08%      0.11s  1.09%  runtime.bgsweep
         0     0% 77.08%      0.23s  2.28%  runtime.blockevent
         0     0% 77.08%      0.22s  2.18%  runtime.callers
         0     0% 77.08%      0.22s  2.18%  runtime.callers.func1
         0     0% 77.08%      0.06s   0.6%  runtime.chanrecv
         0     0% 77.08%      0.06s   0.6%  runtime.chanrecv1
         0     0% 77.08%      0.14s  1.39%  runtime.concatstring3
         0     0% 77.08%      0.30s  2.98%  runtime.copystack
         0     0% 77.08%      0.07s  0.69%  runtime.entersyscall
         0     0% 77.08%      0.20s  1.98%  runtime.funcspdelta
         0     0% 77.08%      0.08s  0.79%  runtime.futexsleep
         0     0% 77.08%      0.16s  1.59%  runtime.futexwakeup
         0     0% 77.08%      0.08s  0.79%  runtime.gcAssistAlloc
         0     0% 77.08%      0.08s  0.79%  runtime.gcAssistAlloc.func1
         0     0% 77.08%      0.08s  0.79%  runtime.gcAssistAlloc1
         0     0% 77.08%      1.61s 15.97%  runtime.gcBgMarkWorker
         0     0% 77.08%      1.49s 14.78%  runtime.gcBgMarkWorker.func2
         0     0% 77.08%      0.08s  0.79%  runtime.gcDrainN
         0     0% 77.08%      9.39s 93.15%  runtime.goexit
         0     0% 77.08%      0.06s   0.6%  runtime.goready
         0     0% 77.08%      0.06s   0.6%  runtime.goready.func1
         0     0% 77.08%      0.06s   0.6%  runtime.goschedImpl
         0     0% 77.08%      0.11s  1.09%  runtime.gosweepone
         0     0% 77.08%      0.11s  1.09%  runtime.gosweepone.func1
         0     0% 77.08%      0.07s  0.69%  runtime.hashGrow
         0     0% 77.08%      0.10s  0.99%  runtime.markroot.func1
         0     0% 77.08%      0.29s  2.88%  runtime.mcall
         0     0% 77.08%      0.28s  2.78%  runtime.morestack
         0     0% 77.08%      0.06s   0.6%  runtime.mstart
         0     0% 77.08%      0.06s   0.6%  runtime.mstart1
         0     0% 77.08%      0.13s  1.29%  runtime.newarray
         0     0% 77.08%      0.28s  2.78%  runtime.newstack
         0     0% 77.08%      0.15s  1.49%  runtime.notewakeup
         0     0% 77.08%      0.21s  2.08%  runtime.park_m
         0     0% 77.08%      0.08s  0.79%  runtime.pcdatavalue
         0     0% 77.08%      0.29s  2.88%  runtime.rawstringtmp
         0     0% 77.08%      0.06s   0.6%  runtime.ready
         0     0% 77.08%      0.23s  2.28%  runtime.saveblockevent
         0     0% 77.08%      0.10s  0.99%  runtime.scang
         0     0% 77.08%      0.10s  0.99%  runtime.scanstack
         0     0% 77.08%      0.28s  2.78%  runtime.selectgo
         0     0% 77.08%      0.14s  1.39%  runtime.startm
         0     0% 77.08%      0.11s  1.09%  runtime.stopm
         0     0% 77.08%      0.06s   0.6%  runtime.sysmon
         0     0% 77.08%      0.14s  1.39%  runtime.wakep
         0     0% 77.08%      0.06s   0.6%  strings.Join
         0     0% 77.08%      0.12s  1.19%  syscall.BytePtrFromString
         0     0% 77.08%      0.13s  1.29%  syscall.Close
         0     0% 77.08%      0.07s  0.69%  syscall.Getdents
         0     0% 77.08%      0.39s  3.87%  syscall.Open
         0     0% 77.08%      0.28s  2.78%  syscall.Read
         0     0% 77.08%      0.07s  0.69%  syscall.ReadDirent
         0     0% 77.08%      0.25s  2.48%  syscall.Stat
         0     0% 77.08%      0.10s  0.99%  syscall.Write
         0     0% 77.08%      0.39s  3.87%  syscall.openat
         0     0% 77.08%      0.28s  2.78%  syscall.read
         0     0% 77.08%      0.10s  0.99%  syscall.write
