6.14s of 7.54s total (81.43%)
         0     0% 81.43%      0.04s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.DoHTTPProbe
         0     0% 81.43%      0.04s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.httpProber.Probe
         0     0% 81.43%      0.04s  0.53%  internal/singleflight.(*Group).doCall
         0     0% 81.43%      0.04s  0.53%  io.ReadAtLeast
         0     0% 81.43%      0.04s  0.53%  io.ReadFull
         0     0% 81.43%      1.29s 17.11%  io/ioutil.ReadDir
         0     0% 81.43%      0.28s  3.71%  io/ioutil.readAll
         0     0% 81.43%      0.05s  0.66%  net.(*Dialer).Dial
         0     0% 81.43%      0.16s  2.12%  net.(*Dialer).DialContext
         0     0% 81.43%      0.04s  0.53%  net.(*Resolver).(net.lookupIP)-fm
         0     0% 81.43%      0.04s  0.53%  net.(*Resolver).LookupIPAddr.func1
         0     0% 81.43%      0.04s  0.53%  net.(*Resolver).lookupIP
         0     0% 81.43%      0.05s  0.66%  net.(*conn).Read
         0     0% 81.43%      0.11s  1.46%  net.(*conn).Write
         0     0% 81.43%      0.05s  0.66%  net.(*netFD).Read
         0     0% 81.43%      0.11s  1.46%  net.(*netFD).Write
         0     0% 81.43%      0.06s   0.8%  net.(*netFD).connect
         0     0% 81.43%      0.06s   0.8%  net.(*netFD).dial
         0     0% 81.43%      0.05s  0.66%  net.DialTimeout
         0     0% 81.43%      0.04s  0.53%  net._C2func_getaddrinfo
         0     0% 81.43%      0.04s  0.53%  net.cgoLookupIP
         0     0% 81.43%      0.04s  0.53%  net.cgoLookupIPCNAME
         0     0% 81.43%      0.04s  0.53%  net.cgoLookupIPCNAME.func2
         0     0% 81.43%      0.15s  1.99%  net.dialSerial
         0     0% 81.43%      0.15s  1.99%  net.dialSingle
         0     0% 81.43%      0.10s  1.33%  net.dialTCP
         0     0% 81.43%      0.05s  0.66%  net.dialUnix
         0     0% 81.43%      0.10s  1.33%  net.doDialTCP
         0     0% 81.43%      0.04s  0.53%  net.glob..func11
         0     0% 81.43%      0.10s  1.33%  net.internetSocket
         0     0% 81.43%      0.15s  1.99%  net.socket
         0     0% 81.43%      0.08s  1.06%  net.sysSocket
         0     0% 81.43%      0.05s  0.66%  net.unixSocket
         0     0% 81.43%      0.16s  2.12%  net/http.(*Client).Do
         0     0% 81.43%      0.16s  2.12%  net/http.(*Client).send
         0     0% 81.43%      0.16s  2.12%  net/http.(*Transport).RoundTrip
         0     0% 81.43%      0.16s  2.12%  net/http.(*Transport).dial
         0     0% 81.43%      0.17s  2.25%  net/http.(*Transport).dialConn
         0     0% 81.43%      0.06s   0.8%  net/http.(*Transport).dialConn.func3
         0     0% 81.43%      0.17s  2.25%  net/http.(*Transport).getConn.func4
         0     0% 81.43%      0.06s   0.8%  net/http.(*bodyEOFSignal).Read
         0     0% 81.43%      0.09s  1.19%  net/http.(*persistConn).readLoop
         0     0% 81.43%      0.09s  1.19%  net/http.(*persistConn).writeLoop
         0     0% 81.43%      0.04s  0.53%  net/http.persistConnWriter.Write
         0     0% 81.43%      0.16s  2.12%  net/http.send
         0     0% 81.43%      0.09s  1.19%  os.(*File).Close
         0     0% 81.43%      1.07s 14.19%  os.(*File).Readdir
         0     0% 81.43%      0.16s  2.12%  os.(*File).Readdirnames
         0     0% 81.43%      0.27s  3.58%  os.(*File).read
         0     0% 81.43%      0.16s  2.12%  os.(*File).readdirnames
         0     0% 81.43%      0.87s 11.54%  os.Lstat
         0     0% 81.43%      0.06s   0.8%  os.NewFile
         0     0% 81.43%      0.42s  5.57%  os.OpenFile
         0     0% 81.43%      0.31s  4.11%  os.Stat
         0     0% 81.43%      0.09s  1.19%  path.Join
         0     0% 81.43%      0.06s   0.8%  path/filepath.Join
         0     0% 81.43%      0.06s   0.8%  path/filepath.join
         0     0% 81.43%      0.04s  0.53%  reflect.Value.Convert
         0     0% 81.43%      0.14s  1.86%  reflect.Value.SetMapIndex
         0     0% 81.43%      0.13s  1.72%  reflect.mapassign
         0     0% 81.43%      0.31s  4.11%  runtime.(*mcache).nextFree.func1
         0     0% 81.43%      0.31s  4.11%  runtime.(*mcache).refill
         0     0% 81.43%      0.26s  3.45%  runtime.(*mcentral).grow
         0     0% 81.43%      0.24s  3.18%  runtime.(*mheap).alloc
         0     0% 81.43%      0.10s  1.33%  runtime.bgsweep
         0     0% 81.43%      0.21s  2.79%  runtime.blockevent
         0     0% 81.43%      0.19s  2.52%  runtime.callers
         0     0% 81.43%      0.19s  2.52%  runtime.callers.func1
         0     0% 81.43%      0.07s  0.93%  runtime.chansend
         0     0% 81.43%      0.05s  0.66%  runtime.chansend1
         0     0% 81.43%      0.10s  1.33%  runtime.concatstring3
         0     0% 81.43%      0.25s  3.32%  runtime.copystack
         0     0% 81.43%      0.16s  2.12%  runtime.funcspdelta
         0     0% 81.43%      0.07s  0.93%  runtime.futexwakeup
         0     0% 81.43%      0.05s  0.66%  runtime.gcAssistAlloc
         0     0% 81.43%      0.05s  0.66%  runtime.gcAssistAlloc.func1
         0     0% 81.43%      0.05s  0.66%  runtime.gcAssistAlloc1
         0     0% 81.43%      1.17s 15.52%  runtime.gcBgMarkWorker
         0     0% 81.43%      1.03s 13.66%  runtime.gcDrain
         0     0% 81.43%      0.05s  0.66%  runtime.gcDrainN
         0     0% 81.43%      7.01s 92.97%  runtime.goexit
         0     0% 81.43%      0.05s  0.66%  runtime.goready
         0     0% 81.43%      0.05s  0.66%  runtime.goready.func1
         0     0% 81.43%      0.07s  0.93%  runtime.goschedImpl
         0     0% 81.43%      0.06s   0.8%  runtime.gosched_m
         0     0% 81.43%      0.10s  1.33%  runtime.gosweepone
         0     0% 81.43%      0.09s  1.19%  runtime.gosweepone.func1
         0     0% 81.43%      0.08s  1.06%  runtime.hashGrow
         0     0% 81.43%      0.07s  0.93%  runtime.markroot
         0     0% 81.43%      0.12s  1.59%  runtime.markroot.func1
         0     0% 81.43%      0.24s  3.18%  runtime.mcall
         0     0% 81.43%      0.25s  3.32%  runtime.morestack
         0     0% 81.43%      0.05s  0.66%  runtime.newMarkBits
         0     0% 81.43%      0.09s  1.19%  runtime.notesleep
         0     0% 81.43%      0.07s  0.93%  runtime.notewakeup
         0     0% 81.43%      0.12s  1.59%  runtime.rawstringtmp
         0     0% 81.43%      0.07s  0.93%  runtime.ready
         0     0% 81.43%      0.12s  1.59%  runtime.scang
         0     0% 81.43%      0.10s  1.33%  runtime.scanstack
         0     0% 81.43%      0.22s  2.92%  runtime.selectgo
         0     0% 81.43%      0.04s  0.53%  runtime.send
         0     0% 81.43%      0.05s  0.66%  runtime.startm
         0     0% 81.43%      0.10s  1.33%  runtime.stopm
         0     0% 81.43%      2.01s 26.66%  runtime.systemstack
         0     0% 81.43%      0.05s  0.66%  runtime.typedmemmove
         0     0% 81.43%      0.07s  0.93%  sort.Slice
         0     0% 81.43%      0.06s   0.8%  sort.quickSort_func
         0     0% 81.43%      0.08s  1.06%  strings.Join
         0     0% 81.43%      0.11s  1.46%  syscall.Close
         0     0% 81.43%      0.05s  0.66%  syscall.Connect
         0     0% 81.43%      0.83s 11.01%  syscall.Lstat
         0     0% 81.43%      0.36s  4.77%  syscall.Open
         0     0% 81.43%      0.32s  4.24%  syscall.Read
         0     0% 81.43%      0.08s  1.06%  syscall.Socket
         0     0% 81.43%      0.28s  3.71%  syscall.Stat
         0     0% 81.43%      0.11s  1.46%  syscall.Write
         0     0% 81.43%      0.05s  0.66%  syscall.connect
         0     0% 81.43%      0.36s  4.77%  syscall.openat
         0     0% 81.43%      0.32s  4.24%  syscall.read
         0     0% 81.43%      0.08s  1.06%  syscall.socket
         0     0% 81.43%      0.11s  1.46%  syscall.write
