7.90s of 9.86s total (80.12%)
         0     0% 80.12%      0.05s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUpAt
         0     0% 80.12%      0.07s  0.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 80.12%      0.06s  0.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0% 80.12%      0.05s  0.51%  io.ReadAtLeast
         0     0% 80.12%      0.05s  0.51%  io.ReadFull
         0     0% 80.12%      1.13s 11.46%  io/ioutil.ReadDir
         0     0% 80.12%      0.56s  5.68%  io/ioutil.ReadFile
         0     0% 80.12%      0.26s  2.64%  io/ioutil.readAll
         0     0% 80.12%      0.09s  0.91%  net.(*conn).Read
         0     0% 80.12%      0.12s  1.22%  net.(*conn).Write
         0     0% 80.12%      0.09s  0.91%  net.(*netFD).Read
         0     0% 80.12%      0.12s  1.22%  net.(*netFD).Write
         0     0% 80.12%      0.05s  0.51%  net.(*netFD).connect
         0     0% 80.12%      0.06s  0.61%  net.(*netFD).dial
         0     0% 80.12%      0.07s  0.71%  net.IP.String
         0     0% 80.12%      0.07s  0.71%  net.dialSerial
         0     0% 80.12%      0.07s  0.71%  net.dialSingle
         0     0% 80.12%      0.05s  0.51%  net.dialTCP
         0     0% 80.12%      0.05s  0.51%  net.doDialTCP
         0     0% 80.12%      0.05s  0.51%  net.internetSocket
         0     0% 80.12%      0.07s  0.71%  net.socket
         0     0% 80.12%      0.16s  1.62%  net/http.(*Client).Do
         0     0% 80.12%      0.15s  1.52%  net/http.(*Transport).RoundTrip
         0     0% 80.12%      0.10s  1.01%  net/http.(*Transport).dial
         0     0% 80.12%      0.12s  1.22%  net/http.(*Transport).dialConn
         0     0% 80.12%      0.10s  1.01%  net/http.(*Transport).dialConn.func3
         0     0% 80.12%      0.12s  1.22%  net/http.(*Transport).getConn.func4
         0     0% 80.12%      0.05s  0.51%  net/http.(*persistConn).Read
         0     0% 80.12%      0.16s  1.62%  net/http.(*persistConn).readLoop
         0     0% 80.12%      0.06s  0.61%  net/http.(*persistConn).readResponse
         0     0% 80.12%      0.08s  0.81%  net/http.(*persistConn).roundTrip
         0     0% 80.12%      0.07s  0.71%  net/http.(*persistConn).writeLoop
         0     0% 80.12%      0.15s  1.52%  net/http.send
         0     0% 80.12%      0.92s  9.33%  os.(*File).Readdir
         0     0% 80.12%      0.19s  1.93%  os.(*File).Readdirnames
         0     0% 80.12%      0.06s  0.61%  os.(*File).Stat
         0     0% 80.12%      0.92s  9.33%  os.(*File).readdir
         0     0% 80.12%      0.19s  1.93%  os.(*File).readdirnames
         0     0% 80.12%      0.70s  7.10%  os.Lstat
         0     0% 80.12%      0.39s  3.96%  os.Open
         0     0% 80.12%      0.28s  2.84%  os.Stat
         0     0% 80.12%      0.05s  0.51%  path.Join
         0     0% 80.12%      0.05s  0.51%  reflect.DeepEqual
         0     0% 80.12%      0.06s  0.61%  reflect.Swapper.func9
         0     0% 80.12%      0.06s  0.61%  reflect.Value.Convert
         0     0% 80.12%      0.05s  0.51%  reflect.Value.SetMapIndex
         0     0% 80.12%      0.05s  0.51%  reflect.cvtBytesString
         0     0% 80.12%      0.05s  0.51%  reflect.deepValueEqual
         0     0% 80.12%      0.05s  0.51%  reflect.mapassign
         0     0% 80.12%      0.06s  0.61%  reflect.typedmemmove
         0     0% 80.12%      0.34s  3.45%  runtime.(*mcache).nextFree.func1
         0     0% 80.12%      0.34s  3.45%  runtime.(*mcache).refill
         0     0% 80.12%      0.23s  2.33%  runtime.(*mcentral).grow
         0     0% 80.12%      0.08s  0.81%  runtime._System
         0     0% 80.12%      0.09s  0.91%  runtime.adjustframe
         0     0% 80.12%      0.07s  0.71%  runtime.bgsweep
         0     0% 80.12%      0.20s  2.03%  runtime.blockevent
         0     0% 80.12%      0.19s  1.93%  runtime.callers.func1
         0     0% 80.12%      0.05s  0.51%  runtime.chansend
         0     0% 80.12%      0.05s  0.51%  runtime.chansend1
         0     0% 80.12%      0.13s  1.32%  runtime.concatstring3
         0     0% 80.12%      0.15s  1.52%  runtime.futexwakeup
         0     0% 80.12%      0.09s  0.91%  runtime.gcAssistAlloc
         0     0% 80.12%      0.09s  0.91%  runtime.gcAssistAlloc.func1
         0     0% 80.12%      0.09s  0.91%  runtime.gcAssistAlloc1
         0     0% 80.12%      1.45s 14.71%  runtime.gcBgMarkWorker
         0     0% 80.12%      1.36s 13.79%  runtime.gcBgMarkWorker.func2
         0     0% 80.12%      0.09s  0.91%  runtime.gcDrainN
         0     0% 80.12%      9.18s 93.10%  runtime.goexit
         0     0% 80.12%      0.09s  0.91%  runtime.goexit0
         0     0% 80.12%      0.08s  0.81%  runtime.goready
         0     0% 80.12%      0.08s  0.81%  runtime.goready.func1
         0     0% 80.12%      0.07s  0.71%  runtime.gosweepone
         0     0% 80.12%      0.08s  0.81%  runtime.markroot.func1
         0     0% 80.12%      0.22s  2.23%  runtime.morestack
         0     0% 80.12%      0.05s  0.51%  runtime.mstart
         0     0% 80.12%      0.05s  0.51%  runtime.mstart1
         0     0% 80.12%      0.05s  0.51%  runtime.newproc
         0     0% 80.12%      0.05s  0.51%  runtime.newproc.func1
         0     0% 80.12%      0.05s  0.51%  runtime.newproc1
         0     0% 80.12%      0.17s  1.72%  runtime.notesleep
         0     0% 80.12%      0.15s  1.52%  runtime.notewakeup
         0     0% 80.12%      0.23s  2.33%  runtime.park_m
         0     0% 80.12%      0.28s  2.84%  runtime.rawstring
         0     0% 80.12%      0.08s  0.81%  runtime.ready
         0     0% 80.12%      0.20s  2.03%  runtime.saveblockevent
         0     0% 80.12%      0.08s  0.81%  runtime.scang
         0     0% 80.12%      0.06s  0.61%  runtime.scanstack
         0     0% 80.12%      0.27s  2.74%  runtime.selectgo
         0     0% 80.12%      0.07s  0.71%  runtime.send
         0     0% 80.12%      0.15s  1.52%  runtime.startm
         0     0% 80.12%      0.17s  1.72%  runtime.stopm
         0     0% 80.12%      0.05s  0.51%  runtime.sysmon
         0     0% 80.12%      0.15s  1.52%  runtime.wakep
         0     0% 80.12%      0.12s  1.22%  sort.Slice
         0     0% 80.12%      0.10s  1.01%  sort.quickSort_func
         0     0% 80.12%      0.08s  0.81%  strings.Join
         0     0% 80.12%      0.05s  0.51%  strings.ToLower
         0     0% 80.12%      0.09s  0.91%  syscall.Getdents
         0     0% 80.12%      0.65s  6.59%  syscall.Lstat
         0     0% 80.12%      0.36s  3.65%  syscall.Open
         0     0% 80.12%      0.26s  2.64%  syscall.Read
         0     0% 80.12%      0.09s  0.91%  syscall.ReadDirent
         0     0% 80.12%      0.27s  2.74%  syscall.Stat
         0     0% 80.12%      0.10s  1.01%  syscall.Write
         0     0% 80.12%      0.36s  3.65%  syscall.openat
         0     0% 80.12%      0.26s  2.64%  syscall.read
         0     0% 80.12%      0.10s  1.01%  syscall.write
