7.66s of 9.64s total (79.46%)
         0     0% 79.46%      0.16s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 79.46%      0.18s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 79.46%      0.21s  2.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 79.46%      0.21s  2.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).doProbe
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).run
         0     0% 79.46%      0.15s  1.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 79.46%      0.17s  1.76%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 79.46%      0.56s  5.81%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 79.46%      0.56s  5.81%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 79.46%      0.07s  0.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).Run
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).populatorLoopFunc.func1
         0     0% 79.46%      0.06s  0.62%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 79.46%      0.84s  8.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 79.46%      0.84s  8.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap
         0     0% 79.46%      0.84s  8.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 79.46%      0.84s  8.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).RestoreAll
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).restoreInternal
         0     0% 79.46%      0.07s  0.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUp
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUpAt
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 79.46%      0.05s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0% 79.46%      0.07s  0.73%  io.ReadFull
         0     0% 79.46%      1.25s 12.97%  io/ioutil.ReadDir
         0     0% 79.46%      0.62s  6.43%  io/ioutil.ReadFile
         0     0% 79.46%      0.27s  2.80%  io/ioutil.readAll
         0     0% 79.46%      0.13s  1.35%  net.(*Dialer).DialContext
         0     0% 79.46%      0.07s  0.73%  net.(*UDPConn).WriteMsgUDP
         0     0% 79.46%      0.07s  0.73%  net.(*UDPConn).writeMsg
         0     0% 79.46%      0.09s  0.93%  net.(*conn).Read
         0     0% 79.46%      0.14s  1.45%  net.(*conn).Write
         0     0% 79.46%      0.09s  0.93%  net.(*netFD).Read
         0     0% 79.46%      0.07s  0.73%  net.(*netFD).writeMsg
         0     0% 79.46%      0.12s  1.24%  net.dialSerial
         0     0% 79.46%      0.12s  1.24%  net.dialSingle
         0     0% 79.46%      0.09s  0.93%  net.dialTCP
         0     0% 79.46%      0.09s  0.93%  net.doDialTCP
         0     0% 79.46%      0.09s  0.93%  net.internetSocket
         0     0% 79.46%      0.11s  1.14%  net.socket
         0     0% 79.46%      0.05s  0.52%  net.sysSocket
         0     0% 79.46%      0.12s  1.24%  net/http.(*Client).Do
         0     0% 79.46%      0.12s  1.24%  net/http.(*Client).send
         0     0% 79.46%      0.12s  1.24%  net/http.(*Transport).RoundTrip
         0     0% 79.46%      0.13s  1.35%  net/http.(*Transport).dial
         0     0% 79.46%      0.15s  1.56%  net/http.(*Transport).dialConn
         0     0% 79.46%      0.15s  1.56%  net/http.(*Transport).getConn.func4
         0     0% 79.46%      0.05s  0.52%  net/http.(*body).Read
         0     0% 79.46%      0.07s  0.73%  net/http.(*bodyEOFSignal).Read
         0     0% 79.46%      0.07s  0.73%  net/http.(*persistConn).Read
         0     0% 79.46%      0.18s  1.87%  net/http.(*persistConn).readLoop
         0     0% 79.46%      0.07s  0.73%  net/http.(*persistConn).readResponse
         0     0% 79.46%      0.06s  0.62%  net/http.(*persistConn).roundTrip
         0     0% 79.46%      0.12s  1.24%  net/http.(*persistConn).writeLoop
         0     0% 79.46%      0.07s  0.73%  net/http.ReadResponse
         0     0% 79.46%      0.05s  0.52%  net/http.persistConnWriter.Write
         0     0% 79.46%      0.12s  1.24%  net/http.send
         0     0% 79.46%      0.05s  0.52%  net/textproto.(*Reader).ReadMIMEHeader
         0     0% 79.46%      0.21s  2.18%  os.(*File).Read
         0     0% 79.46%      1.15s 11.93%  os.(*File).Readdir
         0     0% 79.46%      0.20s  2.07%  os.(*File).Readdirnames
         0     0% 79.46%      0.08s  0.83%  os.(*File).Stat
         0     0% 79.46%      0.21s  2.18%  os.(*File).read
         0     0% 79.46%      0.20s  2.07%  os.(*File).readdirnames
         0     0% 79.46%      0.90s  9.34%  os.Lstat
         0     0% 79.46%      0.38s  3.94%  os.Open
         0     0% 79.46%      0.38s  3.94%  os.OpenFile
         0     0% 79.46%      0.41s  4.25%  os.Stat
         0     0% 79.46%      0.11s  1.14%  reflect.DeepEqual
         0     0% 79.46%      0.08s  0.83%  reflect.Value.Convert
         0     0% 79.46%      0.15s  1.56%  reflect.Value.SetMapIndex
         0     0% 79.46%      0.07s  0.73%  reflect.cvtBytesString
         0     0% 79.46%      0.13s  1.35%  reflect.mapassign
         0     0% 79.46%      0.23s  2.39%  runtime.(*mcache).nextFree.func1
         0     0% 79.46%      0.23s  2.39%  runtime.(*mcache).refill
         0     0% 79.46%      0.20s  2.07%  runtime.(*mcentral).grow
         0     0% 79.46%      0.18s  1.87%  runtime.(*mheap).alloc
         0     0% 79.46%      0.05s  0.52%  runtime.(*mheap).alloc.func1
         0     0% 79.46%      0.11s  1.14%  runtime._System
         0     0% 79.46%      0.12s  1.24%  runtime.bgsweep
         0     0% 79.46%      0.23s  2.39%  runtime.callers.func1
         0     0% 79.46%      0.07s  0.73%  runtime.chansend
         0     0% 79.46%      0.07s  0.73%  runtime.concatstring3
         0     0% 79.46%      0.30s  3.11%  runtime.copystack
         0     0% 79.46%      0.18s  1.87%  runtime.funcspdelta
         0     0% 79.46%      0.17s  1.76%  runtime.futexsleep
         0     0% 79.46%      0.22s  2.28%  runtime.futexwakeup
         0     0% 79.46%      0.10s  1.04%  runtime.gcAssistAlloc
         0     0% 79.46%      0.10s  1.04%  runtime.gcAssistAlloc.func1
         0     0% 79.46%      0.10s  1.04%  runtime.gcAssistAlloc1
         0     0% 79.46%      1.39s 14.42%  runtime.gcBgMarkWorker
         0     0% 79.46%      1.29s 13.38%  runtime.gcBgMarkWorker.func2
         0     0% 79.46%      0.10s  1.04%  runtime.gcDrainN
         0     0% 79.46%      8.75s 90.77%  runtime.goexit
         0     0% 79.46%      0.09s  0.93%  runtime.goready
         0     0% 79.46%      0.06s  0.62%  runtime.goschedImpl
         0     0% 79.46%      0.06s  0.62%  runtime.gosched_m
         0     0% 79.46%      0.12s  1.24%  runtime.gosweepone
         0     0% 79.46%      0.12s  1.24%  runtime.gosweepone.func1
         0     0% 79.46%      0.16s  1.66%  runtime.growWork
         0     0% 79.46%      0.10s  1.04%  runtime.markroot.func1
         0     0% 79.46%      0.27s  2.80%  runtime.morestack
         0     0% 79.46%      0.12s  1.24%  runtime.mstart
         0     0% 79.46%      0.12s  1.24%  runtime.mstart1
         0     0% 79.46%      0.12s  1.24%  runtime.newarray
         0     0% 79.46%      0.05s  0.52%  runtime.newproc.func1
         0     0% 79.46%      0.05s  0.52%  runtime.newproc1
         0     0% 79.46%      0.27s  2.80%  runtime.newstack
         0     0% 79.46%      0.07s  0.73%  runtime.notetsleep
         0     0% 79.46%      0.08s  0.83%  runtime.notetsleepg
         0     0% 79.46%      0.22s  2.28%  runtime.notewakeup
         0     0% 79.46%      0.29s  3.01%  runtime.park_m
         0     0% 79.46%      0.08s  0.83%  runtime.ready
         0     0% 79.46%      0.06s  0.62%  runtime.resetspinning
         0     0% 79.46%      0.10s  1.04%  runtime.scang
         0     0% 79.46%      0.10s  1.04%  runtime.scanstack
         0     0% 79.46%      0.36s  3.73%  runtime.selectgo
         0     0% 79.46%      0.07s  0.73%  runtime.send
         0     0% 79.46%      0.19s  1.97%  runtime.startm
         0     0% 79.46%      0.10s  1.04%  runtime.stopm
         0     0% 79.46%      0.18s  1.87%  runtime.wakep
         0     0% 79.46%      0.05s  0.52%  runtime.writebarrierptr
         0     0% 79.46%      0.06s  0.62%  sort.Slice
         0     0% 79.46%      0.05s  0.52%  sort.quickSort_func
         0     0% 79.46%      0.05s  0.52%  syscall.Close
         0     0% 79.46%      0.08s  0.83%  syscall.Getdents
         0     0% 79.46%      0.35s  3.63%  syscall.Open
         0     0% 79.46%      0.29s  3.01%  syscall.Read
         0     0% 79.46%      0.08s  0.83%  syscall.ReadDirent
         0     0% 79.46%      0.06s  0.62%  syscall.SendmsgN
         0     0% 79.46%      0.05s  0.52%  syscall.Socket
         0     0% 79.46%      0.36s  3.73%  syscall.Stat
         0     0% 79.46%      0.13s  1.35%  syscall.Write
         0     0% 79.46%      0.35s  3.63%  syscall.openat
         0     0% 79.46%      0.06s  0.62%  syscall.sendmsg
         0     0% 79.46%      0.05s  0.52%  syscall.socket
         0     0% 79.46%      0.13s  1.35%  syscall.write
