6.05s of 7.76s total (77.96%)
         0     0% 77.96%      0.05s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).doProbe
         0     0% 77.96%      0.05s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).run
         0     0% 77.96%      0.21s  2.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 77.96%      0.05s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 77.96%      0.65s  8.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 77.96%      0.65s  8.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 77.96%      0.05s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.DoHTTPProbe
         0     0% 77.96%      0.05s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.httpProber.Probe
         0     0% 77.96%      0.11s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 77.96%      0.11s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 77.96%      0.11s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 77.96%      0.11s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 77.96%      0.06s  0.77%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 77.96%      0.07s   0.9%  io.ReadAtLeast
         0     0% 77.96%      0.05s  0.64%  io.ReadFull
         0     0% 77.96%      1.03s 13.27%  io/ioutil.ReadDir
         0     0% 77.96%      0.75s  9.66%  io/ioutil.ReadFile
         0     0% 77.96%      0.22s  2.84%  io/ioutil.readAll
         0     0% 77.96%      0.04s  0.52%  net.(*Dialer).Dial
         0     0% 77.96%      0.14s  1.80%  net.(*Dialer).DialContext
         0     0% 77.96%      0.07s   0.9%  net.(*conn).Read
         0     0% 77.96%      0.08s  1.03%  net.(*conn).Write
         0     0% 77.96%      0.07s   0.9%  net.(*netFD).Read
         0     0% 77.96%      0.08s  1.03%  net.(*netFD).Write
         0     0% 77.96%      0.05s  0.64%  net.(*netFD).connect
         0     0% 77.96%      0.06s  0.77%  net.(*netFD).dial
         0     0% 77.96%      0.04s  0.52%  net.DialTimeout
         0     0% 77.96%      0.13s  1.68%  net.dialSerial
         0     0% 77.96%      0.13s  1.68%  net.dialSingle
         0     0% 77.96%      0.09s  1.16%  net.dialTCP
         0     0% 77.96%      0.04s  0.52%  net.dialUnix
         0     0% 77.96%      0.09s  1.16%  net.doDialTCP
         0     0% 77.96%      0.09s  1.16%  net.internetSocket
         0     0% 77.96%      0.13s  1.68%  net.socket
         0     0% 77.96%      0.07s   0.9%  net.sysSocket
         0     0% 77.96%      0.04s  0.52%  net.unixSocket
         0     0% 77.96%      0.13s  1.68%  net/http.(*Client).Do
         0     0% 77.96%      0.11s  1.42%  net/http.(*Client).send
         0     0% 77.96%      0.11s  1.42%  net/http.(*Transport).RoundTrip
         0     0% 77.96%      0.14s  1.80%  net/http.(*Transport).dial
         0     0% 77.96%      0.14s  1.80%  net/http.(*Transport).dialConn
         0     0% 77.96%      0.04s  0.52%  net/http.(*Transport).getConn
         0     0% 77.96%      0.14s  1.80%  net/http.(*Transport).getConn.func4
         0     0% 77.96%      0.05s  0.64%  net/http.(*bodyEOFSignal).Read
         0     0% 77.96%      0.04s  0.52%  net/http.(*persistConn).Read
         0     0% 77.96%      0.04s  0.52%  net/http.(*persistConn).readResponse
         0     0% 77.96%      0.06s  0.77%  net/http.(*persistConn).writeLoop
         0     0% 77.96%      0.11s  1.42%  net/http.send
         0     0% 77.96%      0.11s  1.42%  os.(*File).Close
         0     0% 77.96%      0.21s  2.71%  os.(*File).Read
         0     0% 77.96%      0.82s 10.57%  os.(*File).Readdir
         0     0% 77.96%      0.17s  2.19%  os.(*File).Readdirnames
         0     0% 77.96%      0.04s  0.52%  os.(*File).Stat
         0     0% 77.96%      0.21s  2.71%  os.(*File).read
         0     0% 77.96%      0.82s 10.57%  os.(*File).readdir
         0     0% 77.96%      0.17s  2.19%  os.(*File).readdirnames
         0     0% 77.96%      0.11s  1.42%  os.(*file).close
         0     0% 77.96%      0.60s  7.73%  os.Open
         0     0% 77.96%      0.37s  4.77%  os.Stat
         0     0% 77.96%      0.04s  0.52%  path.Join
         0     0% 77.96%      0.04s  0.52%  path/filepath.Join
         0     0% 77.96%      0.04s  0.52%  path/filepath.join
         0     0% 77.96%      0.07s   0.9%  reflect.DeepEqual
         0     0% 77.96%      0.06s  0.77%  reflect.Value.Convert
         0     0% 77.96%      0.09s  1.16%  reflect.Value.SetMapIndex
         0     0% 77.96%      0.06s  0.77%  reflect.cvtBytesString
         0     0% 77.96%      0.06s  0.77%  reflect.deepValueEqual
         0     0% 77.96%      0.05s  0.64%  reflect.makeString
         0     0% 77.96%      0.08s  1.03%  reflect.mapassign
         0     0% 77.96%      0.25s  3.22%  runtime.(*mcache).nextFree.func1
         0     0% 77.96%      0.25s  3.22%  runtime.(*mcache).refill
         0     0% 77.96%      0.19s  2.45%  runtime.(*mcentral).grow
         0     0% 77.96%      0.17s  2.19%  runtime.(*mheap).alloc
         0     0% 77.96%      0.07s   0.9%  runtime.(*mheap).alloc.func1
         0     0% 77.96%      0.09s  1.16%  runtime._System
         0     0% 77.96%      0.07s   0.9%  runtime.bgsweep
         0     0% 77.96%      0.20s  2.58%  runtime.blockevent
         0     0% 77.96%      0.19s  2.45%  runtime.callers
         0     0% 77.96%      0.19s  2.45%  runtime.callers.func1
         0     0% 77.96%      0.05s  0.64%  runtime.chansend1
         0     0% 77.96%      0.04s  0.52%  runtime.convT2E
         0     0% 77.96%      0.17s  2.19%  runtime.copystack
         0     0% 77.96%      0.11s  1.42%  runtime.futexsleep
         0     0% 77.96%      0.11s  1.42%  runtime.futexwakeup
         0     0% 77.96%      0.07s   0.9%  runtime.gcAssistAlloc
         0     0% 77.96%      0.07s   0.9%  runtime.gcAssistAlloc.func1
         0     0% 77.96%      0.07s   0.9%  runtime.gcAssistAlloc1
         0     0% 77.96%      1.07s 13.79%  runtime.gcBgMarkWorker
         0     0% 77.96%      0.99s 12.76%  runtime.gcBgMarkWorker.func2
         0     0% 77.96%      0.07s   0.9%  runtime.gcDrainN
         0     0% 77.96%      7.14s 92.01%  runtime.goexit
         0     0% 77.96%      0.04s  0.52%  runtime.goexit0
         0     0% 77.96%      0.09s  1.16%  runtime.goready
         0     0% 77.96%      0.09s  1.16%  runtime.goready.func1
         0     0% 77.96%      0.05s  0.64%  runtime.goschedImpl
         0     0% 77.96%      0.05s  0.64%  runtime.gosched_m
         0     0% 77.96%      0.07s   0.9%  runtime.gosweepone
         0     0% 77.96%      0.06s  0.77%  runtime.gosweepone.func1
         0     0% 77.96%      0.07s   0.9%  runtime.growWork
         0     0% 77.96%      0.06s  0.77%  runtime.hashGrow
         0     0% 77.96%      0.08s  1.03%  runtime.markroot
         0     0% 77.96%      0.07s   0.9%  runtime.markroot.func1
         0     0% 77.96%      0.07s   0.9%  runtime.markrootBlock
         0     0% 77.96%      0.29s  3.74%  runtime.mcall
         0     0% 77.96%      0.10s  1.29%  runtime.mstart
         0     0% 77.96%      0.10s  1.29%  runtime.mstart1
         0     0% 77.96%      0.04s  0.52%  runtime.netpoll
         0     0% 77.96%      0.14s  1.80%  runtime.newstack
         0     0% 77.96%      0.08s  1.03%  runtime.notesleep
         0     0% 77.96%      0.11s  1.42%  runtime.notewakeup
         0     0% 77.96%      0.06s  0.77%  runtime.pcdatavalue
         0     0% 77.96%      0.11s  1.42%  runtime.rawstring
         0     0% 77.96%      0.11s  1.42%  runtime.rawstringtmp
         0     0% 77.96%      0.09s  1.16%  runtime.ready
         0     0% 77.96%      0.07s   0.9%  runtime.scang
         0     0% 77.96%      0.07s   0.9%  runtime.scanstack
         0     0% 77.96%      0.19s  2.45%  runtime.selectgoImpl
         0     0% 77.96%      0.07s   0.9%  runtime.send
         0     0% 77.96%      0.04s  0.52%  runtime.shrinkstack
         0     0% 77.96%      0.12s  1.55%  runtime.slicebytetostring
         0     0% 77.96%      0.09s  1.16%  runtime.stopm
         0     0% 77.96%      0.12s  1.55%  runtime.wakep
         0     0% 77.96%      0.07s   0.9%  sort.Slice
         0     0% 77.96%      0.06s  0.77%  sort.quickSort_func
         0     0% 77.96%      0.09s  1.16%  strings.Fields
         0     0% 77.96%      0.11s  1.42%  syscall.Close
         0     0% 77.96%      0.04s  0.52%  syscall.Connect
         0     0% 77.96%      0.10s  1.29%  syscall.Getdents
         0     0% 77.96%      0.54s  6.96%  syscall.Lstat
         0     0% 77.96%      0.56s  7.22%  syscall.Open
         0     0% 77.96%      0.10s  1.29%  syscall.ReadDirent
         0     0% 77.96%      0.07s   0.9%  syscall.Socket
         0     0% 77.96%      0.08s  1.03%  syscall.Write
         0     0% 77.96%      0.04s  0.52%  syscall.connect
         0     0% 77.96%      0.56s  7.22%  syscall.openat
         0     0% 77.96%      0.27s  3.48%  syscall.read
         0     0% 77.96%      0.07s   0.9%  syscall.socket
         0     0% 77.96%      0.08s  1.03%  syscall.write
