7.56s of 9.37s total (80.68%)
         0     0% 80.68%      0.06s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.DoHTTPProbe
         0     0% 80.68%      0.06s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.httpProber.Probe
         0     0% 80.68%      1.70s 18.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 80.68%      1.70s 18.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.68%      0.12s  1.28%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap
         0     0% 80.68%      1.70s 18.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.68%      1.70s 18.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.68%      0.17s  1.81%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
         0     0% 80.68%      0.06s  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 80.68%      1.05s 11.21%  io/ioutil.ReadDir
         0     0% 80.68%      0.67s  7.15%  io/ioutil.ReadFile
         0     0% 80.68%      0.24s  2.56%  io/ioutil.readAll
         0     0% 80.68%      0.12s  1.28%  net.(*Dialer).DialContext
         0     0% 80.68%      0.11s  1.17%  net.(*conn).Read
         0     0% 80.68%      0.15s  1.60%  net.(*conn).Write
         0     0% 80.68%      0.11s  1.17%  net.(*netFD).Read
         0     0% 80.68%      0.15s  1.60%  net.(*netFD).Write
         0     0% 80.68%      0.06s  0.64%  net.IP.String
         0     0% 80.68%      0.09s  0.96%  net.dialSerial
         0     0% 80.68%      0.09s  0.96%  net.dialSingle
         0     0% 80.68%      0.07s  0.75%  net.dialTCP
         0     0% 80.68%      0.07s  0.75%  net.doDialTCP
         0     0% 80.68%      0.07s  0.75%  net.internetSocket
         0     0% 80.68%      0.09s  0.96%  net.socket
         0     0% 80.68%      0.12s  1.28%  net/http.(*Client).send
         0     0% 80.68%      0.12s  1.28%  net/http.(*Transport).RoundTrip
         0     0% 80.68%      0.12s  1.28%  net/http.(*Transport).dial
         0     0% 80.68%      0.13s  1.39%  net/http.(*Transport).dialConn
         0     0% 80.68%      0.06s  0.64%  net/http.(*Transport).dialConn.func3
         0     0% 80.68%      0.13s  1.39%  net/http.(*Transport).getConn.func4
         0     0% 80.68%      0.05s  0.53%  net/http.(*body).Read
         0     0% 80.68%      0.05s  0.53%  net/http.(*body).readLocked
         0     0% 80.68%      0.06s  0.64%  net/http.(*bodyEOFSignal).Read
         0     0% 80.68%      0.12s  1.28%  net/http.(*persistConn).readLoop
         0     0% 80.68%      0.05s  0.53%  net/http.(*persistConn).roundTrip
         0     0% 80.68%      0.10s  1.07%  net/http.(*persistConn).writeLoop
         0     0% 80.68%      0.06s  0.64%  net/http.persistConnWriter.Write
         0     0% 80.68%      0.12s  1.28%  net/http.send
         0     0% 80.68%      0.11s  1.17%  os.(*File).Close
         0     0% 80.68%      0.24s  2.56%  os.(*File).Read
         0     0% 80.68%      0.94s 10.03%  os.(*File).Readdir
         0     0% 80.68%      0.24s  2.56%  os.(*File).Readdirnames
         0     0% 80.68%      0.24s  2.56%  os.(*File).read
         0     0% 80.68%      0.94s 10.03%  os.(*File).readdir
         0     0% 80.68%      0.11s  1.17%  os.(*file).close
         0     0% 80.68%      0.65s  6.94%  os.Lstat
         0     0% 80.68%      0.44s  4.70%  os.Open
         0     0% 80.68%      0.44s  4.70%  os.OpenFile
         0     0% 80.68%      0.29s  3.09%  os.Stat
         0     0% 80.68%      0.10s  1.07%  path.Join
         0     0% 80.68%      0.06s  0.64%  path/filepath.Join
         0     0% 80.68%      0.06s  0.64%  path/filepath.join
         0     0% 80.68%      0.05s  0.53%  reflect.DeepEqual
         0     0% 80.68%      0.08s  0.85%  reflect.Value.Convert
         0     0% 80.68%      0.08s  0.85%  reflect.cvtBytesString
         0     0% 80.68%      0.39s  4.16%  runtime.(*mcache).nextFree
         0     0% 80.68%      0.34s  3.63%  runtime.(*mcache).nextFree.func1
         0     0% 80.68%      0.26s  2.77%  runtime.(*mcentral).grow
         0     0% 80.68%      0.05s  0.53%  runtime.(*mheap).alloc.func1
         0     0% 80.68%      0.05s  0.53%  runtime.SetFinalizer
         0     0% 80.68%      0.09s  0.96%  runtime._System
         0     0% 80.68%      0.06s  0.64%  runtime.bgsweep
         0     0% 80.68%      0.13s  1.39%  runtime.blockevent
         0     0% 80.68%      0.13s  1.39%  runtime.callers
         0     0% 80.68%      0.13s  1.39%  runtime.callers.func1
         0     0% 80.68%      0.25s  2.67%  runtime.copystack
         0     0% 80.68%      0.06s  0.64%  runtime.entersyscall
         0     0% 80.68%      0.15s  1.60%  runtime.funcspdelta
         0     0% 80.68%      0.05s  0.53%  runtime.futexsleep
         0     0% 80.68%      0.13s  1.39%  runtime.futexwakeup
         0     0% 80.68%      0.07s  0.75%  runtime.gcAssistAlloc
         0     0% 80.68%      0.07s  0.75%  runtime.gcAssistAlloc.func1
         0     0% 80.68%      0.07s  0.75%  runtime.gcAssistAlloc1
         0     0% 80.68%      1.37s 14.62%  runtime.gcBgMarkWorker
         0     0% 80.68%      1.24s 13.23%  runtime.gcBgMarkWorker.func2
         0     0% 80.68%      0.07s  0.75%  runtime.gcDrainN
         0     0% 80.68%      8.80s 93.92%  runtime.goexit
         0     0% 80.68%      0.07s  0.75%  runtime.goready
         0     0% 80.68%      0.07s  0.75%  runtime.goready.func1
         0     0% 80.68%      0.06s  0.64%  runtime.gosweepone
         0     0% 80.68%      0.06s  0.64%  runtime.gosweepone.func1
         0     0% 80.68%      0.13s  1.39%  runtime.growWork
         0     0% 80.68%      0.09s  0.96%  runtime.markroot.func1
         0     0% 80.68%      0.21s  2.24%  runtime.mcall
         0     0% 80.68%      0.21s  2.24%  runtime.morestack
         0     0% 80.68%      0.05s  0.53%  runtime.mstart
         0     0% 80.68%      0.05s  0.53%  runtime.mstart1
         0     0% 80.68%      0.06s  0.64%  runtime.newproc
         0     0% 80.68%      0.06s  0.64%  runtime.newproc.func1
         0     0% 80.68%      0.21s  2.24%  runtime.newstack
         0     0% 80.68%      0.13s  1.39%  runtime.notewakeup
         0     0% 80.68%      0.07s  0.75%  runtime.pcdatavalue
         0     0% 80.68%      0.07s  0.75%  runtime.ready
         0     0% 80.68%      0.13s  1.39%  runtime.saveblockevent
         0     0% 80.68%      0.09s  0.96%  runtime.scang
         0     0% 80.68%      0.09s  0.96%  runtime.scanstack
         0     0% 80.68%      0.18s  1.92%  runtime.selectgo
         0     0% 80.68%      0.05s  0.53%  runtime.send
         0     0% 80.68%      0.11s  1.17%  runtime.startm
         0     0% 80.68%      0.06s  0.64%  runtime.stopm
         0     0% 80.68%      0.06s  0.64%  runtime.sweepone
         0     0% 80.68%      0.11s  1.17%  runtime.wakep
         0     0% 80.68%      0.05s  0.53%  sort.Slice
         0     0% 80.68%      0.07s  0.75%  strings.Join
         0     0% 80.68%      0.07s  0.75%  syscall.Close
         0     0% 80.68%      0.08s  0.85%  syscall.Getdents
         0     0% 80.68%      0.60s  6.40%  syscall.Lstat
         0     0% 80.68%      0.42s  4.48%  syscall.Open
         0     0% 80.68%      0.34s  3.63%  syscall.Read
         0     0% 80.68%      0.08s  0.85%  syscall.ReadDirent
         0     0% 80.68%      0.05s  0.53%  syscall.Socket
         0     0% 80.68%      0.14s  1.49%  syscall.Write
         0     0% 80.68%      0.42s  4.48%  syscall.openat
         0     0% 80.68%      0.34s  3.63%  syscall.read
         0     0% 80.68%      0.05s  0.53%  syscall.socket
         0     0% 80.68%      0.14s  1.49%  syscall.write
