6.32s of 7.73s total (81.76%)
         0     0% 81.76%      0.06s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).doProbe
         0     0% 81.76%      0.06s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/prober.(*worker).run
         0     0% 81.76%      0.11s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 81.76%      0.09s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 81.76%      0.51s  6.60%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 81.76%      0.51s  6.60%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 81.76%      0.06s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.DoHTTPProbe
         0     0% 81.76%      0.06s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.httpProber.Probe
         0     0% 81.76%      0.24s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 81.76%      0.24s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 81.76%      0.24s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0% 81.76%      0.05s  0.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap
         0     0% 81.76%      0.24s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 81.76%      0.24s  3.10%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 81.76%      0.08s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 81.76%      0.05s  0.65%  io.ReadAtLeast
         0     0% 81.76%      0.05s  0.65%  io.ReadFull
         0     0% 81.76%      0.84s 10.87%  io/ioutil.ReadDir
         0     0% 81.76%      0.19s  2.46%  io/ioutil.readAll
         0     0% 81.76%      0.10s  1.29%  net.(*Dialer).DialContext
         0     0% 81.76%      0.07s  0.91%  net.(*conn).Read
         0     0% 81.76%      0.11s  1.42%  net.(*conn).Write
         0     0% 81.76%      0.07s  0.91%  net.(*netFD).Read
         0     0% 81.76%      0.11s  1.42%  net.(*netFD).Write
         0     0% 81.76%      0.05s  0.65%  net.(*netFD).connect
         0     0% 81.76%      0.05s  0.65%  net.(*netFD).dial
         0     0% 81.76%      0.09s  1.16%  net.dialSingle
         0     0% 81.76%      0.08s  1.03%  net.dialTCP
         0     0% 81.76%      0.08s  1.03%  net.doDialTCP
         0     0% 81.76%      0.08s  1.03%  net.internetSocket
         0     0% 81.76%      0.09s  1.16%  net.socket
         0     0% 81.76%      0.04s  0.52%  net.sysSocket
         0     0% 81.76%      0.19s  2.46%  net/http.(*Client).Do
         0     0% 81.76%      0.19s  2.46%  net/http.(*Client).send
         0     0% 81.76%      0.10s  1.29%  net/http.(*Transport).dial
         0     0% 81.76%      0.11s  1.42%  net/http.(*Transport).dialConn
         0     0% 81.76%      0.05s  0.65%  net/http.(*Transport).dialConn.func3
         0     0% 81.76%      0.08s  1.03%  net/http.(*Transport).getConn
         0     0% 81.76%      0.11s  1.42%  net/http.(*Transport).getConn.func4
         0     0% 81.76%      0.07s  0.91%  net/http.(*bodyEOFSignal).Read
         0     0% 81.76%      0.16s  2.07%  net/http.(*persistConn).readLoop
         0     0% 81.76%      0.06s  0.78%  net/http.(*persistConn).readResponse
         0     0% 81.76%      0.07s  0.91%  net/http.(*persistConn).roundTrip
         0     0% 81.76%      0.09s  1.16%  net/http.(*persistConn).writeLoop
         0     0% 81.76%      0.19s  2.46%  net/http.send
         0     0% 81.76%      0.19s  2.46%  os.(*File).Read
         0     0% 81.76%      0.74s  9.57%  os.(*File).Readdir
         0     0% 81.76%      0.14s  1.81%  os.(*File).Readdirnames
         0     0% 81.76%      0.06s  0.78%  os.(*File).Stat
         0     0% 81.76%      0.19s  2.46%  os.(*File).read
         0     0% 81.76%      0.74s  9.57%  os.(*File).readdir
         0     0% 81.76%      0.14s  1.81%  os.(*File).readdirnames
         0     0% 81.76%      0.58s  7.50%  os.Lstat
         0     0% 81.76%      0.53s  6.86%  os.Open
         0     0% 81.76%      0.08s  1.03%  path.Join
         0     0% 81.76%      0.05s  0.65%  path/filepath.Join
         0     0% 81.76%      0.05s  0.65%  path/filepath.join
         0     0% 81.76%      0.08s  1.03%  reflect.DeepEqual
         0     0% 81.76%      0.05s  0.65%  reflect.MakeSlice
         0     0% 81.76%      0.05s  0.65%  reflect.New
         0     0% 81.76%      0.08s  1.03%  reflect.Value.Convert
         0     0% 81.76%      0.14s  1.81%  reflect.Value.SetMapIndex
         0     0% 81.76%      0.04s  0.52%  reflect.Zero
         0     0% 81.76%      0.07s  0.91%  reflect.cvtBytesString
         0     0% 81.76%      0.12s  1.55%  reflect.mapassign
         0     0% 81.76%      0.09s  1.16%  reflect.unsafe_New
         0     0% 81.76%      0.04s  0.52%  reflect.unsafe_NewArray
         0     0% 81.76%      0.28s  3.62%  runtime.(*mcache).nextFree.func1
         0     0% 81.76%      0.28s  3.62%  runtime.(*mcache).refill
         0     0% 81.76%      0.28s  3.62%  runtime.(*mcentral).cacheSpan
         0     0% 81.76%      0.24s  3.10%  runtime.(*mcentral).grow
         0     0% 81.76%      0.11s  1.42%  runtime._System
         0     0% 81.76%      0.07s  0.91%  runtime.bgsweep
         0     0% 81.76%      0.17s  2.20%  runtime.blockevent
         0     0% 81.76%      0.13s  1.68%  runtime.callers.func1
         0     0% 81.76%      0.07s  0.91%  runtime.concatstring3
         0     0% 81.76%      0.27s  3.49%  runtime.copystack
         0     0% 81.76%      0.11s  1.42%  runtime.funcspdelta
         0     0% 81.76%      0.06s  0.78%  runtime.futexsleep
         0     0% 81.76%      0.06s  0.78%  runtime.futexwakeup
         0     0% 81.76%      0.06s  0.78%  runtime.gcAssistAlloc
         0     0% 81.76%      0.06s  0.78%  runtime.gcAssistAlloc.func1
         0     0% 81.76%      0.06s  0.78%  runtime.gcAssistAlloc1
         0     0% 81.76%      1.24s 16.04%  runtime.gcBgMarkWorker
         0     0% 81.76%      1.11s 14.36%  runtime.gcBgMarkWorker.func2
         0     0% 81.76%      0.06s  0.78%  runtime.gcDrainN
         0     0% 81.76%      7.04s 91.07%  runtime.goexit
         0     0% 81.76%      0.06s  0.78%  runtime.goexit0
         0     0% 81.76%      0.05s  0.65%  runtime.goschedImpl
         0     0% 81.76%      0.07s  0.91%  runtime.gosweepone
         0     0% 81.76%      0.04s  0.52%  runtime.gosweepone.func1
         0     0% 81.76%      0.13s  1.68%  runtime.markroot.func1
         0     0% 81.76%      0.32s  4.14%  runtime.mcall
         0     0% 81.76%      0.25s  3.23%  runtime.morestack
         0     0% 81.76%      0.04s  0.52%  runtime.netpoll
         0     0% 81.76%      0.04s  0.52%  runtime.newMarkBits
         0     0% 81.76%      0.25s  3.23%  runtime.newstack
         0     0% 81.76%      0.06s  0.78%  runtime.notewakeup
         0     0% 81.76%      0.10s  1.29%  runtime.pcdatavalue
         0     0% 81.76%      0.17s  2.20%  runtime.saveblockevent
         0     0% 81.76%      0.04s  0.52%  runtime.scanframeworker
         0     0% 81.76%      0.13s  1.68%  runtime.scang
         0     0% 81.76%      0.13s  1.68%  runtime.scanstack
         0     0% 81.76%      0.04s  0.52%  runtime.scanstack.func1
         0     0% 81.76%      0.26s  3.36%  runtime.selectgo
         0     0% 81.76%      0.05s  0.65%  runtime.startm
         0     0% 81.76%      0.09s  1.16%  runtime.stopm
         0     0% 81.76%      0.05s  0.65%  runtime.wakep
         0     0% 81.76%      0.05s  0.65%  runtime.writebarrierptr
         0     0% 81.76%      0.05s  0.65%  runtime.writebarrierptr_prewrite1.func1
         0     0% 81.76%      0.05s  0.65%  sort.Slice
         0     0% 81.76%      0.04s  0.52%  sort.quickSort_func
         0     0% 81.76%      0.05s  0.65%  strings.Join
         0     0% 81.76%      0.04s  0.52%  syscall.Close
         0     0% 81.76%      0.05s  0.65%  syscall.Connect
         0     0% 81.76%      0.06s  0.78%  syscall.Getdents
         0     0% 81.76%      0.51s  6.60%  syscall.Lstat
         0     0% 81.76%      0.46s  5.95%  syscall.Open
         0     0% 81.76%      0.25s  3.23%  syscall.Read
         0     0% 81.76%      0.06s  0.78%  syscall.ReadDirent
         0     0% 81.76%      0.04s  0.52%  syscall.Socket
         0     0% 81.76%      0.26s  3.36%  syscall.Stat
         0     0% 81.76%      0.11s  1.42%  syscall.Write
         0     0% 81.76%      0.05s  0.65%  syscall.connect
         0     0% 81.76%      0.46s  5.95%  syscall.openat
         0     0% 81.76%      0.04s  0.52%  syscall.socket
         0     0% 81.76%      0.11s  1.42%  syscall.write
