7.04s of 8.89s total (79.19%)
         0     0% 79.19%      0.05s  0.56%  net/http.(*persistConn).readResponse
         0     0% 79.19%      0.06s  0.67%  net/http.(*persistConn).roundTrip
         0     0% 79.19%      0.85s  9.56%  os.(*File).Readdir
         0     0% 79.19%      0.18s  2.02%  os.(*File).Readdirnames
         0     0% 79.19%      0.06s  0.67%  os.(*File).Stat
         0     0% 79.19%      0.16s  1.80%  os.(*File).read
         0     0% 79.19%      0.85s  9.56%  os.(*File).readdir
         0     0% 79.19%      0.18s  2.02%  os.(*File).readdirnames
         0     0% 79.19%      0.12s  1.35%  os.(*file).close
         0     0% 79.19%      0.64s  7.20%  os.Lstat
         0     0% 79.19%      0.50s  5.62%  os.Open
         0     0% 79.19%      0.50s  5.62%  os.OpenFile
         0     0% 79.19%      0.11s  1.24%  path.Join
         0     0% 79.19%      0.09s  1.01%  path/filepath.Join
         0     0% 79.19%      0.09s  1.01%  path/filepath.join
         0     0% 79.19%      0.06s  0.67%  reflect.MakeSlice
         0     0% 79.19%      0.06s  0.67%  reflect.mapassign
         0     0% 79.19%      0.41s  4.61%  runtime.(*mcache).nextFree
         0     0% 79.19%      0.35s  3.94%  runtime.(*mcache).nextFree.func1
         0     0% 79.19%      0.35s  3.94%  runtime.(*mcache).refill
         0     0% 79.19%      0.30s  3.37%  runtime.(*mcentral).grow
         0     0% 79.19%      0.29s  3.26%  runtime.(*mheap).alloc
         0     0% 79.19%      0.05s  0.56%  runtime.(*mheap).alloc.func1
         0     0% 79.19%      0.05s  0.56%  runtime.(*mheap).alloc_m
         0     0% 79.19%      0.08s   0.9%  runtime._System
         0     0% 79.19%      0.15s  1.69%  runtime.blockevent
         0     0% 79.19%      0.13s  1.46%  runtime.callers
         0     0% 79.19%      0.08s   0.9%  runtime.concatstring3
         0     0% 79.19%      0.17s  1.91%  runtime.copystack
         0     0% 79.19%      0.10s  1.12%  runtime.funcspdelta
         0     0% 79.19%      0.15s  1.69%  runtime.futexsleep
         0     0% 79.19%      0.14s  1.57%  runtime.futexwakeup
         0     0% 79.19%      0.05s  0.56%  runtime.gcAssistAlloc
         0     0% 79.19%      0.06s  0.67%  runtime.gcAssistAlloc.func1
         0     0% 79.19%      0.06s  0.67%  runtime.gcAssistAlloc1
         0     0% 79.19%      1.38s 15.52%  runtime.gcBgMarkWorker
         0     0% 79.19%      1.34s 15.07%  runtime.gcBgMarkWorker.func2
         0     0% 79.19%      0.05s  0.56%  runtime.gcDrainN
         0     0% 79.19%      8.29s 93.25%  runtime.goexit
         0     0% 79.19%      0.06s  0.67%  runtime.goexit0
         0     0% 79.19%      0.13s  1.46%  runtime.hashGrow
         0     0% 79.19%      0.28s  3.15%  runtime.mcall
         0     0% 79.19%      0.19s  2.14%  runtime.newarray
         0     0% 79.19%      0.09s  1.01%  runtime.newproc
         0     0% 79.19%      0.09s  1.01%  runtime.newproc.func1
         0     0% 79.19%      0.09s  1.01%  runtime.newproc1
         0     0% 79.19%      0.14s  1.57%  runtime.notesleep
         0     0% 79.19%      0.14s  1.57%  runtime.notewakeup
         0     0% 79.19%      0.20s  2.25%  runtime.park_m
         0     0% 79.19%      0.14s  1.57%  runtime.rawstring
         0     0% 79.19%      0.15s  1.69%  runtime.saveblockevent
         0     0% 79.19%      0.19s  2.14%  runtime.selectgo
         0     0% 79.19%      0.14s  1.57%  runtime.startm
         0     0% 79.19%      0.16s  1.80%  runtime.stopm
         0     0% 79.19%      0.14s  1.57%  runtime.wakep
         0     0% 79.19%      0.08s   0.9%  strings.Join
         0     0% 79.19%      0.10s  1.12%  syscall.Close
         0     0% 79.19%      0.07s  0.79%  syscall.Getdents
         0     0% 79.19%      0.48s  5.40%  syscall.Open
         0     0% 79.19%      0.22s  2.47%  syscall.Read
         0     0% 79.19%      0.07s  0.79%  syscall.ReadDirent
         0     0% 79.19%      0.28s  3.15%  syscall.Stat
         0     0% 79.19%      0.07s  0.79%  syscall.Write
         0     0% 79.19%      0.48s  5.40%  syscall.openat
         0     0% 79.19%      0.22s  2.47%  syscall.read
         0     0% 79.19%      0.07s  0.79%  syscall.write
