4.59s of 5.47s total (83.91%)
         0     0% 83.91%      0.20s  3.66%  net/http.(*Transport).RoundTrip
         0     0% 83.91%      0.04s  0.73%  net/http.(*Transport).dial
         0     0% 83.91%      0.05s  0.91%  net/http.(*Transport).dialConn
         0     0% 83.91%      0.03s  0.55%  net/http.(*Transport).dialConn.func3
         0     0% 83.91%      0.04s  0.73%  net/http.(*Transport).getConn
         0     0% 83.91%      0.05s  0.91%  net/http.(*Transport).getConn.func4
         0     0% 83.91%      0.03s  0.55%  net/http.(*Transport).getIdleConn
         0     0% 83.91%      0.07s  1.28%  net/http.(*persistConn).readLoop
         0     0% 83.91%      0.10s  1.83%  net/http.(*persistConn).writeLoop
         0     0% 83.91%      0.05s  0.91%  net/http.persistConnWriter.Write
         0     0% 83.91%      0.21s  3.84%  net/http.send
         0     0% 83.91%      0.09s  1.65%  os.(*File).Close
         0     0% 83.91%      0.20s  3.66%  os.(*File).Read
         0     0% 83.91%      0.89s 16.27%  os.(*File).Readdir
         0     0% 83.91%      0.17s  3.11%  os.(*File).Readdirnames
         0     0% 83.91%      0.04s  0.73%  os.(*File).Stat
         0     0% 83.91%      0.20s  3.66%  os.(*File).read
         0     0% 83.91%      0.17s  3.11%  os.(*File).readdirnames
         0     0% 83.91%      0.09s  1.65%  os.(*file).close
         0     0% 83.91%      0.69s 12.61%  os.Lstat
         0     0% 83.91%      0.05s  0.91%  os.NewFile
         0     0% 83.91%      0.41s  7.50%  os.OpenFile
         0     0% 83.91%      0.26s  4.75%  os.Stat
         0     0% 83.91%      0.08s  1.46%  path.Join
         0     0% 83.91%      0.05s  0.91%  path/filepath.Join
         0     0% 83.91%      0.05s  0.91%  path/filepath.join
         0     0% 83.91%      0.05s  0.91%  reflect.DeepEqual
         0     0% 83.91%      0.03s  0.55%  regexp.(*Regexp).MatchString
         0     0% 83.91%      0.03s  0.55%  regexp.(*Regexp).doExecute
         0     0% 83.91%      0.03s  0.55%  regexp.(*Regexp).doMatch
         0     0% 83.91%      0.26s  4.75%  runtime.(*mcache).nextFree
         0     0% 83.91%      0.22s  4.02%  runtime.(*mcache).nextFree.func1
         0     0% 83.91%      0.22s  4.02%  runtime.(*mcache).refill
         0     0% 83.91%      0.19s  3.47%  runtime.(*mcentral).grow
         0     0% 83.91%      0.18s  3.29%  runtime.(*mheap).alloc
         0     0% 83.91%      0.03s  0.55%  runtime.(*mheap).alloc.func1
         0     0% 83.91%      0.03s  0.55%  runtime.(*mheap).alloc_m
         0     0% 83.91%      0.03s  0.55%  runtime.(*mspan).sweep
         0     0% 83.91%      0.05s  0.91%  runtime._System
         0     0% 83.91%      0.07s  1.28%  runtime.bgsweep
         0     0% 83.91%      0.18s  3.29%  runtime.blockevent
         0     0% 83.91%      0.16s  2.93%  runtime.callers
         0     0% 83.91%      0.16s  2.93%  runtime.callers.func1
         0     0% 83.91%      0.04s  0.73%  runtime.chansend
         0     0% 83.91%      0.04s  0.73%  runtime.chansend1
         0     0% 83.91%      0.18s  3.29%  runtime.copystack
         0     0% 83.91%      0.04s  0.73%  runtime.deferproc
         0     0% 83.91%      0.14s  2.56%  runtime.findrunnable
         0     0% 83.91%      0.10s  1.83%  runtime.funcspdelta
         0     0% 83.91%      0.11s  2.01%  runtime.futexwakeup
         0     0% 83.91%      0.05s  0.91%  runtime.gcAssistAlloc
         0     0% 83.91%      0.05s  0.91%  runtime.gcAssistAlloc.func1
         0     0% 83.91%      0.05s  0.91%  runtime.gcAssistAlloc1
         0     0% 83.91%      0.82s 14.99%  runtime.gcBgMarkWorker
         0     0% 83.91%      0.74s 13.53%  runtime.gcBgMarkWorker.func2
         0     0% 83.91%      0.05s  0.91%  runtime.gcDrainN
         0     0% 83.91%      5.06s 92.50%  runtime.goexit
         0     0% 83.91%      0.04s  0.73%  runtime.goexit0
         0     0% 83.91%      0.08s  1.46%  runtime.goready
         0     0% 83.91%      0.08s  1.46%  runtime.goready.func1
         0     0% 83.91%      0.07s  1.28%  runtime.gosweepone
         0     0% 83.91%      0.05s  0.91%  runtime.gosweepone.func1
         0     0% 83.91%      0.03s  0.55%  runtime.growslice
         0     0% 83.91%      0.04s  0.73%  runtime.hashGrow
         0     0% 83.91%      0.08s  1.46%  runtime.markroot.func1
         0     0% 83.91%      0.06s  1.10%  runtime.newarray
         0     0% 83.91%      0.21s  3.84%  runtime.newobject
         0     0% 83.91%      0.03s  0.55%  runtime.newproc
         0     0% 83.91%      0.03s  0.55%  runtime.newproc.func1
         0     0% 83.91%      0.03s  0.55%  runtime.newproc1
         0     0% 83.91%      0.18s  3.29%  runtime.newstack
         0     0% 83.91%      0.11s  2.01%  runtime.notewakeup
         0     0% 83.91%      0.13s  2.38%  runtime.park_m
         0     0% 83.91%      0.07s  1.28%  runtime.pcdatavalue
         0     0% 83.91%      0.08s  1.46%  runtime.ready
         0     0% 83.91%      0.03s  0.55%  runtime.scanblock
         0     0% 83.91%      0.08s  1.46%  runtime.scang
         0     0% 83.91%      0.05s  0.91%  runtime.scanstack.func1
         0     0% 83.91%      0.25s  4.57%  runtime.selectgo
         0     0% 83.91%      0.06s  1.10%  runtime.send
         0     0% 83.91%      0.06s  1.10%  runtime.slicebytetostring
         0     0% 83.91%      0.11s  2.01%  runtime.startm
         0     0% 83.91%      0.04s  0.73%  runtime.stopm
         0     0% 83.91%      0.11s  2.01%  runtime.wakep
         0     0% 83.91%      0.06s  1.10%  sort.Slice
         0     0% 83.91%      0.04s  0.73%  sort.quickSort_func
         0     0% 83.91%      0.03s  0.55%  strings.Fields
         0     0% 83.91%      0.08s  1.46%  strings.Join
         0     0% 83.91%      0.10s  1.83%  sync.(*Once).Do
         0     0% 83.91%      0.09s  1.65%  syscall.Close
         0     0% 83.91%      0.59s 10.79%  syscall.Lstat
         0     0% 83.91%      0.36s  6.58%  syscall.Open
         0     0% 83.91%      0.22s  4.02%  syscall.Read
         0     0% 83.91%      0.06s  1.10%  syscall.ReadDirent
         0     0% 83.91%      0.21s  3.84%  syscall.Stat
         0     0% 83.91%      0.10s  1.83%  syscall.Write
         0     0% 83.91%      0.36s  6.58%  syscall.openat
         0     0% 83.91%      0.22s  4.02%  syscall.read
         0     0% 83.91%      0.10s  1.83%  syscall.write
