7.69s of 9.52s total (80.78%)
         0     0% 80.78%      0.05s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 80.78%      0.05s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 80.78%      0.05s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.DoHTTPProbe
         0     0% 80.78%      0.05s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/probe/http.httpProber.Probe
         0     0% 80.78%      1.72s 18.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 80.78%      1.72s 18.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.78%      0.06s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap
         0     0% 80.78%      1.72s 18.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.78%      1.72s 18.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.78%      0.25s  2.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
         0     0% 80.78%      1.21s 12.71%  io/ioutil.ReadDir
         0     0% 80.78%      0.78s  8.19%  io/ioutil.ReadFile
         0     0% 80.78%      0.26s  2.73%  io/ioutil.readAll
         0     0% 80.78%      0.16s  1.68%  net.(*Dialer).DialContext
         0     0% 80.78%      0.13s  1.37%  net.(*conn).Read
         0     0% 80.78%      0.06s  0.63%  net.(*conn).Write
         0     0% 80.78%      0.06s  0.63%  net.(*netFD).Write
         0     0% 80.78%      0.08s  0.84%  net.(*netFD).connect
         0     0% 80.78%      0.08s  0.84%  net.(*netFD).dial
         0     0% 80.78%      0.14s  1.47%  net.dialSerial
         0     0% 80.78%      0.14s  1.47%  net.dialSingle
         0     0% 80.78%      0.10s  1.05%  net.dialTCP
         0     0% 80.78%      0.10s  1.05%  net.doDialTCP
         0     0% 80.78%      0.10s  1.05%  net.internetSocket
         0     0% 80.78%      0.14s  1.47%  net.socket
         0     0% 80.78%      0.06s  0.63%  net.sysSocket
         0     0% 80.78%      0.11s  1.16%  net/http.(*Client).send
         0     0% 80.78%      0.11s  1.16%  net/http.(*Transport).RoundTrip
         0     0% 80.78%      0.16s  1.68%  net/http.(*Transport).dial
         0     0% 80.78%      0.16s  1.68%  net/http.(*Transport).dialConn
         0     0% 80.78%      0.07s  0.74%  net/http.(*Transport).dialConn.func3
         0     0% 80.78%      0.16s  1.68%  net/http.(*Transport).getConn.func4
         0     0% 80.78%      0.06s  0.63%  net/http.(*body).Read
         0     0% 80.78%      0.05s  0.53%  net/http.(*body).readLocked
         0     0% 80.78%      0.07s  0.74%  net/http.(*bodyEOFSignal).Read
         0     0% 80.78%      0.11s  1.16%  net/http.(*persistConn).Read
         0     0% 80.78%      0.09s  0.95%  net/http.(*persistConn).readLoop
         0     0% 80.78%      0.06s  0.63%  net/http.(*persistConn).roundTrip
         0     0% 80.78%      0.13s  1.37%  net/http.(*persistConn).writeLoop
         0     0% 80.78%      0.11s  1.16%  net/http.send
         0     0% 80.78%      0.05s  0.53%  net/http/internal.(*chunkedReader).Read
         0     0% 80.78%      0.07s  0.74%  os.(*File).Close
         0     0% 80.78%      0.18s  1.89%  os.(*File).Read
         0     0% 80.78%      1.04s 10.92%  os.(*File).Readdir
         0     0% 80.78%      0.19s  2.00%  os.(*File).Readdirnames
         0     0% 80.78%      0.18s  1.89%  os.(*File).read
         0     0% 80.78%      0.19s  2.00%  os.(*File).readdirnames
         0     0% 80.78%      0.08s  0.84%  os.(*file).close
         0     0% 80.78%      0.64s  6.72%  os.Open
         0     0% 80.78%      0.64s  6.72%  os.OpenFile
         0     0% 80.78%      0.31s  3.26%  os.Stat
         0     0% 80.78%      0.07s  0.74%  path.Join
         0     0% 80.78%      0.07s  0.74%  reflect.mapassign
         0     0% 80.78%      0.29s  3.05%  runtime.(*mcache).nextFree
         0     0% 80.78%      0.23s  2.42%  runtime.(*mcache).nextFree.func1
         0     0% 80.78%      0.23s  2.42%  runtime.(*mcache).refill
         0     0% 80.78%      0.17s  1.79%  runtime.(*mcentral).grow
         0     0% 80.78%      0.09s  0.95%  runtime._System
         0     0% 80.78%      0.09s  0.95%  runtime.bgsweep
         0     0% 80.78%      0.13s  1.37%  runtime.blockevent
         0     0% 80.78%      0.12s  1.26%  runtime.callers.func1
         0     0% 80.78%      0.13s  1.37%  runtime.concatstring3
         0     0% 80.78%      0.23s  2.42%  runtime.copystack
         0     0% 80.78%      0.07s  0.74%  runtime.funcspdelta
         0     0% 80.78%      0.13s  1.37%  runtime.futexsleep
         0     0% 80.78%      0.15s  1.58%  runtime.futexwakeup
         0     0% 80.78%      0.12s  1.26%  runtime.gcAssistAlloc
         0     0% 80.78%      0.13s  1.37%  runtime.gcAssistAlloc.func1
         0     0% 80.78%      0.13s  1.37%  runtime.gcAssistAlloc1
         0     0% 80.78%      1.29s 13.55%  runtime.gcBgMarkWorker
         0     0% 80.78%      1.21s 12.71%  runtime.gcBgMarkWorker.func2
         0     0% 80.78%      0.13s  1.37%  runtime.gcDrainN
         0     0% 80.78%      8.86s 93.07%  runtime.goexit
         0     0% 80.78%      0.06s  0.63%  runtime.goexit0
         0     0% 80.78%      0.07s  0.74%  runtime.goready
         0     0% 80.78%      0.07s  0.74%  runtime.goready.func1
         0     0% 80.78%      0.09s  0.95%  runtime.gosweepone
         0     0% 80.78%      0.08s  0.84%  runtime.gosweepone.func1
         0     0% 80.78%      0.10s  1.05%  runtime.hashGrow
         0     0% 80.78%      0.05s  0.53%  runtime.markroot.func1
         0     0% 80.78%      0.22s  2.31%  runtime.morestack
         0     0% 80.78%      0.06s  0.63%  runtime.mstart
         0     0% 80.78%      0.06s  0.63%  runtime.mstart1
         0     0% 80.78%      0.06s  0.63%  runtime.newproc
         0     0% 80.78%      0.06s  0.63%  runtime.newproc.func1
         0     0% 80.78%      0.22s  2.31%  runtime.newstack
         0     0% 80.78%      0.08s  0.84%  runtime.notesleep
         0     0% 80.78%      0.05s  0.53%  runtime.notetsleep
         0     0% 80.78%      0.05s  0.53%  runtime.notetsleep_internal
         0     0% 80.78%      0.15s  1.58%  runtime.notewakeup
         0     0% 80.78%      0.06s  0.63%  runtime.pcdatavalue
         0     0% 80.78%      0.07s  0.74%  runtime.ready
         0     0% 80.78%      0.06s  0.63%  runtime.runqgrab
         0     0% 80.78%      0.06s  0.63%  runtime.runqsteal
         0     0% 80.78%      0.05s  0.53%  runtime.scang
         0     0% 80.78%      0.05s  0.53%  runtime.scanstack
         0     0% 80.78%      0.05s  0.53%  runtime.send
         0     0% 80.78%      0.13s  1.37%  runtime.startm
         0     0% 80.78%      0.10s  1.05%  runtime.stopm
         0     0% 80.78%      0.06s  0.63%  runtime.sysmon
         0     0% 80.78%      0.12s  1.26%  runtime.wakep
         0     0% 80.78%      0.07s  0.74%  sort.Slice
         0     0% 80.78%      0.06s  0.63%  sort.quickSort_func
         0     0% 80.78%      0.05s  0.53%  strings.Fields
         0     0% 80.78%      0.06s  0.63%  syscall.Close
         0     0% 80.78%      0.07s  0.74%  syscall.Connect
         0     0% 80.78%      0.08s  0.84%  syscall.Getdents
         0     0% 80.78%      0.65s  6.83%  syscall.Lstat
         0     0% 80.78%      0.60s  6.30%  syscall.Open
         0     0% 80.78%      0.08s  0.84%  syscall.ReadDirent
         0     0% 80.78%      0.06s  0.63%  syscall.Socket
         0     0% 80.78%      0.29s  3.05%  syscall.Stat
         0     0% 80.78%      0.06s  0.63%  syscall.Write
         0     0% 80.78%      0.07s  0.74%  syscall.connect
         0     0% 80.78%      0.60s  6.30%  syscall.openat
         0     0% 80.78%      0.06s  0.63%  syscall.write
