3.71s of 4.34s total (85.48%)
         0     0% 85.48%      0.03s  0.69%  runtime.newproc.func1
         0     0% 85.48%      0.03s  0.69%  runtime.newproc1
         0     0% 85.48%      0.07s  1.61%  runtime.newstack
         0     0% 85.48%      0.07s  1.61%  runtime.notesleep
         0     0% 85.48%      0.07s  1.61%  runtime.notewakeup
         0     0% 85.48%      0.12s  2.76%  runtime.park_m
         0     0% 85.48%      0.03s  0.69%  runtime.ready
         0     0% 85.48%      0.10s  2.30%  runtime.saveblockevent
         0     0% 85.48%      0.13s  3.00%  runtime.schedule
         0     0% 85.48%      0.11s  2.53%  runtime.selectgo
         0     0% 85.48%      0.03s  0.69%  runtime.send
         0     0% 85.48%      0.07s  1.61%  runtime.slicebytetostring
         0     0% 85.48%      0.07s  1.61%  runtime.startm
         0     0% 85.48%      0.07s  1.61%  runtime.stopm
         0     0% 85.48%      0.05s  1.15%  runtime.sysmon
         0     0% 85.48%         1s 23.04%  runtime.systemstack
         0     0% 85.48%      0.08s  1.84%  sort.Slice
         0     0% 85.48%      0.04s  0.92%  sort.insertionSort_func
         0     0% 85.48%      0.07s  1.61%  sort.quickSort_func
         0     0% 85.48%      0.03s  0.69%  strings.TrimFunc
         0     0% 85.48%      0.03s  0.69%  strings.TrimRightFunc
         0     0% 85.48%      0.03s  0.69%  strings.TrimSpace
         0     0% 85.48%      0.13s  3.00%  sync.(*Once).Do
         0     0% 85.48%      0.11s  2.53%  syscall.BytePtrFromString
         0     0% 85.48%      0.05s  1.15%  syscall.Close
         0     0% 85.48%      0.06s  1.38%  syscall.Getdents
         0     0% 85.48%      0.77s 17.74%  syscall.Lstat
         0     0% 85.48%      0.43s  9.91%  syscall.Open
         0     0% 85.48%      0.04s  0.92%  syscall.ParseDirent
         0     0% 85.48%      0.06s  1.38%  syscall.ReadDirent
         0     0% 85.48%      0.07s  1.61%  syscall.Write
         0     0% 85.48%      0.43s  9.91%  syscall.openat
         0     0% 85.48%      0.16s  3.69%  syscall.read
         0     0% 85.48%      0.07s  1.61%  syscall.write
