16.46s of 19.88s total (82.80%)
         0     0% 82.80%      0.18s  0.91%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.getContainerInfoFromAnnotations
         0     0% 82.80%      0.16s   0.8%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.getJSONObjectFromLabel
         0     0% 82.80%      0.29s  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 82.80%      0.51s  2.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 82.80%      0.49s  2.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 82.80%      0.28s  1.41%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 82.80%      0.50s  2.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 82.80%      1.30s  6.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 82.80%      1.30s  6.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 82.80%      0.18s  0.91%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).Run
         0     0% 82.80%      0.18s  0.91%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).populatorLoopFunc.func1
         0     0% 82.80%      0.33s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 82.80%      0.32s  1.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 82.80%      0.33s  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.80%      0.23s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.80%      0.23s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.80%      2.19s 11.02%  io/ioutil.ReadDir
         0     0% 82.80%      1.39s  6.99%  io/ioutil.ReadFile
         0     0% 82.80%      0.47s  2.36%  io/ioutil.readAll
         0     0% 82.80%      0.10s   0.5%  net.(*Dialer).Dial
         0     0% 82.80%      0.11s  0.55%  net.(*Dialer).DialContext
         0     0% 82.80%      0.10s   0.5%  net.DialTimeout
         0     0% 82.80%      0.16s   0.8%  net/http.(*Client).Do
         0     0% 82.80%      0.13s  0.65%  net/http.(*Client).send
         0     0% 82.80%      0.13s  0.65%  net/http.(*Transport).RoundTrip
         0     0% 82.80%      0.11s  0.55%  net/http.(*Transport).dial
         0     0% 82.80%      0.14s   0.7%  net/http.(*Transport).getConn.func4
         0     0% 82.80%      0.12s   0.6%  net/http.(*persistConn).readLoop
         0     0% 82.80%      0.13s  0.65%  net/http.send
         0     0% 82.80%      0.14s   0.7%  os.(*File).Close
         0     0% 82.80%      0.49s  2.46%  os.(*File).Read
         0     0% 82.80%      1.96s  9.86%  os.(*File).Readdir
         0     0% 82.80%      0.31s  1.56%  os.(*File).Readdirnames
         0     0% 82.80%      0.49s  2.46%  os.(*File).read
         0     0% 82.80%      0.31s  1.56%  os.(*File).readdirnames
         0     0% 82.80%      1.52s  7.65%  os.Lstat
         0     0% 82.80%      1.06s  5.33%  os.Open
         0     0% 82.80%      0.73s  3.67%  os.Stat
         0     0% 82.80%      0.18s  0.91%  path.Join
         0     0% 82.80%      0.12s   0.6%  reflect.MakeSlice
         0     0% 82.80%      0.38s  1.91%  reflect.Value.Convert
         0     0% 82.80%      0.17s  0.86%  reflect.deepValueEqual
         0     0% 82.80%      0.27s  1.36%  reflect.mapassign
         0     0% 82.80%      0.10s   0.5%  reflect.typedmemmove
         0     0% 82.80%      0.10s   0.5%  reflect.unsafe_NewArray
         0     0% 82.80%      0.66s  3.32%  runtime.(*mcache).nextFree.func1
         0     0% 82.80%      0.66s  3.32%  runtime.(*mcache).refill
         0     0% 82.80%      0.45s  2.26%  runtime.(*mcentral).grow
         0     0% 82.80%      0.48s  2.41%  runtime.(*mheap).alloc
         0     0% 82.80%      0.20s  1.01%  runtime._System
         0     0% 82.80%      0.23s  1.16%  runtime.bgsweep
         0     0% 82.80%      0.13s  0.65%  runtime.blockevent
         0     0% 82.80%      0.15s  0.75%  runtime.callers
         0     0% 82.80%      0.15s  0.75%  runtime.callers.func1
         0     0% 82.80%      0.39s  1.96%  runtime.copystack
         0     0% 82.80%      0.10s   0.5%  runtime.entersyscall
         0     0% 82.80%      0.12s   0.6%  runtime.futexsleep
         0     0% 82.80%      0.31s  1.56%  runtime.gcAssistAlloc
         0     0% 82.80%      0.31s  1.56%  runtime.gcAssistAlloc.func1
         0     0% 82.80%      0.31s  1.56%  runtime.gcAssistAlloc1
         0     0% 82.80%      4.06s 20.42%  runtime.gcBgMarkWorker
         0     0% 82.80%      3.67s 18.46%  runtime.gcBgMarkWorker.func2
         0     0% 82.80%      0.31s  1.56%  runtime.gcDrainN
         0     0% 82.80%     18.92s 95.17%  runtime.goexit
         0     0% 82.80%      0.11s  0.55%  runtime.goready
         0     0% 82.80%      0.11s  0.55%  runtime.goready.func1
         0     0% 82.80%      0.12s   0.6%  runtime.gosched_m
         0     0% 82.80%      0.23s  1.16%  runtime.gosweepone
         0     0% 82.80%      0.23s  1.16%  runtime.gosweepone.func1
         0     0% 82.80%      0.33s  1.66%  runtime.growWork
         0     0% 82.80%      0.24s  1.21%  runtime.hashGrow
         0     0% 82.80%      0.11s  0.55%  runtime.markroot
         0     0% 82.80%      0.37s  1.86%  runtime.markroot.func1
         0     0% 82.80%      0.39s  1.96%  runtime.mcall
         0     0% 82.80%      0.30s  1.51%  runtime.morestack
         0     0% 82.80%      0.30s  1.51%  runtime.newstack
         0     0% 82.80%      0.19s  0.96%  runtime.notewakeup
         0     0% 82.80%      0.20s  1.01%  runtime.park_m
         0     0% 82.80%      0.11s  0.55%  runtime.ready
         0     0% 82.80%      0.12s   0.6%  runtime.saveblockevent
         0     0% 82.80%      0.37s  1.86%  runtime.scang
         0     0% 82.80%      0.17s  0.86%  runtime.scanstack.func1
         0     0% 82.80%      0.18s  0.91%  runtime.selectgo
         0     0% 82.80%      0.17s  0.86%  runtime.startm
         0     0% 82.80%      0.17s  0.86%  runtime.wakep
         0     0% 82.80%      0.11s  0.55%  sort.Slice
         0     0% 82.80%      0.13s  0.65%  strings.Split
         0     0% 82.80%      0.11s  0.55%  syscall.Close
         0     0% 82.80%      1.42s  7.14%  syscall.Lstat
         0     0% 82.80%      0.96s  4.83%  syscall.Open
         0     0% 82.80%      0.57s  2.87%  syscall.Read
         0     0% 82.80%      0.96s  4.83%  syscall.openat
         0     0% 82.80%      0.57s  2.87%  syscall.read
