21945.72kB of 21945.72kB total (  100%)
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_RunPodSandbox_Handler
         0     0%   100%  1762.94kB  8.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.init
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*cgroupManagerImpl).Create
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*cgroupManagerImpl).Create.func1
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*podContainerManagerImpl).EnsureExists
         0     0%   100%  1762.94kB  8.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.init
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.NewSourceApiserver
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.newSourceApiserverFromLW
         0     0%   100%  1024.03kB  4.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListContainers
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).RunPodSandbox
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).CreateContainer
         0     0%   100%  1024.03kB  4.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListContainers
         0     0%   100%  1024.03kB  4.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListContainers
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.init
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.CreateContainer
         0     0%   100%  1024.03kB  4.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListContainers
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.recordOperation
         0     0%   100%  1024.03kB  4.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListContainers
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).RunPodSandbox
         0     0%   100%   512.03kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).SyncPod
         0     0%   100%   512.03kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).determineEffectiveSecurityContext
         0     0%   100%   512.03kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).generateContainerConfig
         0     0%   100%   512.03kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).generateLinuxContainerConfig
         0     0%   100%   512.03kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).startContainer
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/metrics.init
         0     0%   100%  1762.94kB  8.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.init
         0     0%   100%   512.31kB  2.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%      515kB  2.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/metrics.init
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%  1554.07kB  7.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%   518.02kB  2.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%  1554.07kB  7.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%   659.99kB  3.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%   609.50kB  2.78%  html/template.(*Template).Parse
         0     0%   100%  2341.60kB 10.67%  io.Copy
         0     0%   100%  2341.60kB 10.67%  io.copyBuffer
         0     0%   100% 10249.02kB 46.70%  main.init
         0     0%   100%  1025.63kB  4.67%  main.main
         0     0%   100%   512.56kB  2.34%  net/http.(*Transport).dialConn.func3
         0     0%   100%   578.66kB  2.64%  os/exec.(*Cmd).Start.func1
         0     0%   100%   578.66kB  2.64%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%   512.28kB  2.33%  reflect.Value.SetMapIndex
         0     0%   100%   512.28kB  2.33%  reflect.mapassign
         0     0%   100%   513.31kB  2.34%  regexp.Compile
         0     0%   100%   513.31kB  2.34%  regexp.MustCompile
         0     0%   100%   513.31kB  2.34%  regexp.compile
         0     0%   100%   513.31kB  2.34%  regexp/syntax.(*compiler).compile
         0     0%   100%   513.31kB  2.34%  regexp/syntax.Compile
         0     0%   100% 21433.44kB 97.67%  runtime.goexit
         0     0%   100% 11274.64kB 51.38%  runtime.main
         0     0%   100%  1536.34kB  7.00%  runtime.slicebytetostring
         0     0%   100%   512.56kB  2.34%  sync.(*Once).Do
         0     0%   100%   609.50kB  2.78%  text/template.(*Template).Parse
         0     0%   100%   609.50kB  2.78%  text/template/parse.(*Tree).Parse
         0     0%   100%   609.50kB  2.78%  text/template/parse.(*Tree).parse
         0     0%   100%   609.50kB  2.78%  text/template/parse.(*Tree).textOrAction
         0     0%   100%   609.50kB  2.78%  text/template/parse.Parse
