90.83s of 109.62s total (82.86%)
         0     0% 82.86%      0.69s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 82.86%      1.80s  1.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 82.86%      1.79s  1.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.86%      1.91s  1.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.86%      1.91s  1.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.86%      1.91s  1.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.86%      1.91s  1.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 82.86%      1.29s  1.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.86%      1.29s  1.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.86%      5.86s  5.35%  io/ioutil.ReadFile
         0     0% 82.86%      0.65s  0.59%  os.(*File).Close
         0     0% 82.86%     10.15s  9.26%  os.(*File).Readdir
         0     0% 82.86%      1.68s  1.53%  os.(*File).Readdirnames
         0     0% 82.86%      1.98s  1.81%  os.(*File).read
         0     0% 82.86%      3.66s  3.34%  os.Open
         0     0% 82.86%      3.65s  3.33%  os.Stat
         0     0% 82.86%      0.92s  0.84%  reflect.DeepEqual
         0     0% 82.86%      0.57s  0.52%  reflect.unsafe_NewArray
         0     0% 82.86%      0.79s  0.72%  runtime._System
         0     0% 82.86%      1.56s  1.42%  runtime.bgsweep
         0     0% 82.86%      1.33s  1.21%  runtime.concatstring3
         0     0% 82.86%      0.70s  0.64%  runtime.funcspdelta
         0     0% 82.86%      0.62s  0.57%  runtime.futexsleep
         0     0% 82.86%      3.82s  3.48%  runtime.gcAssistAlloc
         0     0% 82.86%      3.79s  3.46%  runtime.gcAssistAlloc.func1
         0     0% 82.86%     24.26s 22.13%  runtime.gcBgMarkWorker
         0     0% 82.86%     21.54s 19.65%  runtime.gcBgMarkWorker.func2
         0     0% 82.86%    106.90s 97.52%  runtime.goexit
         0     0% 82.86%      0.93s  0.85%  runtime.largeAlloc
         0     0% 82.86%      0.93s  0.85%  runtime.mallocgc.func1
         0     0% 82.86%      2.46s  2.24%  runtime.markroot.func1
         0     0% 82.86%      2.46s  2.24%  runtime.scang
         0     0% 82.86%      0.57s  0.52%  runtime.stopm
         0     0% 82.86%      0.60s  0.55%  sort.Slice
         0     0% 82.86%      0.64s  0.58%  syscall.Getdents
         0     0% 82.86%      0.64s  0.58%  syscall.ReadDirent
         0     0% 82.86%      2.36s  2.15%  syscall.read
