101.89s of 120.70s total (84.42%)
         0     0% 84.42%      7.89s  6.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 84.42%      7.89s  6.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 84.42%      0.75s  0.62%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).WaitForAttachAndMount
         0     0% 84.42%      0.61s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).getUnmountedVolumes
         0     0% 84.42%      0.61s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 84.42%      1.54s  1.28%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 84.42%      1.52s  1.26%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 84.42%      1.54s  1.28%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 84.42%      2.50s  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 84.42%      2.50s  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 84.42%      2.50s  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 84.42%      2.50s  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 84.42%      1.09s   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 84.42%      1.09s   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 84.42%      0.83s  0.69%  os.(*File).Close
         0     0% 84.42%      2.25s  1.86%  os.(*File).Read
         0     0% 84.42%     11.44s  9.48%  os.(*File).Readdir
         0     0% 84.42%      1.68s  1.39%  os.(*File).Readdirnames
         0     0% 84.42%      4.60s  3.81%  os.Open
         0     0% 84.42%      0.82s  0.68%  reflect.DeepEqual
         0     0% 84.42%      0.63s  0.52%  reflect.unsafe_NewArray
         0     0% 84.42%      1.92s  1.59%  runtime.(*mcentral).grow
         0     0% 84.42%      0.90s  0.75%  runtime._System
         0     0% 84.42%      1.57s  1.30%  runtime.bgsweep
         0     0% 84.42%      4.03s  3.34%  runtime.gcAssistAlloc.func1
         0     0% 84.42%     25.83s 21.40%  runtime.gcBgMarkWorker
         0     0% 84.42%     22.78s 18.87%  runtime.gcBgMarkWorker.func2
         0     0% 84.42%    117.59s 97.42%  runtime.goexit
         0     0% 84.42%      1.29s  1.07%  runtime.largeAlloc
         0     0% 84.42%      1.29s  1.07%  runtime.mallocgc.func1
         0     0% 84.42%      2.79s  2.31%  runtime.markroot.func1
         0     0% 84.42%      0.89s  0.74%  runtime.park_m
