49.96s of 61.29s total (81.51%)
         0     0% 81.51%      0.79s  1.29%  os.(*File).Readdirnames
         0     0% 81.51%      0.32s  0.52%  os.(*File).Stat
         0     0% 81.51%      0.79s  1.29%  os.(*File).readdirnames
         0     0% 81.51%      2.27s  3.70%  os.Open
         0     0% 81.51%      2.29s  3.74%  os.OpenFile
         0     0% 81.51%      2.10s  3.43%  os.Stat
         0     0% 81.51%      0.66s  1.08%  path.Join
         0     0% 81.51%      0.31s  0.51%  path/filepath.Join
         0     0% 81.51%      0.31s  0.51%  path/filepath.join
         0     0% 81.51%      0.87s  1.42%  reflect.DeepEqual
         0     0% 81.51%      1.48s  2.41%  runtime.(*mcache).nextFree.func1
         0     0% 81.51%      0.99s  1.62%  runtime.(*mcentral).grow
         0     0% 81.51%      0.47s  0.77%  runtime._System
         0     0% 81.51%      0.73s  1.19%  runtime.bgsweep
         0     0% 81.51%      0.43s   0.7%  runtime.copystack
         0     0% 81.51%      0.31s  0.51%  runtime.futexsleep
         0     0% 81.51%      1.50s  2.45%  runtime.gcAssistAlloc
         0     0% 81.51%      1.49s  2.43%  runtime.gcAssistAlloc.func1
         0     0% 81.51%      1.49s  2.43%  runtime.gcAssistAlloc1
         0     0% 81.51%     13.78s 22.48%  runtime.gcBgMarkWorker
         0     0% 81.51%     12.11s 19.76%  runtime.gcBgMarkWorker.func2
         0     0% 81.51%      1.49s  2.43%  runtime.gcDrainN
         0     0% 81.51%     59.73s 97.45%  runtime.goexit
         0     0% 81.51%      0.61s     1%  runtime.largeAlloc
         0     0% 81.51%      0.61s     1%  runtime.mallocgc.func1
         0     0% 81.51%      1.51s  2.46%  runtime.markroot.func1
         0     0% 81.51%      0.70s  1.14%  runtime.mcall
         0     0% 81.51%      0.31s  0.51%  runtime.morestack
         0     0% 81.51%      0.31s  0.51%  runtime.newstack
         0     0% 81.51%      0.38s  0.62%  runtime.park_m
         0     0% 81.51%      0.49s   0.8%  runtime.pcdatavalue
         0     0% 81.51%      1.51s  2.46%  runtime.scang
         0     0% 81.51%      0.32s  0.52%  strings.Split
         0     0% 81.51%      2.08s  3.39%  syscall.Open
         0     0% 81.51%      1.23s  2.01%  syscall.Read
         0     0% 81.51%      1.23s  2.01%  syscall.read
