4.58s of 5.57s total (82.23%)
         0     0% 82.23%      0.51s  9.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0% 82.23%      0.51s  9.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0% 82.23%      0.51s  9.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListContainers
         0     0% 82.23%      0.06s  1.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListPodSandbox
         0     0% 82.23%      0.11s  1.97%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
         0     0% 82.23%      0.03s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).SyncPod
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
         0     0% 82.23%      0.06s  1.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletSandboxes
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 82.23%      0.06s  1.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 82.23%      0.51s  9.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 82.23%      0.51s  9.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.23%      0.05s   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/glusterfs.(*glusterfsPlugin).NewMounter
         0     0% 82.23%      0.03s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationExecutor).MountVolume
         0     0% 82.23%      0.04s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc
         0     0% 82.23%      0.03s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0% 82.23%      0.64s 11.49%  io/ioutil.ReadFile
         0     0% 82.23%      0.18s  3.23%  io/ioutil.readAll
         0     0% 82.23%      0.03s  0.54%  net.(*Dialer).Dial
         0     0% 82.23%      0.07s  1.26%  net.(*Dialer).DialContext
         0     0% 82.23%      0.04s  0.72%  net.(*Dialer).DialContext-fm
         0     0% 82.23%      0.04s  0.72%  net.(*conn).Read
         0     0% 82.23%      0.06s  1.08%  net.(*conn).Write
         0     0% 82.23%      0.04s  0.72%  net.(*netFD).Read
         0     0% 82.23%      0.03s  0.54%  net.DialTimeout
         0     0% 82.23%      0.06s  1.08%  net.dialSerial
         0     0% 82.23%      0.06s  1.08%  net.dialSingle
         0     0% 82.23%      0.03s  0.54%  net.dialTCP
         0     0% 82.23%      0.03s  0.54%  net.dialUnix
         0     0% 82.23%      0.03s  0.54%  net.doDialTCP
         0     0% 82.23%      0.03s  0.54%  net.internetSocket
         0     0% 82.23%      0.06s  1.08%  net.socket
         0     0% 82.23%      0.04s  0.72%  net.sysSocket
         0     0% 82.23%      0.03s  0.54%  net.unixSocket
         0     0% 82.23%      0.11s  1.97%  net/http.(*Client).Do
         0     0% 82.23%      0.10s  1.80%  net/http.(*Client).send
         0     0% 82.23%      0.07s  1.26%  net/http.(*Transport).dial
         0     0% 82.23%      0.09s  1.62%  net/http.(*Transport).dialConn
         0     0% 82.23%      0.09s  1.62%  net/http.(*Transport).getConn.func4
         0     0% 82.23%      0.04s  0.72%  net/http.(*persistConn).Read
         0     0% 82.23%      0.14s  2.51%  net/http.(*persistConn).readLoop
         0     0% 82.23%      0.07s  1.26%  net/http.(*persistConn).readResponse
         0     0% 82.23%      0.04s  0.72%  net/http.(*persistConn).roundTrip
         0     0% 82.23%      0.08s  1.44%  net/http.(*persistConn).writeLoop
         0     0% 82.23%      0.03s  0.54%  net/http.persistConnWriter.Write
         0     0% 82.23%      0.10s  1.80%  net/http.send
         0     0% 82.23%      0.03s  0.54%  net/textproto.(*Reader).ReadLine
         0     0% 82.23%      0.12s  2.15%  os.(*File).Read
         0     0% 82.23%      0.15s  2.69%  os.(*File).Readdirnames
         0     0% 82.23%      0.12s  2.15%  os.(*File).read
         0     0% 82.23%      0.15s  2.69%  os.(*File).readdirnames
         0     0% 82.23%      0.75s 13.46%  os.Lstat
         0     0% 82.23%      0.03s  0.54%  os.NewFile
         0     0% 82.23%      0.51s  9.16%  os.Open
         0     0% 82.23%      0.51s  9.16%  os.OpenFile
         0     0% 82.23%      0.28s  5.03%  os.Stat
         0     0% 82.23%      0.03s  0.54%  path.Join
         0     0% 82.23%      0.04s  0.72%  reflect.DeepEqual
         0     0% 82.23%      0.03s  0.54%  reflect.Value.Convert
         0     0% 82.23%      0.03s  0.54%  reflect.deepValueEqual
         0     0% 82.23%      0.04s  0.72%  reflect.mapassign
         0     0% 82.23%      0.24s  4.31%  runtime.(*mcache).nextFree
         0     0% 82.23%      0.20s  3.59%  runtime.(*mcache).nextFree.func1
         0     0% 82.23%      0.20s  3.59%  runtime.(*mcache).refill
         0     0% 82.23%      0.20s  3.59%  runtime.(*mcentral).cacheSpan
         0     0% 82.23%      0.17s  3.05%  runtime.(*mcentral).grow
         0     0% 82.23%      0.17s  3.05%  runtime.(*mheap).alloc
         0     0% 82.23%      0.03s  0.54%  runtime.SetFinalizer
         0     0% 82.23%      0.03s  0.54%  runtime._System
         0     0% 82.23%      0.04s  0.72%  runtime.bgsweep
         0     0% 82.23%      0.09s  1.62%  runtime.blockevent
         0     0% 82.23%      0.07s  1.26%  runtime.callers
         0     0% 82.23%      0.07s  1.26%  runtime.callers.func1
         0     0% 82.23%      0.05s   0.9%  runtime.chansend
         0     0% 82.23%      0.05s   0.9%  runtime.chansend1
         0     0% 82.23%      0.04s  0.72%  runtime.concatstring3
         0     0% 82.23%      0.16s  2.87%  runtime.copystack
         0     0% 82.23%      0.08s  1.44%  runtime.funcspdelta
         0     0% 82.23%      0.03s  0.54%  runtime.futexsleep
         0     0% 82.23%      0.12s  2.15%  runtime.futexwakeup
         0     0% 82.23%      0.06s  1.08%  runtime.gcAssistAlloc
         0     0% 82.23%      0.06s  1.08%  runtime.gcAssistAlloc.func1
         0     0% 82.23%      0.06s  1.08%  runtime.gcAssistAlloc1
         0     0% 82.23%      0.85s 15.26%  runtime.gcBgMarkWorker
         0     0% 82.23%      0.82s 14.72%  runtime.gcBgMarkWorker.func2
         0     0% 82.23%      0.06s  1.08%  runtime.gcDrainN
         0     0% 82.23%      5.23s 93.90%  runtime.goexit
         0     0% 82.23%      0.05s   0.9%  runtime.goready
         0     0% 82.23%      0.05s   0.9%  runtime.goready.func1
         0     0% 82.23%      0.04s  0.72%  runtime.goschedImpl
         0     0% 82.23%      0.04s  0.72%  runtime.gosweepone
         0     0% 82.23%      0.04s  0.72%  runtime.gosweepone.func1
         0     0% 82.23%      0.04s  0.72%  runtime.growWork
         0     0% 82.23%      0.04s  0.72%  runtime.markroot
         0     0% 82.23%      0.03s  0.54%  runtime.markroot.func1
         0     0% 82.23%      0.14s  2.51%  runtime.mcall
         0     0% 82.23%      0.16s  2.87%  runtime.morestack
         0     0% 82.23%      0.04s  0.72%  runtime.newproc
         0     0% 82.23%      0.04s  0.72%  runtime.newproc.func1
         0     0% 82.23%      0.04s  0.72%  runtime.newproc1
         0     0% 82.23%      0.16s  2.87%  runtime.newstack
         0     0% 82.23%      0.03s  0.54%  runtime.notesleep
         0     0% 82.23%      0.11s  1.97%  runtime.notewakeup
         0     0% 82.23%      0.12s  2.15%  runtime.park_m
         0     0% 82.23%      0.03s  0.54%  runtime.pcdatavalue
         0     0% 82.23%      0.07s  1.26%  runtime.rawstring
         0     0% 82.23%      0.03s  0.54%  runtime.scang
         0     0% 82.23%      0.03s  0.54%  runtime.scanstack
         0     0% 82.23%      0.15s  2.69%  runtime.schedule
         0     0% 82.23%      0.11s  1.97%  runtime.selectgo
         0     0% 82.23%      0.05s   0.9%  runtime.send
         0     0% 82.23%      0.08s  1.44%  runtime.slicebytetostring
         0     0% 82.23%      0.10s  1.80%  runtime.startm
         0     0% 82.23%      0.06s  1.08%  runtime.step
         0     0% 82.23%      0.04s  0.72%  runtime.stopm
         0     0% 82.23%      0.10s  1.80%  runtime.wakep
         0     0% 82.23%      0.09s  1.62%  strings.Fields
         0     0% 82.23%      0.11s  1.97%  syscall.Close
         0     0% 82.23%      0.03s  0.54%  syscall.Fstat
         0     0% 82.23%      0.05s   0.9%  syscall.Getdents
         0     0% 82.23%      0.72s 12.93%  syscall.Lstat
         0     0% 82.23%      0.48s  8.62%  syscall.Open
         0     0% 82.23%      0.16s  2.87%  syscall.Read
         0     0% 82.23%      0.05s   0.9%  syscall.ReadDirent
         0     0% 82.23%      0.04s  0.72%  syscall.Socket
         0     0% 82.23%      0.25s  4.49%  syscall.Stat
         0     0% 82.23%      0.06s  1.08%  syscall.Write
         0     0% 82.23%      0.48s  8.62%  syscall.openat
         0     0% 82.23%      0.16s  2.87%  syscall.read
         0     0% 82.23%      0.04s  0.72%  syscall.socket
         0     0% 82.23%      0.06s  1.08%  syscall.write
