85.99s of 103.79s total (82.85%)
         0     0% 82.85%      0.85s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 82.85%      1.78s  1.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 82.85%      1.77s  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 82.85%      1.78s  1.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 82.85%      2.82s  2.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.85%      2.83s  2.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.85%      2.83s  2.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.85%      1.52s  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 82.85%      1.52s  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 82.85%     11.29s 10.88%  io/ioutil.ReadDir
         0     0% 82.85%      0.68s  0.66%  os.(*File).Close
         0     0% 82.85%      1.85s  1.78%  os.(*File).Read
         0     0% 82.85%     10.15s  9.78%  os.(*File).Readdir
         0     0% 82.85%      1.43s  1.38%  os.(*File).Readdirnames
         0     0% 82.85%      0.52s   0.5%  os.(*File).Stat
         0     0% 82.85%      1.85s  1.78%  os.(*File).read
         0     0% 82.85%      1.43s  1.38%  os.(*File).readdirnames
         0     0% 82.85%      8.22s  7.92%  os.Lstat
         0     0% 82.85%      3.97s  3.83%  os.OpenFile
         0     0% 82.85%      2.74s  2.64%  runtime.(*mcache).nextFree.func1
         0     0% 82.85%      0.58s  0.56%  runtime.(*mheap).alloc.func1
         0     0% 82.85%      0.60s  0.58%  runtime._System
         0     0% 82.85%      3.29s  3.17%  runtime.gcAssistAlloc.func1
         0     0% 82.85%      3.29s  3.17%  runtime.gcAssistAlloc1
         0     0% 82.85%     18.75s 18.07%  runtime.gcBgMarkWorker.func2
         0     0% 82.85%    100.85s 97.17%  runtime.goexit
         0     0% 82.85%      1.19s  1.15%  runtime.gosweepone.func1
         0     0% 82.85%      1.11s  1.07%  runtime.largeAlloc
         0     0% 82.85%      1.11s  1.07%  runtime.mallocgc.func1
         0     0% 82.85%      2.16s  2.08%  runtime.markroot.func1
         0     0% 82.85%      1.68s  1.62%  runtime.mcall
         0     0% 82.85%      2.16s  2.08%  runtime.scang
         0     0% 82.85%      0.83s   0.8%  runtime.stopm
         0     0% 82.85%      0.76s  0.73%  sort.Slice
         0     0% 82.85%      0.74s  0.71%  sort.quickSort_func
         0     0% 82.85%      0.64s  0.62%  syscall.Close
         0     0% 82.85%      0.52s   0.5%  syscall.Getdents
         0     0% 82.85%      3.65s  3.52%  syscall.Open
         0     0% 82.85%      0.52s   0.5%  syscall.ReadDirent
         0     0% 82.85%      3.74s  3.60%  syscall.Stat
