17.59s of 22.23s total (79.13%)
         0     0% 79.13%      1.39s  6.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 79.13%      1.39s  6.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 79.13%      0.28s  1.26%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).Run
         0     0% 79.13%      0.13s  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).findAndAddNewPods
         0     0% 79.13%      0.14s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).findAndRemoveDeletedPods
         0     0% 79.13%      0.27s  1.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).populatorLoopFunc.func1
         0     0% 79.13%      0.12s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).processPodVolumes
         0     0% 79.13%      0.41s  1.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 79.13%      0.39s  1.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 79.13%      0.39s  1.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 79.13%      0.25s  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 79.13%      0.25s  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 79.13%      0.13s  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUp
         0     0% 79.13%      0.12s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).SetUpAt
         0     0% 79.13%      0.14s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0% 79.13%      0.14s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0% 79.13%      0.17s  0.76%  io.ReadFull
         0     0% 79.13%      2.58s 11.61%  io/ioutil.ReadDir
         0     0% 79.13%      0.24s  1.08%  net.(*Dialer).Dial
         0     0% 79.13%      0.24s  1.08%  net.(*Dialer).DialContext
         0     0% 79.13%      0.18s  0.81%  net.(*conn).Read
         0     0% 79.13%      0.15s  0.67%  net.(*conn).Write
         0     0% 79.13%      0.15s  0.67%  net.(*netFD).Write
         0     0% 79.13%      0.24s  1.08%  net.DialTimeout
         0     0% 79.13%      0.23s  1.03%  net.dialSerial
         0     0% 79.13%      0.23s  1.03%  net.dialSingle
         0     0% 79.13%      0.23s  1.03%  net.dialUnix
         0     0% 79.13%      0.23s  1.03%  net.socket
         0     0% 79.13%      0.12s  0.54%  net.sysSocket
         0     0% 79.13%      0.23s  1.03%  net.unixSocket
         0     0% 79.13%      0.29s  1.30%  net/http.(*Client).Do
         0     0% 79.13%      0.28s  1.26%  net/http.(*Client).send
         0     0% 79.13%      0.26s  1.17%  net/http.(*Transport).RoundTrip
         0     0% 79.13%      0.24s  1.08%  net/http.(*Transport).dial
         0     0% 79.13%      0.29s  1.30%  net/http.(*Transport).getConn.func4
         0     0% 79.13%      0.24s  1.08%  os.(*File).Close
         0     0% 79.13%      2.24s 10.08%  os.(*File).Readdir
         0     0% 79.13%      0.32s  1.44%  os.(*File).Readdirnames
         0     0% 79.13%      0.47s  2.11%  os.(*File).read
         0     0% 79.13%      0.32s  1.44%  os.(*File).readdirnames
         0     0% 79.13%      0.24s  1.08%  os.(*file).close
         0     0% 79.13%      1.84s  8.28%  os.Lstat
         0     0% 79.13%      1.23s  5.53%  os.Open
         0     0% 79.13%      1.23s  5.53%  os.OpenFile
         0     0% 79.13%      0.96s  4.32%  os.Stat
         0     0% 79.13%      0.19s  0.85%  path.Join
         0     0% 79.13%      0.24s  1.08%  reflect.DeepEqual
         0     0% 79.13%      0.15s  0.67%  reflect.MakeSlice
         0     0% 79.13%      0.13s  0.58%  reflect.New
         0     0% 79.13%      0.28s  1.26%  reflect.Value.Convert
         0     0% 79.13%      0.46s  2.07%  reflect.mapassign
         0     0% 79.13%      0.55s  2.47%  runtime.(*mcache).nextFree.func1
         0     0% 79.13%      0.22s  0.99%  runtime._System
         0     0% 79.13%      0.25s  1.12%  runtime.bgsweep
         0     0% 79.13%      0.27s  1.21%  runtime.blockevent
         0     0% 79.13%      0.29s  1.30%  runtime.callers
         0     0% 79.13%      0.17s  0.76%  runtime.concatstring3
         0     0% 79.13%      0.26s  1.17%  runtime.copystack
         0     0% 79.13%      0.18s  0.81%  runtime.futexwakeup
         0     0% 79.13%      0.32s  1.44%  runtime.gcAssistAlloc
         0     0% 79.13%      0.32s  1.44%  runtime.gcAssistAlloc.func1
         0     0% 79.13%      0.32s  1.44%  runtime.gcAssistAlloc1
         0     0% 79.13%      4.33s 19.48%  runtime.gcBgMarkWorker
         0     0% 79.13%      3.91s 17.59%  runtime.gcBgMarkWorker.func2
         0     0% 79.13%     21.31s 95.86%  runtime.goexit
         0     0% 79.13%      0.13s  0.58%  runtime.largeAlloc
         0     0% 79.13%      0.35s  1.57%  runtime.markroot.func1
         0     0% 79.13%      0.41s  1.84%  runtime.mcall
         0     0% 79.13%      0.26s  1.17%  runtime.morestack
         0     0% 79.13%      0.17s  0.76%  runtime.notewakeup
         0     0% 79.13%      0.12s  0.54%  runtime.pcdatavalue
         0     0% 79.13%      0.12s  0.54%  runtime.scanframeworker
         0     0% 79.13%      0.35s  1.57%  runtime.scang
         0     0% 79.13%      0.38s  1.71%  runtime.selectgo
         0     0% 79.13%      0.15s  0.67%  runtime.startm
         0     0% 79.13%      0.15s  0.67%  runtime.wakep
         0     0% 79.13%      0.21s  0.94%  sort.Slice
         0     0% 79.13%      0.21s  0.94%  sort.quickSort_func
         0     0% 79.13%      0.13s  0.58%  strings.Fields
         0     0% 79.13%      0.22s  0.99%  syscall.BytePtrFromString
         0     0% 79.13%      0.21s  0.94%  syscall.Close
         0     0% 79.13%      0.13s  0.58%  syscall.Getdents
         0     0% 79.13%      1.12s  5.04%  syscall.Open
         0     0% 79.13%      0.13s  0.58%  syscall.ReadDirent
         0     0% 79.13%      0.12s  0.54%  syscall.Socket
         0     0% 79.13%      0.12s  0.54%  syscall.Write
         0     0% 79.13%      1.12s  5.04%  syscall.openat
         0     0% 79.13%      0.12s  0.54%  syscall.socket
         0     0% 79.13%      0.12s  0.54%  syscall.write
