133.90s of 161.09s total (83.12%)
         0     0% 83.12%      4.09s  2.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletSandboxes
         0     0% 83.12%      1.24s  0.77%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.getContainerInfoFromAnnotations
         0     0% 83.12%         2s  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 83.12%      4.11s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 83.12%      4.29s  2.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 83.12%      4.11s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 83.12%     10.42s  6.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 83.12%     10.42s  6.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 83.12%      3.31s  2.05%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).WaitForAttachAndMount
         0     0% 83.12%      3.01s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 83.12%      2.44s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.12%      3.74s  2.32%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.12%      3.74s  2.32%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.12%      3.74s  2.32%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.12%      3.74s  2.32%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.12%      2.51s  1.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.12%      2.51s  1.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.12%      0.86s  0.53%  os.(*File).Close
         0     0% 83.12%     15.04s  9.34%  os.(*File).Readdir
         0     0% 83.12%      1.84s  1.14%  os.(*File).Readdirnames
         0     0% 83.12%      5.94s  3.69%  os.Stat
         0     0% 83.12%      4.66s  2.89%  runtime.(*mcache).nextFree.func1
         0     0% 83.12%      1.26s  0.78%  runtime._System
         0     0% 83.12%      6.48s  4.02%  runtime.gcAssistAlloc.func1
         0     0% 83.12%      6.48s  4.02%  runtime.gcAssistAlloc1
         0     0% 83.12%     30.88s 19.17%  runtime.gcBgMarkWorker
         0     0% 83.12%     27.18s 16.87%  runtime.gcBgMarkWorker.func2
         0     0% 83.12%    156.11s 96.91%  runtime.goexit
         0     0% 83.12%      2.07s  1.28%  runtime.gosweepone.func1
         0     0% 83.12%      1.90s  1.18%  runtime.mallocgc.func1
         0     0% 83.12%      3.35s  2.08%  runtime.markroot.func1
         0     0% 83.12%      0.84s  0.52%  runtime.selectgo
         0     0% 83.12%      5.87s  3.64%  syscall.Open
