72.48s of 86.75s total (83.55%)
         0     0% 83.55%      9.18s 10.58%  io/ioutil.ReadDir
         0     0% 83.55%      1.45s  1.67%  io/ioutil.readAll
         0     0% 83.55%      0.48s  0.55%  os.(*File).Close
         0     0% 83.55%      1.55s  1.79%  os.(*File).Read
         0     0% 83.55%      8.26s  9.52%  os.(*File).Readdir
         0     0% 83.55%      1.09s  1.26%  os.(*File).Readdirnames
         0     0% 83.55%      1.09s  1.26%  os.(*File).readdirnames
         0     0% 83.55%      3.30s  3.80%  os.Stat
         0     0% 83.55%      0.70s  0.81%  reflect.DeepEqual
         0     0% 83.55%      2.26s  2.61%  runtime.(*mcache).nextFree.func1
         0     0% 83.55%      1.34s  1.54%  runtime.(*mcentral).grow
         0     0% 83.55%      0.58s  0.67%  runtime._System
         0     0% 83.55%      0.58s  0.67%  runtime.copystack
         0     0% 83.55%      0.61s   0.7%  runtime.futexsleep
         0     0% 83.55%      1.98s  2.28%  runtime.gcAssistAlloc
         0     0% 83.55%      1.94s  2.24%  runtime.gcAssistAlloc.func1
         0     0% 83.55%      1.94s  2.24%  runtime.gcAssistAlloc1
         0     0% 83.55%     19.62s 22.62%  runtime.gcBgMarkWorker
         0     0% 83.55%     17.57s 20.25%  runtime.gcBgMarkWorker.func2
         0     0% 83.55%     84.35s 97.23%  runtime.goexit
         0     0% 83.55%      0.79s  0.91%  runtime.largeAlloc
         0     0% 83.55%      0.79s  0.91%  runtime.mallocgc.func1
         0     0% 83.55%      1.90s  2.19%  runtime.markroot.func1
         0     0% 83.55%      1.28s  1.48%  runtime.mcall
         0     0% 83.55%      0.46s  0.53%  strings.Join
         0     0% 83.55%      0.48s  0.55%  syscall.Close
         0     0% 83.55%      6.37s  7.34%  syscall.Lstat
         0     0% 83.55%      3.31s  3.82%  syscall.Open
         0     0% 83.55%      3.05s  3.52%  syscall.Stat
