110.61s of 132.51s total (83.47%)
         0     0% 83.47%      1.13s  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).WaitForAttachAndMount
         0     0% 83.47%      0.87s  0.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).getUnmountedVolumes
         0     0% 83.47%      0.87s  0.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).verifyVolumesMountedFunc.func1
         0     0% 83.47%      2.10s  1.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).Run
         0     0% 83.47%      2.02s  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
         0     0% 83.47%      2.04s  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
         0     0% 83.47%      2.48s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.47%      2.48s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.47%      2.48s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.47%      2.48s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.47%      1.22s  0.92%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 83.47%      1.22s  0.92%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 83.47%     14.63s 11.04%  io/ioutil.ReadDir
         0     0% 83.47%      0.81s  0.61%  os.(*File).Close
         0     0% 83.47%      1.93s  1.46%  os.(*File).Readdirnames
         0     0% 83.47%      0.96s  0.72%  reflect.DeepEqual
         0     0% 83.47%      0.85s  0.64%  runtime.(*mheap).alloc.func1
         0     0% 83.47%      0.82s  0.62%  runtime._System
         0     0% 83.47%      0.77s  0.58%  runtime.copystack
         0     0% 83.47%      4.40s  3.32%  runtime.gcAssistAlloc.func1
         0     0% 83.47%      4.40s  3.32%  runtime.gcAssistAlloc1
         0     0% 83.47%     26.49s 19.99%  runtime.gcBgMarkWorker
         0     0% 83.47%     23.33s 17.61%  runtime.gcBgMarkWorker.func2
         0     0% 83.47%    128.71s 97.13%  runtime.goexit
         0     0% 83.47%      1.69s  1.28%  runtime.gosweepone.func1
         0     0% 83.47%      1.68s  1.27%  runtime.largeAlloc
         0     0% 83.47%      1.68s  1.27%  runtime.mallocgc.func1
         0     0% 83.47%      2.81s  2.12%  runtime.markroot.func1
         0     0% 83.47%      0.72s  0.54%  runtime.selectgo
         0     0% 83.47%      1.20s  0.91%  runtime.stopm
         0     0% 83.47%      0.98s  0.74%  sort.Slice
         0     0% 83.47%      0.75s  0.57%  syscall.Close
         0     0% 83.47%      4.77s  3.60%  syscall.Open
         0     0% 83.47%      3.07s  2.32%  syscall.Read
