54.01s of 66.82s total (80.83%)
         0     0% 80.83%      1.76s  2.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.83%      1.76s  2.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.83%      1.76s  2.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.83%      1.30s  1.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0% 80.83%      1.30s  1.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0% 80.83%      0.37s  0.55%  io.ReadFull
         0     0% 80.83%      6.98s 10.45%  io/ioutil.ReadDir
         0     0% 80.83%      1.09s  1.63%  io/ioutil.readAll
         0     0% 80.83%      0.40s   0.6%  os.(*File).Close
         0     0% 80.83%      6.35s  9.50%  os.(*File).Readdir
         0     0% 80.83%      0.82s  1.23%  os.(*File).Readdirnames
         0     0% 80.83%      0.82s  1.23%  os.(*File).readdirnames
         0     0% 80.83%      2.78s  4.16%  os.Open
         0     0% 80.83%      0.89s  1.33%  reflect.DeepEqual
         0     0% 80.83%      0.47s   0.7%  runtime._System
         0     0% 80.83%      0.58s  0.87%  runtime.copystack
         0     0% 80.83%      1.13s  1.69%  runtime.gcAssistAlloc
         0     0% 80.83%      1.12s  1.68%  runtime.gcAssistAlloc.func1
         0     0% 80.83%      1.12s  1.68%  runtime.gcAssistAlloc1
         0     0% 80.83%     14.81s 22.16%  runtime.gcBgMarkWorker
         0     0% 80.83%     13.05s 19.53%  runtime.gcBgMarkWorker.func2
         0     0% 80.83%      1.12s  1.68%  runtime.gcDrainN
         0     0% 80.83%     64.74s 96.89%  runtime.goexit
         0     0% 80.83%      0.89s  1.33%  runtime.gosweepone
         0     0% 80.83%      0.67s  1.00%  runtime.largeAlloc
         0     0% 80.83%      0.67s  1.00%  runtime.mallocgc.func1
         0     0% 80.83%      1.57s  2.35%  runtime.markroot.func1
         0     0% 80.83%      1.57s  2.35%  runtime.scang
         0     0% 80.83%      0.43s  0.64%  runtime.selectgo
         0     0% 80.83%      0.47s   0.7%  runtime.stopm
         0     0% 80.83%      0.39s  0.58%  syscall.Close
         0     0% 80.83%      2.66s  3.98%  syscall.Open
         0     0% 80.83%      1.27s  1.90%  syscall.Read
         0     0% 80.83%      2.66s  3.98%  syscall.openat
         0     0% 80.83%      1.27s  1.90%  syscall.read
