47.93s of 56.85s total (84.31%)
         0     0% 84.31%      3.08s  5.42%  os.(*Process).Wait
         0     0% 84.31%      3.07s  5.40%  os.(*Process).blockUntilWaitable
         0     0% 84.31%      3.08s  5.42%  os.(*Process).wait
         0     0% 84.31%      0.37s  0.65%  os.Open
         0     0% 84.31%      0.37s  0.65%  os.OpenFile
         0     0% 84.31%      0.40s   0.7%  os.StartProcess
         0     0% 84.31%      0.40s   0.7%  os.startProcess
         0     0% 84.31%      3.09s  5.44%  os/exec.(*Cmd).CombinedOutput
         0     0% 84.31%      3.49s  6.14%  os/exec.(*Cmd).Run
         0     0% 84.31%      0.42s  0.74%  os/exec.(*Cmd).Start
         0     0% 84.31%      3.08s  5.42%  os/exec.(*Cmd).Wait
         0     0% 84.31%      1.18s  2.08%  runtime.(*mcache).nextFree
         0     0% 84.31%      0.89s  1.57%  runtime.(*mcache).nextFree.func1
         0     0% 84.31%      0.89s  1.57%  runtime.(*mcache).refill
         0     0% 84.31%      0.46s  0.81%  runtime._System
         0     0% 84.31%      0.38s  0.67%  runtime.bgsweep
         0     0% 84.31%      0.47s  0.83%  runtime.futexwakeup
         0     0% 84.31%     12.50s 21.99%  runtime.gcBgMarkWorker
         0     0% 84.31%     12.39s 21.79%  runtime.gcBgMarkWorker.func2
         0     0% 84.31%     53.79s 94.62%  runtime.goexit
         0     0% 84.31%      0.38s  0.67%  runtime.gosweepone
         0     0% 84.31%      0.36s  0.63%  runtime.gosweepone.func1
         0     0% 84.31%      0.42s  0.74%  runtime.growWork
         0     0% 84.31%         1s  1.76%  runtime.mallocgc.func1
         0     0% 84.31%      0.56s  0.99%  runtime.morestack
         0     0% 84.31%      0.62s  1.09%  runtime.mstart
         0     0% 84.31%      0.62s  1.09%  runtime.mstart1
         0     0% 84.31%      0.32s  0.56%  runtime.notetsleep
         0     0% 84.31%      0.47s  0.83%  runtime.notewakeup
         0     0% 84.31%      1.30s  2.29%  runtime.schedule
         0     0% 84.31%      0.81s  1.42%  runtime.selectgo
         0     0% 84.31%      0.37s  0.65%  runtime.wakep
         0     0% 84.31%      0.31s  0.55%  strings.Fields
         0     0% 84.31%      0.59s  1.04%  syscall.Lstat
         0     0% 84.31%      0.36s  0.63%  syscall.Open
         0     0% 84.31%      8.47s 14.90%  syscall.Read
         0     0% 84.31%      0.39s  0.69%  syscall.StartProcess
         0     0% 84.31%      0.36s  0.63%  syscall.Write
         0     0% 84.31%      0.37s  0.65%  syscall.forkAndExecInChild
         0     0% 84.31%      0.39s  0.69%  syscall.forkExec
         0     0% 84.31%      0.36s  0.63%  syscall.openat
         0     0% 84.31%      0.36s  0.63%  syscall.write
