38.17s of 45.56s total (83.78%)
         0     0% 83.78%      0.25s  0.55%  os.Stat
         0     0% 83.78%      0.37s  0.81%  os.startProcess
         0     0% 83.78%      2.14s  4.70%  os/exec.(*Cmd).CombinedOutput
         0     0% 83.78%      2.43s  5.33%  os/exec.(*Cmd).Run
         0     0% 83.78%      0.42s  0.92%  os/exec.(*Cmd).Start
         0     0% 83.78%      2.09s  4.59%  os/exec.(*Cmd).Wait
         0     0% 83.78%      0.99s  2.17%  runtime.(*mcache).nextFree
         0     0% 83.78%      0.86s  1.89%  runtime.(*mcache).refill
         0     0% 83.78%      1.07s  2.35%  runtime.(*mheap).alloc
         0     0% 83.78%      0.31s  0.68%  runtime._System
         0     0% 83.78%      0.33s  0.72%  runtime.bgsweep
         0     0% 83.78%      0.29s  0.64%  runtime.callers
         0     0% 83.78%      0.29s  0.64%  runtime.callers.func1
         0     0% 83.78%      0.42s  0.92%  runtime.copystack
         0     0% 83.78%      0.27s  0.59%  runtime.funcspdelta
         0     0% 83.78%      0.42s  0.92%  runtime.futexwakeup
         0     0% 83.78%      9.53s 20.92%  runtime.gcBgMarkWorker
         0     0% 83.78%      9.40s 20.63%  runtime.gcBgMarkWorker.func2
         0     0% 83.78%     43.09s 94.58%  runtime.goexit
         0     0% 83.78%      0.33s  0.72%  runtime.gosweepone
         0     0% 83.78%      0.32s   0.7%  runtime.gosweepone.func1
         0     0% 83.78%      0.46s  1.01%  runtime.growWork
         0     0% 83.78%      0.66s  1.45%  runtime.largeAlloc
         0     0% 83.78%      0.66s  1.45%  runtime.mallocgc.func1
         0     0% 83.78%      1.30s  2.85%  runtime.mcall
         0     0% 83.78%      0.48s  1.05%  runtime.mstart
         0     0% 83.78%      0.48s  1.05%  runtime.mstart1
         0     0% 83.78%      0.38s  0.83%  runtime.newstack
         0     0% 83.78%      0.24s  0.53%  runtime.notetsleep
         0     0% 83.78%      0.41s   0.9%  runtime.notewakeup
         0     0% 83.78%      1.02s  2.24%  runtime.park_m
         0     0% 83.78%      0.31s  0.68%  runtime.selectgo
         0     0% 83.78%      0.35s  0.77%  runtime.wakep
         0     0% 83.78%      0.52s  1.14%  syscall.Lstat
         0     0% 83.78%      0.32s   0.7%  syscall.Open
         0     0% 83.78%      8.11s 17.80%  syscall.Read
         0     0% 83.78%      0.37s  0.81%  syscall.StartProcess
         0     0% 83.78%      0.33s  0.72%  syscall.Write
         0     0% 83.78%      0.32s   0.7%  syscall.forkAndExecInChild
         0     0% 83.78%      0.37s  0.81%  syscall.forkExec
         0     0% 83.78%      0.32s   0.7%  syscall.openat
         0     0% 83.78%      8.11s 17.80%  syscall.read
         0     0% 83.78%      0.33s  0.72%  syscall.write
