32.87s of 40.14s total (81.89%)
         0     0% 81.89%      0.31s  0.77%  net.(*conn).Write
         0     0% 81.89%      0.31s  0.77%  net.(*netFD).Write
         0     0% 81.89%      1.50s  3.74%  net/http.(*ServeMux).ServeHTTP
         0     0% 81.89%      8.61s 21.45%  net/http.(*conn).serve
         0     0% 81.89%      0.22s  0.55%  net/http.(*persistConn).writeLoop
         0     0% 81.89%      1.50s  3.74%  net/http.HandlerFunc.ServeHTTP
         0     0% 81.89%      1.57s  3.91%  net/http.serverHandler.ServeHTTP
         0     0% 81.89%      0.79s  1.97%  os.(*File).Readdir
         0     0% 81.89%      7.05s 17.56%  os.(*File).read
         0     0% 81.89%      0.79s  1.97%  os.(*File).readdir
         0     0% 81.89%      1.37s  3.41%  os.(*Process).Wait
         0     0% 81.89%      1.34s  3.34%  os.(*Process).blockUntilWaitable
         0     0% 81.89%      1.37s  3.41%  os.(*Process).wait
         0     0% 81.89%      0.58s  1.44%  os.Open
         0     0% 81.89%      0.58s  1.44%  os.OpenFile
         0     0% 81.89%      0.22s  0.55%  os.StartProcess
         0     0% 81.89%      0.32s   0.8%  os.Stat
         0     0% 81.89%      0.22s  0.55%  os.startProcess
         0     0% 81.89%      1.37s  3.41%  os/exec.(*Cmd).CombinedOutput
         0     0% 81.89%      1.58s  3.94%  os/exec.(*Cmd).Run
         0     0% 81.89%      0.23s  0.57%  os/exec.(*Cmd).Start
         0     0% 81.89%      1.37s  3.41%  os/exec.(*Cmd).Wait
         0     0% 81.89%      0.79s  1.97%  runtime.(*mcache).nextFree
         0     0% 81.89%      0.83s  2.07%  runtime.(*mheap).alloc
         0     0% 81.89%      0.29s  0.72%  runtime._System
         0     0% 81.89%      0.41s  1.02%  runtime.callers
         0     0% 81.89%      0.41s  1.02%  runtime.callers.func1
         0     0% 81.89%      0.62s  1.54%  runtime.copystack
         0     0% 81.89%      0.41s  1.02%  runtime.futexwakeup
         0     0% 81.89%      7.70s 19.18%  runtime.gcBgMarkWorker
         0     0% 81.89%      7.62s 18.98%  runtime.gcBgMarkWorker.func2
         0     0% 81.89%     37.79s 94.15%  runtime.goexit
         0     0% 81.89%      0.26s  0.65%  runtime.goready
         0     0% 81.89%      0.30s  0.75%  runtime.growWork
         0     0% 81.89%      0.47s  1.17%  runtime.largeAlloc
         0     0% 81.89%      0.47s  1.17%  runtime.mallocgc.func1
         0     0% 81.89%      1.05s  2.62%  runtime.mcall
         0     0% 81.89%      0.63s  1.57%  runtime.morestack
         0     0% 81.89%      0.38s  0.95%  runtime.mstart
         0     0% 81.89%      0.38s  0.95%  runtime.mstart1
         0     0% 81.89%      0.63s  1.57%  runtime.newstack
         0     0% 81.89%      0.77s  1.92%  runtime.park_m
         0     0% 81.89%      0.21s  0.52%  runtime.pcdatavalue
         0     0% 81.89%      0.25s  0.62%  runtime.ready
         0     0% 81.89%      0.48s  1.20%  runtime.selectgo
         0     0% 81.89%      0.24s   0.6%  runtime.send
         0     0% 81.89%      0.46s  1.15%  runtime.stopm
         0     0% 81.89%      0.29s  0.72%  runtime.wakep
         0     0% 81.89%      0.58s  1.44%  syscall.Lstat
         0     0% 81.89%      7.46s 18.58%  syscall.Read
         0     0% 81.89%      0.22s  0.55%  syscall.StartProcess
         0     0% 81.89%      0.28s   0.7%  syscall.Stat
         0     0% 81.89%      0.34s  0.85%  syscall.Write
         0     0% 81.89%      0.22s  0.55%  syscall.forkAndExecInChild
         0     0% 81.89%      0.22s  0.55%  syscall.forkExec
         0     0% 81.89%      0.50s  1.25%  syscall.openat
         0     0% 81.89%      0.34s  0.85%  syscall.write
         0     0% 81.89%      0.27s  0.67%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 81.89%      0.27s  0.67%  vendor/golang_org/x/crypto/curve25519.scalarMult
