33.03s of 40.94s total (80.68%)
         0     0% 80.68%      1.23s  3.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 80.68%      1.23s  3.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 80.68%      0.99s  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 80.68%      0.99s  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.68%      0.99s  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.68%      0.99s  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.68%      0.56s  1.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 80.68%      0.28s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 80.68%      0.23s  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 80.68%      0.23s  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 80.68%      0.23s  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 80.68%      0.51s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0% 80.68%      0.40s  0.98%  io.ReadAtLeast
         0     0% 80.68%      0.39s  0.95%  io.ReadFull
         0     0% 80.68%      1.03s  2.52%  io/ioutil.ReadDir
         0     0% 80.68%      0.24s  0.59%  io/ioutil.readAll
         0     0% 80.68%      7.37s 18.00%  math/big.(*Int).Exp
         0     0% 80.68%      0.59s  1.44%  net.(*conn).Read
         0     0% 80.68%      0.49s  1.20%  net.(*conn).Write
         0     0% 80.68%      0.21s  0.51%  net/http.(*Client).Do
         0     0% 80.68%      2.03s  4.96%  net/http.(*ServeMux).ServeHTTP
         0     0% 80.68%      0.21s  0.51%  net/http.(*connReader).Read
         0     0% 80.68%      0.21s  0.51%  net/http.(*persistConn).Read
         0     0% 80.68%      0.33s  0.81%  net/http.(*persistConn).readLoop
         0     0% 80.68%      0.29s  0.71%  net/http.(*persistConn).writeLoop
         0     0% 80.68%      2.03s  4.96%  net/http.HandlerFunc.ServeHTTP
         0     0% 80.68%      2.10s  5.13%  net/http.serverHandler.ServeHTTP
         0     0% 80.68%      6.30s 15.39%  os.(*File).Read
         0     0% 80.68%      0.85s  2.08%  os.(*File).Readdir
         0     0% 80.68%      6.30s 15.39%  os.(*File).read
         0     0% 80.68%      0.53s  1.29%  os.(*Process).Wait
         0     0% 80.68%      0.53s  1.29%  os.(*Process).blockUntilWaitable
         0     0% 80.68%      0.53s  1.29%  os.(*Process).wait
         0     0% 80.68%      0.64s  1.56%  os.Lstat
         0     0% 80.68%      0.43s  1.05%  os.Open
         0     0% 80.68%      0.43s  1.05%  os.OpenFile
         0     0% 80.68%      0.32s  0.78%  os.Stat
         0     0% 80.68%      0.56s  1.37%  os/exec.(*Cmd).CombinedOutput
         0     0% 80.68%      0.61s  1.49%  os/exec.(*Cmd).Run
         0     0% 80.68%      0.53s  1.29%  os/exec.(*Cmd).Wait
         0     0% 80.68%      0.75s  1.83%  runtime.(*mcache).nextFree
         0     0% 80.68%      0.64s  1.56%  runtime.(*mcache).nextFree.func1
         0     0% 80.68%      0.64s  1.56%  runtime.(*mcache).refill
         0     0% 80.68%      0.31s  0.76%  runtime._System
         0     0% 80.68%      0.27s  0.66%  runtime.bgsweep
         0     0% 80.68%      0.43s  1.05%  runtime.blockevent
         0     0% 80.68%      0.34s  0.83%  runtime.callers.func1
         0     0% 80.68%      0.28s  0.68%  runtime.funcspdelta
         0     0% 80.68%      0.48s  1.17%  runtime.futexsleep
         0     0% 80.68%      0.56s  1.37%  runtime.futexwakeup
         0     0% 80.68%      7.48s 18.27%  runtime.gcBgMarkWorker
         0     0% 80.68%      7.37s 18.00%  runtime.gcBgMarkWorker.func2
         0     0% 80.68%     38.59s 94.26%  runtime.goexit
         0     0% 80.68%      0.28s  0.68%  runtime.goready.func1
         0     0% 80.68%      0.27s  0.66%  runtime.gosweepone
         0     0% 80.68%      0.64s  1.56%  runtime.largeAlloc
         0     0% 80.68%      0.64s  1.56%  runtime.mallocgc.func1
         0     0% 80.68%      1.04s  2.54%  runtime.mcall
         0     0% 80.68%      0.68s  1.66%  runtime.morestack
         0     0% 80.68%      0.32s  0.78%  runtime.mstart
         0     0% 80.68%      0.32s  0.78%  runtime.mstart1
         0     0% 80.68%      0.56s  1.37%  runtime.notewakeup
         0     0% 80.68%      0.71s  1.73%  runtime.park_m
         0     0% 80.68%      0.49s  1.20%  runtime.selectgo
         0     0% 80.68%      0.46s  1.12%  runtime.startm
         0     0% 80.68%      0.34s  0.83%  runtime.stopm
         0     0% 80.68%      0.43s  1.05%  runtime.wakep
         0     0% 80.68%      0.39s  0.95%  syscall.Open
         0     0% 80.68%      6.80s 16.61%  syscall.Read
         0     0% 80.68%      0.31s  0.76%  syscall.Stat
         0     0% 80.68%      0.49s  1.20%  syscall.Write
         0     0% 80.68%      0.39s  0.95%  syscall.openat
         0     0% 80.68%      0.49s  1.20%  syscall.write
