34245.45kB of 34245.45kB total (  100%)
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).GarbageCollect
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).evictContainers
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).removeOldestN
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).RemoveContainer
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GarbageCollect
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).removeContainer
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.RemoveContainer
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.recordOperation
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallDebuggingHandlers
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.ListenAndServeKubeletServer
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.NewServer
         0     0%   100%  1696.38kB  4.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.init
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/registry/rbac/rest.init
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%  1056.69kB  3.09%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%  1036.04kB  3.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%  1036.04kB  3.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/admission/resourcequota.init
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/admission/resourcequota.init.1
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/admission/resourcequota/apis/resourcequota/install.Install
         0     0%   100%  1184.27kB  3.46%  io.Copy
         0     0%   100%  1184.27kB  3.46%  io.copyBuffer
         0     0%   100%  6325.68kB 18.47%  main.init
         0     0%   100%  5155.31kB 15.05%  main.main
         0     0%   100%   512.38kB  1.50%  reflect.New
         0     0%   100%  1025.79kB  3.00%  reflect.Value.SetMapIndex
         0     0%   100%  1025.79kB  3.00%  reflect.mapassign
         0     0%   100%   528.17kB  1.54%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%   528.17kB  1.54%  regexp.(*Regexp).doExecute
         0     0%   100%   528.17kB  1.54%  regexp.(*machine).backtrack
         0     0%   100%   512.04kB  1.50%  regexp.Compile
         0     0%   100%   512.04kB  1.50%  regexp.compile
         0     0%   100% 33733.35kB 98.50%  runtime.goexit
         0     0%   100% 11480.99kB 33.53%  runtime.main
         0     0%   100%  3584.62kB 10.47%  runtime.slicebytetostring
         0     0%   100%   512.01kB  1.50%  strings.Map
         0     0%   100%   512.01kB  1.50%  strings.ToLower
