37.03s of 43.47s total (85.19%)
         0     0% 85.19%      2.01s  4.62%  os/exec.(*Cmd).Wait
         0     0% 85.19%      0.39s   0.9%  runtime.(*mcentral).grow
         0     0% 85.19%      1.15s  2.65%  runtime.(*mheap).alloc
         0     0% 85.19%      0.30s  0.69%  runtime._System
         0     0% 85.19%      0.28s  0.64%  runtime.bgsweep
         0     0% 85.19%      0.26s   0.6%  runtime.blockevent
         0     0% 85.19%      0.24s  0.55%  runtime.callers
         0     0% 85.19%      0.24s  0.55%  runtime.callers.func1
         0     0% 85.19%      0.40s  0.92%  runtime.copystack
         0     0% 85.19%      0.42s  0.97%  runtime.futexwakeup
         0     0% 85.19%      8.32s 19.14%  runtime.gcBgMarkWorker
         0     0% 85.19%      8.29s 19.07%  runtime.gcBgMarkWorker.func2
         0     0% 85.19%     41.06s 94.46%  runtime.goexit
         0     0% 85.19%      0.28s  0.64%  runtime.gosweepone
         0     0% 85.19%      0.27s  0.62%  runtime.gosweepone.func1
         0     0% 85.19%      0.86s  1.98%  runtime.largeAlloc
         0     0% 85.19%      0.86s  1.98%  runtime.mallocgc.func1
         0     0% 85.19%      0.23s  0.53%  runtime.markroot
         0     0% 85.19%      0.39s   0.9%  runtime.morestack
         0     0% 85.19%      0.47s  1.08%  runtime.mstart
         0     0% 85.19%      0.47s  1.08%  runtime.mstart1
         0     0% 85.19%      0.79s  1.82%  runtime.newarray
         0     0% 85.19%      0.39s   0.9%  runtime.newstack
         0     0% 85.19%      0.24s  0.55%  runtime.notetsleep
         0     0% 85.19%      0.40s  0.92%  runtime.notewakeup
         0     0% 85.19%      0.99s  2.28%  runtime.park_m
         0     0% 85.19%      0.34s  0.78%  runtime.selectgo
         0     0% 85.19%      0.33s  0.76%  runtime.startm
         0     0% 85.19%      0.32s  0.74%  runtime.wakep
         0     0% 85.19%      0.24s  0.55%  strings.Fields
         0     0% 85.19%      0.68s  1.56%  syscall.Lstat
         0     0% 85.19%      0.42s  0.97%  syscall.Open
         0     0% 85.19%      8.31s 19.12%  syscall.Read
         0     0% 85.19%      0.34s  0.78%  syscall.StartProcess
         0     0% 85.19%      0.25s  0.58%  syscall.Write
         0     0% 85.19%      0.33s  0.76%  syscall.forkAndExecInChild
         0     0% 85.19%      0.34s  0.78%  syscall.forkExec
         0     0% 85.19%      0.42s  0.97%  syscall.openat
         0     0% 85.19%      0.25s  0.58%  syscall.write
