30.52s of 38.90s total (78.46%)
         0     0% 78.46%      0.45s  1.16%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 78.46%      1.17s  3.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 78.46%      1.57s  4.04%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 78.46%      1.57s  4.04%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 78.46%      0.32s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 78.46%      0.33s  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 78.46%      0.32s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0% 78.46%      0.33s  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 78.46%      0.32s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 78.46%      0.20s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 78.46%      0.40s  1.03%  io.ReadAtLeast
         0     0% 78.46%      0.40s  1.03%  io.ReadFull
         0     0% 78.46%      1.02s  2.62%  io/ioutil.ReadDir
         0     0% 78.46%      0.59s  1.52%  io/ioutil.ReadFile
         0     0% 78.46%      8.91s 22.90%  math/big.(*Int).Exp
         0     0% 78.46%      0.45s  1.16%  net.(*conn).Read
         0     0% 78.46%      0.56s  1.44%  net.(*conn).Write
         0     0% 78.46%      0.45s  1.16%  net.(*netFD).Read
         0     0% 78.46%      0.24s  0.62%  net/http.(*Client).send
         0     0% 78.46%      2.32s  5.96%  net/http.(*ServeMux).ServeHTTP
         0     0% 78.46%      0.24s  0.62%  net/http.(*Transport).RoundTrip
         0     0% 78.46%      0.22s  0.57%  net/http.(*bodyEOFSignal).Read
         0     0% 78.46%     14.30s 36.76%  net/http.(*conn).serve
         0     0% 78.46%      0.30s  0.77%  net/http.(*connReader).Read
         0     0% 78.46%      0.24s  0.62%  net/http.(*persistConn).writeLoop
         0     0% 78.46%      2.30s  5.91%  net/http.HandlerFunc.ServeHTTP
         0     0% 78.46%      0.24s  0.62%  net/http.send
         0     0% 78.46%      2.40s  6.17%  net/http.serverHandler.ServeHTTP
         0     0% 78.46%      5.76s 14.81%  os.(*File).Read
         0     0% 78.46%      0.91s  2.34%  os.(*File).Readdir
         0     0% 78.46%      0.21s  0.54%  os.(*File).Readdirnames
         0     0% 78.46%      5.76s 14.81%  os.(*File).read
         0     0% 78.46%      0.21s  0.54%  os.(*File).readdirnames
         0     0% 78.46%      0.22s  0.57%  os.(*Process).Wait
         0     0% 78.46%      0.22s  0.57%  os.(*Process).blockUntilWaitable
         0     0% 78.46%      0.22s  0.57%  os.(*Process).wait
         0     0% 78.46%      0.64s  1.65%  os.Lstat
         0     0% 78.46%      0.43s  1.11%  os.Open
         0     0% 78.46%      0.43s  1.11%  os.OpenFile
         0     0% 78.46%      0.20s  0.51%  os.Stat
         0     0% 78.46%      0.20s  0.51%  os/exec.(*Cmd).CombinedOutput
         0     0% 78.46%      0.24s  0.62%  os/exec.(*Cmd).Run
         0     0% 78.46%      0.22s  0.57%  os/exec.(*Cmd).Wait
         0     0% 78.46%      0.48s  1.23%  runtime.(*mcache).nextFree.func1
         0     0% 78.46%      0.48s  1.23%  runtime.(*mcache).refill
         0     0% 78.46%      0.65s  1.67%  runtime.(*mheap).alloc
         0     0% 78.46%      0.24s  0.62%  runtime._System
         0     0% 78.46%      0.54s  1.39%  runtime.blockevent
         0     0% 78.46%      0.47s  1.21%  runtime.callers
         0     0% 78.46%      0.30s  0.77%  runtime.chansend
         0     0% 78.46%      0.29s  0.75%  runtime.chansend1
         0     0% 78.46%      0.58s  1.49%  runtime.futexwakeup
         0     0% 78.46%      5.92s 15.22%  runtime.gcBgMarkWorker
         0     0% 78.46%      5.73s 14.73%  runtime.gcBgMarkWorker.func2
         0     0% 78.46%     36.77s 94.52%  runtime.goexit
         0     0% 78.46%      0.22s  0.57%  runtime.goexit0
         0     0% 78.46%      0.33s  0.85%  runtime.goready.func1
         0     0% 78.46%      0.32s  0.82%  runtime.largeAlloc
         0     0% 78.46%      0.32s  0.82%  runtime.mallocgc.func1
         0     0% 78.46%      0.24s  0.62%  runtime.mstart
         0     0% 78.46%      0.24s  0.62%  runtime.mstart1
         0     0% 78.46%      0.58s  1.49%  runtime.newstack
         0     0% 78.46%      0.58s  1.49%  runtime.notewakeup
         0     0% 78.46%      0.21s  0.54%  runtime.rawstring
         0     0% 78.46%      0.35s   0.9%  runtime.ready
         0     0% 78.46%      0.56s  1.44%  runtime.selectgo
         0     0% 78.46%      0.32s  0.82%  runtime.send
         0     0% 78.46%      0.53s  1.36%  runtime.startm
         0     0% 78.46%      0.35s   0.9%  runtime.stopm
         0     0% 78.46%      0.24s  0.62%  runtime.sysmon
         0     0% 78.46%      0.52s  1.34%  runtime.wakep
         0     0% 78.46%      0.39s  1.00%  syscall.Open
         0     0% 78.46%      0.20s  0.51%  syscall.Stat
         0     0% 78.46%      0.50s  1.29%  syscall.Write
         0     0% 78.46%      6.08s 15.63%  syscall.read
         0     0% 78.46%      0.50s  1.29%  syscall.write
         0     0% 78.46%      0.31s   0.8%  vendor/golang_org/x/crypto/curve25519.ScalarBaseMult
         0     0% 78.46%      0.54s  1.39%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 78.46%      0.54s  1.39%  vendor/golang_org/x/crypto/curve25519.scalarMult
