13.20s of 16.83s total (78.43%)
         0     0% 78.43%      0.14s  0.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*KubeletAuth).AuthenticateRequest
         0     0% 78.43%      0.21s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.getExec)-fm
         0     0% 78.43%      1.06s  6.30%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallAuthFilter.func1
         0     0% 78.43%      1.11s  6.60%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).ServeHTTP
         0     0% 78.43%      0.21s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).getExec
         0     0% 78.43%      0.09s  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.ListenAndServeKubeletServer
         0     0% 78.43%      0.68s  4.04%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.ServeExec
         0     0% 78.43%      0.52s  3.09%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 78.43%      0.52s  3.09%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 78.43%      0.55s  3.27%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 78.43%      0.68s  4.04%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 78.43%      0.71s  4.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 78.43%      0.68s  4.04%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 78.43%      0.15s  0.89%  io.ReadAtLeast
         0     0% 78.43%      0.15s  0.89%  io.ReadFull
         0     0% 78.43%      1.11s  6.60%  io/ioutil.ReadDir
         0     0% 78.43%      0.29s  1.72%  io/ioutil.readAll
         0     0% 78.43%      3.77s 22.40%  math/big.(*Int).Exp
         0     0% 78.43%      0.12s  0.71%  math/big.putNat
         0     0% 78.43%      0.19s  1.13%  net.(*conn).Read
         0     0% 78.43%      0.43s  2.55%  net.(*conn).Write
         0     0% 78.43%      0.19s  1.13%  net.(*netFD).Read
         0     0% 78.43%      0.43s  2.55%  net.(*netFD).Write
         0     0% 78.43%      0.22s  1.31%  net/http.(*Client).Do
         0     0% 78.43%      0.21s  1.25%  net/http.(*Client).send
         0     0% 78.43%      1.08s  6.42%  net/http.(*ServeMux).ServeHTTP
         0     0% 78.43%      0.09s  0.53%  net/http.(*Server).ListenAndServeTLS
         0     0% 78.43%      0.09s  0.53%  net/http.(*Server).Serve
         0     0% 78.43%      0.09s  0.53%  net/http.(*Transport).getConn
         0     0% 78.43%      0.10s  0.59%  net/http.(*bodyEOFSignal).Read
         0     0% 78.43%      6.37s 37.85%  net/http.(*conn).serve
         0     0% 78.43%      0.26s  1.54%  net/http.(*persistConn).readLoop
         0     0% 78.43%      0.28s  1.66%  net/http.(*persistConn).writeLoop
         0     0% 78.43%      1.08s  6.42%  net/http.HandlerFunc.ServeHTTP
         0     0% 78.43%      0.09s  0.53%  net/http.ReadResponse
         0     0% 78.43%      0.17s  1.01%  net/http.persistConnWriter.Write
         0     0% 78.43%      0.21s  1.25%  net/http.send
         0     0% 78.43%      1.11s  6.60%  net/http.serverHandler.ServeHTTP
         0     0% 78.43%      1.11s  6.60%  os.(*File).Read
         0     0% 78.43%      0.97s  5.76%  os.(*File).Readdir
         0     0% 78.43%      0.18s  1.07%  os.(*File).Readdirnames
         0     0% 78.43%      1.11s  6.60%  os.(*File).read
         0     0% 78.43%      0.97s  5.76%  os.(*File).readdir
         0     0% 78.43%      0.18s  1.07%  os.(*File).readdirnames
         0     0% 78.43%      0.49s  2.91%  os.Open
         0     0% 78.43%      0.49s  2.91%  os.OpenFile
         0     0% 78.43%      0.20s  1.19%  os.Stat
         0     0% 78.43%      0.32s  1.90%  runtime.(*mcache).nextFree.func1
         0     0% 78.43%      0.32s  1.90%  runtime.(*mcache).refill
         0     0% 78.43%      0.22s  1.31%  runtime.(*mcentral).grow
         0     0% 78.43%      0.15s  0.89%  runtime.bgsweep
         0     0% 78.43%      0.32s  1.90%  runtime.blockevent
         0     0% 78.43%      0.30s  1.78%  runtime.callers
         0     0% 78.43%      0.30s  1.78%  runtime.callers.func1
         0     0% 78.43%      0.19s  1.13%  runtime.chansend1
         0     0% 78.43%      0.31s  1.84%  runtime.funcspdelta
         0     0% 78.43%      0.12s  0.71%  runtime.futexsleep
         0     0% 78.43%      0.37s  2.20%  runtime.futexwakeup
         0     0% 78.43%      1.88s 11.17%  runtime.gcBgMarkWorker
         0     0% 78.43%      1.77s 10.52%  runtime.gcBgMarkWorker.func2
         0     0% 78.43%     15.68s 93.17%  runtime.goexit
         0     0% 78.43%      0.15s  0.89%  runtime.goexit0
         0     0% 78.43%      0.21s  1.25%  runtime.goready
         0     0% 78.43%      0.21s  1.25%  runtime.goready.func1
         0     0% 78.43%      0.15s  0.89%  runtime.gosweepone
         0     0% 78.43%      0.13s  0.77%  runtime.gosweepone.func1
         0     0% 78.43%      0.09s  0.53%  runtime.growWork
         0     0% 78.43%      0.12s  0.71%  runtime.largeAlloc
         0     0% 78.43%      0.12s  0.71%  runtime.mallocgc.func1
         0     0% 78.43%      0.53s  3.15%  runtime.morestack
         0     0% 78.43%      0.11s  0.65%  runtime.newproc
         0     0% 78.43%      0.10s  0.59%  runtime.newproc.func1
         0     0% 78.43%      0.53s  3.15%  runtime.newstack
         0     0% 78.43%      0.37s  2.20%  runtime.notewakeup
         0     0% 78.43%      0.38s  2.26%  runtime.park_m
         0     0% 78.43%      0.11s  0.65%  runtime.pcdatavalue
         0     0% 78.43%      0.13s  0.77%  runtime.rawstring
         0     0% 78.43%      0.21s  1.25%  runtime.ready
         0     0% 78.43%      0.12s  0.71%  runtime.runqsteal
         0     0% 78.43%      0.34s  2.02%  runtime.selectgo
         0     0% 78.43%      0.31s  1.84%  runtime.startm
         0     0% 78.43%      0.14s  0.83%  runtime.stopm
         0     0% 78.43%      3.27s 19.43%  runtime.systemstack
         0     0% 78.43%      0.30s  1.78%  runtime.wakep
         0     0% 78.43%      0.66s  3.92%  syscall.Lstat
         0     0% 78.43%      0.44s  2.61%  syscall.Open
         0     0% 78.43%      1.26s  7.49%  syscall.Read
         0     0% 78.43%      0.19s  1.13%  syscall.Stat
         0     0% 78.43%      1.26s  7.49%  syscall.read
         0     0% 78.43%      0.40s  2.38%  syscall.write
         0     0% 78.43%      0.15s  0.89%  vendor/golang_org/x/crypto/curve25519.ScalarBaseMult
         0     0% 78.43%      0.32s  1.90%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 78.43%      0.32s  1.90%  vendor/golang_org/x/crypto/curve25519.scalarMult
