31.20s of 38.78s total (80.45%)
         0     0% 80.45%      2.35s  6.06%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).ServeHTTP
         0     0% 80.45%      0.38s  0.98%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).getExec
         0     0% 80.45%      1.42s  3.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.ServeExec
         0     0% 80.45%      0.56s  1.44%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 80.45%      0.56s  1.44%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 80.45%      1.14s  2.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 80.45%      1.42s  3.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 80.45%      1.44s  3.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 80.45%      1.42s  3.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 80.45%      0.29s  0.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 80.45%      0.29s  0.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 80.45%      0.29s  0.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0% 80.45%      0.29s  0.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 80.45%      0.29s  0.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 80.45%      0.35s   0.9%  io.ReadAtLeast
         0     0% 80.45%      0.35s   0.9%  io.ReadFull
         0     0% 80.45%      1.03s  2.66%  io/ioutil.ReadDir
         0     0% 80.45%      0.64s  1.65%  io/ioutil.ReadFile
         0     0% 80.45%      8.47s 21.84%  math/big.(*Int).Exp
         0     0% 80.45%      0.25s  0.64%  net.(*Dialer).Dial
         0     0% 80.45%      0.28s  0.72%  net.(*Dialer).DialContext
         0     0% 80.45%      0.46s  1.19%  net.(*conn).Read
         0     0% 80.45%      0.60s  1.55%  net.(*conn).Write
         0     0% 80.45%      0.45s  1.16%  net.(*netFD).Read
         0     0% 80.45%      0.24s  0.62%  net.Dial
         0     0% 80.45%      0.26s  0.67%  net.dialSerial
         0     0% 80.45%      0.26s  0.67%  net.dialSingle
         0     0% 80.45%      0.24s  0.62%  net.dialUnix
         0     0% 80.45%      0.25s  0.64%  net.socket
         0     0% 80.45%      0.24s  0.62%  net.unixSocket
         0     0% 80.45%      0.24s  0.62%  net/http.(*Client).Do
         0     0% 80.45%      0.20s  0.52%  net/http.(*Client).send
         0     0% 80.45%      2.22s  5.72%  net/http.(*ServeMux).ServeHTTP
         0     0% 80.45%     14.19s 36.59%  net/http.(*conn).serve
         0     0% 80.45%      0.33s  0.85%  net/http.(*persistConn).readLoop
         0     0% 80.45%      0.36s  0.93%  net/http.(*persistConn).writeLoop
         0     0% 80.45%      2.20s  5.67%  net/http.HandlerFunc.ServeHTTP
         0     0% 80.45%      0.20s  0.52%  net/http.send
         0     0% 80.45%      2.35s  6.06%  net/http.serverHandler.ServeHTTP
         0     0% 80.45%      5.75s 14.83%  os.(*File).Read
         0     0% 80.45%      0.84s  2.17%  os.(*File).Readdir
         0     0% 80.45%      5.75s 14.83%  os.(*File).read
         0     0% 80.45%      0.21s  0.54%  os.(*Process).Wait
         0     0% 80.45%      0.21s  0.54%  os.(*Process).blockUntilWaitable
         0     0% 80.45%      0.21s  0.54%  os.(*Process).wait
         0     0% 80.45%      0.62s  1.60%  os.Lstat
         0     0% 80.45%      0.52s  1.34%  os.OpenFile
         0     0% 80.45%      0.27s   0.7%  os.Stat
         0     0% 80.45%      0.23s  0.59%  os/exec.(*Cmd).Run
         0     0% 80.45%      0.21s  0.54%  os/exec.(*Cmd).Wait
         0     0% 80.45%      0.26s  0.67%  runtime.bgsweep
         0     0% 80.45%      0.62s  1.60%  runtime.blockevent
         0     0% 80.45%      0.20s  0.52%  runtime.entersyscall_sysmon
         0     0% 80.45%      0.43s  1.11%  runtime.futexsleep
         0     0% 80.45%      0.74s  1.91%  runtime.futexwakeup
         0     0% 80.45%      5.87s 15.14%  runtime.gcBgMarkWorker
         0     0% 80.45%      5.77s 14.88%  runtime.gcBgMarkWorker.func2
         0     0% 80.45%     36.57s 94.30%  runtime.goexit
         0     0% 80.45%      0.24s  0.62%  runtime.goready
         0     0% 80.45%      0.24s  0.62%  runtime.goready.func1
         0     0% 80.45%      0.26s  0.67%  runtime.gosweepone
         0     0% 80.45%      0.21s  0.54%  runtime.gosweepone.func1
         0     0% 80.45%      0.37s  0.95%  runtime.largeAlloc
         0     0% 80.45%      0.37s  0.95%  runtime.mallocgc.func1
         0     0% 80.45%      1.22s  3.15%  runtime.mcall
         0     0% 80.45%      0.70s  1.81%  runtime.newstack
         0     0% 80.45%      0.72s  1.86%  runtime.notewakeup
         0     0% 80.45%      0.26s  0.67%  runtime.pcdatavalue
         0     0% 80.45%      0.62s  1.60%  runtime.saveblockevent
         0     0% 80.45%      0.82s  2.11%  runtime.selectgo
         0     0% 80.45%      0.24s  0.62%  runtime.send
         0     0% 80.45%      0.53s  1.37%  runtime.wakep
         0     0% 80.45%      0.55s  1.42%  syscall.Lstat
         0     0% 80.45%      0.50s  1.29%  syscall.Open
         0     0% 80.45%      6.13s 15.81%  syscall.Read
         0     0% 80.45%      0.25s  0.64%  syscall.Stat
         0     0% 80.45%      0.59s  1.52%  syscall.Write
         0     0% 80.45%      6.13s 15.81%  syscall.read
         0     0% 80.45%      0.59s  1.52%  syscall.write
         0     0% 80.45%      0.44s  1.13%  vendor/golang_org/x/crypto/curve25519.ScalarBaseMult
         0     0% 80.45%      0.66s  1.70%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 80.45%      0.66s  1.70%  vendor/golang_org/x/crypto/curve25519.scalarMult
