38.69s of 45.75s total (84.57%)
         0     0% 84.57%      0.30s  0.66%  runtime.funcspdelta
         0     0% 84.57%      0.51s  1.11%  runtime.futexsleep
         0     0% 84.57%      0.67s  1.46%  runtime.futexwakeup
         0     0% 84.57%      9.82s 21.46%  runtime.gcBgMarkWorker
         0     0% 84.57%      9.72s 21.25%  runtime.gcBgMarkWorker.func2
         0     0% 84.57%     43.69s 95.50%  runtime.goexit
         0     0% 84.57%      0.30s  0.66%  runtime.gosweepone
         0     0% 84.57%      0.26s  0.57%  runtime.gosweepone.func1
         0     0% 84.57%      0.84s  1.84%  runtime.largeAlloc
         0     0% 84.57%      0.84s  1.84%  runtime.mallocgc.func1
         0     0% 84.57%      0.43s  0.94%  runtime.morestack
         0     0% 84.57%      1.06s  2.32%  runtime.park_m
         0     0% 84.57%      0.54s  1.18%  runtime.startm
         0     0% 84.57%      0.49s  1.07%  runtime.wakep
         0     0% 84.57%      0.44s  0.96%  syscall.Open
         0     0% 84.57%      8.55s 18.69%  syscall.Read
         0     0% 84.57%      0.43s  0.94%  syscall.StartProcess
         0     0% 84.57%      0.32s   0.7%  syscall.Stat
         0     0% 84.57%      0.24s  0.52%  syscall.Write
         0     0% 84.57%      0.43s  0.94%  syscall.forkAndExecInChild
         0     0% 84.57%      0.43s  0.94%  syscall.forkExec
         0     0% 84.57%      0.44s  0.96%  syscall.openat
         0     0% 84.57%      0.24s  0.52%  syscall.write
