4.75s of 5.92s total (80.24%)
         0     0% 80.24%      0.27s  4.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListPodSandbox_Handler
         0     0% 80.24%      0.54s  9.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.(*cadvisorClient).ContainerInfoV2
         0     0% 80.24%      0.10s  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.(*cadvisorClient).Start
         0     0% 80.24%      0.74s 12.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*podContainerManagerImpl).GetAllPodsFromCgroups
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).GetPods
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).getPodsWithTimestamp
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).updateCache
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ExecSync
         0     0% 80.24%      0.06s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListImages
         0     0% 80.24%      0.27s  4.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListPodSandbox
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*streamingRuntime).exec
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.checkContainerStatus
         0     0% 80.24%      0.51s  8.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListContainers
         0     0% 80.24%      0.06s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListImages
         0     0% 80.24%      0.04s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).InspectContainer
         0     0% 80.24%      0.49s  8.28%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListContainers
         0     0% 80.24%      0.06s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListImages
         0     0% 80.24%      0.51s  8.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListContainers
         0     0% 80.24%      0.06s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListImages
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ExecSync
         0     0% 80.24%      0.27s  4.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListContainers
         0     0% 80.24%      0.06s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListImages
         0     0% 80.24%      0.27s  4.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListPodSandbox
         0     0% 80.24%      0.56s  9.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0% 80.24%      0.56s  9.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0% 80.24%      0.55s  9.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0% 80.24%      0.13s  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListContainers
         0     0% 80.24%      0.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListPodSandbox
         0     0% 80.24%      0.17s  2.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
         0     0% 80.24%      0.03s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).SyncPod
         0     0% 80.24%      0.13s  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 80.24%      0.13s  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
         0     0% 80.24%      0.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletSandboxes
         0     0% 80.24%      0.13s  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 80.24%      0.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 80.24%      0.12s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 80.24%      0.12s  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 80.24%      0.13s  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 80.24%      0.05s  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 80.24%      0.55s  9.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 80.24%      0.55s  9.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 80.24%      0.08s  1.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 80.24%      0.03s  0.51%  io.ReadFull
         0     0% 80.24%      1.07s 18.07%  io/ioutil.ReadDir
         0     0% 80.24%      0.61s 10.30%  io/ioutil.ReadFile
         0     0% 80.24%      0.17s  2.87%  io/ioutil.readAll
         0     0% 80.24%      0.08s  1.35%  math/big.(*Int).Exp
         0     0% 80.24%      0.04s  0.68%  math/big.nat.div
         0     0% 80.24%      0.08s  1.35%  math/big.nat.expNN
         0     0% 80.24%      0.06s  1.01%  math/big.nat.expNNMontgomery
         0     0% 80.24%      0.05s  0.84%  net.(*Dialer).DialContext
         0     0% 80.24%      0.03s  0.51%  net.(*Dialer).DialContext-fm
         0     0% 80.24%      0.06s  1.01%  net.(*conn).Read
         0     0% 80.24%      0.07s  1.18%  net.(*conn).Write
         0     0% 80.24%      0.06s  1.01%  net.(*netFD).Read
         0     0% 80.24%      0.07s  1.18%  net.(*netFD).Write
         0     0% 80.24%      0.03s  0.51%  net.(*netFD).dial
         0     0% 80.24%      0.05s  0.84%  net.dialSerial
         0     0% 80.24%      0.03s  0.51%  net.socket
         0     0% 80.24%      0.19s  3.21%  net/http.(*Client).Do
         0     0% 80.24%      0.17s  2.87%  net/http.(*Client).send
         0     0% 80.24%      0.03s  0.51%  net/http.(*Request).write
         0     0% 80.24%      0.15s  2.53%  net/http.(*Transport).RoundTrip
         0     0% 80.24%      0.05s  0.84%  net/http.(*Transport).dial
         0     0% 80.24%      0.05s  0.84%  net/http.(*Transport).dialConn
         0     0% 80.24%      0.05s  0.84%  net/http.(*Transport).getConn.func4
         0     0% 80.24%      0.06s  1.01%  net/http.(*bodyEOFSignal).Read
         0     0% 80.24%      0.16s  2.70%  net/http.(*conn).serve
         0     0% 80.24%      0.04s  0.68%  net/http.(*persistConn).Read
         0     0% 80.24%      0.09s  1.52%  net/http.(*persistConn).readLoop
         0     0% 80.24%      0.05s  0.84%  net/http.(*persistConn).readLoop.func4
         0     0% 80.24%      0.09s  1.52%  net/http.(*persistConn).roundTrip
         0     0% 80.24%      0.08s  1.35%  net/http.(*persistConn).writeLoop
         0     0% 80.24%      0.14s  2.36%  os.(*File).Close
         0     0% 80.24%      0.17s  2.87%  os.(*File).Read
         0     0% 80.24%      0.93s 15.71%  os.(*File).Readdir
         0     0% 80.24%      0.15s  2.53%  os.(*File).Readdirnames
         0     0% 80.24%      0.12s  2.03%  os.(*File).Stat
         0     0% 80.24%      0.17s  2.87%  os.(*File).read
         0     0% 80.24%      0.93s 15.71%  os.(*File).readdir
         0     0% 80.24%      0.15s  2.53%  os.(*File).readdirnames
         0     0% 80.24%      0.15s  2.53%  os.(*file).close
         0     0% 80.24%      0.34s  5.74%  os.Open
         0     0% 80.24%      0.34s  5.74%  os.OpenFile
         0     0% 80.24%      0.34s  5.74%  os.Stat
         0     0% 80.24%      0.05s  0.84%  path.Join
         0     0% 80.24%      0.03s  0.51%  reflect.unsafe_New
         0     0% 80.24%      0.21s  3.55%  runtime.(*mcache).nextFree
         0     0% 80.24%      0.18s  3.04%  runtime.(*mcache).nextFree.func1
         0     0% 80.24%      0.18s  3.04%  runtime.(*mcache).refill
         0     0% 80.24%      0.16s  2.70%  runtime.(*mcentral).grow
         0     0% 80.24%      0.13s  2.20%  runtime.(*mheap).alloc
         0     0% 80.24%      0.03s  0.51%  runtime.SetFinalizer.func1
         0     0% 80.24%      0.06s  1.01%  runtime._System
         0     0% 80.24%      0.05s  0.84%  runtime.bgsweep
         0     0% 80.24%      0.22s  3.72%  runtime.blockevent
         0     0% 80.24%      0.23s  3.89%  runtime.callers
         0     0% 80.24%      0.23s  3.89%  runtime.callers.func1
         0     0% 80.24%      0.04s  0.68%  runtime.chanrecv
         0     0% 80.24%      0.04s  0.68%  runtime.chanrecv1
         0     0% 80.24%      0.05s  0.84%  runtime.chansend1
         0     0% 80.24%      0.06s  1.01%  runtime.concatstring3
         0     0% 80.24%      0.06s  1.01%  runtime.concatstrings
         0     0% 80.24%      0.03s  0.51%  runtime.convT2E
         0     0% 80.24%      0.17s  2.87%  runtime.copystack
         0     0% 80.24%      0.06s  1.01%  runtime.entersyscall
         0     0% 80.24%      0.14s  2.36%  runtime.funcspdelta
         0     0% 80.24%      0.04s  0.68%  runtime.futexsleep
         0     0% 80.24%      0.12s  2.03%  runtime.futexwakeup
         0     0% 80.24%      0.82s 13.85%  runtime.gcBgMarkWorker
         0     0% 80.24%      0.72s 12.16%  runtime.gcBgMarkWorker.func2
         0     0% 80.24%      0.72s 12.16%  runtime.gcDrain
         0     0% 80.24%      5.48s 92.57%  runtime.goexit
         0     0% 80.24%      0.04s  0.68%  runtime.goexit0
         0     0% 80.24%      0.05s  0.84%  runtime.goready
         0     0% 80.24%      0.05s  0.84%  runtime.goready.func1
         0     0% 80.24%      0.05s  0.84%  runtime.goschedImpl
         0     0% 80.24%      0.04s  0.68%  runtime.gosched_m
         0     0% 80.24%      0.05s  0.84%  runtime.gosweepone
         0     0% 80.24%      0.04s  0.68%  runtime.gosweepone.func1
         0     0% 80.24%      0.03s  0.51%  runtime.growWork
         0     0% 80.24%      0.04s  0.68%  runtime.hashGrow
         0     0% 80.24%      0.03s  0.51%  runtime.mProf_Malloc
         0     0% 80.24%      0.09s  1.52%  runtime.markroot.func1
         0     0% 80.24%      0.23s  3.89%  runtime.mcall
         0     0% 80.24%      0.14s  2.36%  runtime.morestack
         0     0% 80.24%      0.04s  0.68%  runtime.newproc
         0     0% 80.24%      0.04s  0.68%  runtime.newproc.func1
         0     0% 80.24%      0.11s  1.86%  runtime.notewakeup
         0     0% 80.24%      0.15s  2.53%  runtime.park_m
         0     0% 80.24%      0.07s  1.18%  runtime.pcdatavalue
         0     0% 80.24%      0.03s  0.51%  runtime.profilealloc
         0     0% 80.24%      0.10s  1.69%  runtime.rawstringtmp
         0     0% 80.24%      0.06s  1.01%  runtime.ready
         0     0% 80.24%      0.03s  0.51%  runtime.removefinalizer
         0     0% 80.24%      0.22s  3.72%  runtime.saveblockevent
         0     0% 80.24%      0.03s  0.51%  runtime.scanframeworker
         0     0% 80.24%      0.09s  1.52%  runtime.scang
         0     0% 80.24%      0.09s  1.52%  runtime.scanstack
         0     0% 80.24%      0.03s  0.51%  runtime.scanstack.func1
         0     0% 80.24%      0.22s  3.72%  runtime.schedule
         0     0% 80.24%      0.23s  3.89%  runtime.selectgo
         0     0% 80.24%      0.05s  0.84%  runtime.send
         0     0% 80.24%      0.05s  0.84%  runtime.shrinkstack
         0     0% 80.24%      0.07s  1.18%  runtime.slicebytetostring
         0     0% 80.24%      0.11s  1.86%  runtime.startm
         0     0% 80.24%      0.06s  1.01%  runtime.stopm
         0     0% 80.24%      1.41s 23.82%  runtime.systemstack
         0     0% 80.24%      0.11s  1.86%  runtime.wakep
         0     0% 80.24%      0.06s  1.01%  sort.Slice
         0     0% 80.24%      0.03s  0.51%  sort.insertionSort_func
         0     0% 80.24%      0.05s  0.84%  sort.quickSort_func
         0     0% 80.24%      0.05s  0.84%  strings.Fields
         0     0% 80.24%      0.03s  0.51%  strings.Join
         0     0% 80.24%      0.12s  2.03%  sync.(*Once).Do
         0     0% 80.24%      0.14s  2.36%  syscall.BytePtrFromString
         0     0% 80.24%      0.10s  1.69%  syscall.Close
         0     0% 80.24%      0.08s  1.35%  syscall.Fstat
         0     0% 80.24%      0.05s  0.84%  syscall.Getdents
         0     0% 80.24%      0.68s 11.49%  syscall.Lstat
         0     0% 80.24%      0.32s  5.41%  syscall.Open
         0     0% 80.24%      0.20s  3.38%  syscall.Read
         0     0% 80.24%      0.05s  0.84%  syscall.ReadDirent
         0     0% 80.24%      0.32s  5.41%  syscall.Stat
         0     0% 80.24%      0.07s  1.18%  syscall.Write
         0     0% 80.24%      0.32s  5.41%  syscall.openat
         0     0% 80.24%      0.20s  3.38%  syscall.read
         0     0% 80.24%      0.07s  1.18%  syscall.write
