31.07s of 39.27s total (79.12%)
         0     0% 79.12%         1s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 79.12%         1s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 79.12%      0.53s  1.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 79.12%      0.22s  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 79.12%      0.20s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 79.12%      0.20s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 79.12%      0.20s  0.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 79.12%      0.30s  0.76%  io.ReadAtLeast
         0     0% 79.12%      0.30s  0.76%  io.ReadFull
         0     0% 79.12%      1.03s  2.62%  io/ioutil.ReadDir
         0     0% 79.12%      6.55s 16.68%  math/big.(*Int).Exp
         0     0% 79.12%      6.55s 16.68%  math/big.nat.expNN
         0     0% 79.12%      0.31s  0.79%  net.(*conn).Read
         0     0% 79.12%      0.52s  1.32%  net.(*netFD).Write
         0     0% 79.12%      0.24s  0.61%  net/http.(*Client).send
         0     0% 79.12%         2s  5.09%  net/http.(*ServeMux).ServeHTTP
         0     0% 79.12%      0.24s  0.61%  net/http.(*Transport).RoundTrip
         0     0% 79.12%      0.33s  0.84%  net/http.(*persistConn).readLoop
         0     0% 79.12%      1.99s  5.07%  net/http.HandlerFunc.ServeHTTP
         0     0% 79.12%      0.24s  0.61%  net/http.send
         0     0% 79.12%      2.13s  5.42%  net/http.serverHandler.ServeHTTP
         0     0% 79.12%      6.53s 16.63%  os.(*File).Read
         0     0% 79.12%      0.88s  2.24%  os.(*File).Readdir
         0     0% 79.12%      6.53s 16.63%  os.(*File).read
         0     0% 79.12%      0.88s  2.24%  os.(*File).readdir
         0     0% 79.12%      0.53s  1.35%  os.(*Process).Wait
         0     0% 79.12%      0.52s  1.32%  os.(*Process).blockUntilWaitable
         0     0% 79.12%      0.53s  1.35%  os.(*Process).wait
         0     0% 79.12%      0.72s  1.83%  os.Lstat
         0     0% 79.12%      0.35s  0.89%  os.Open
         0     0% 79.12%      0.35s  0.89%  os.OpenFile
         0     0% 79.12%      0.53s  1.35%  os/exec.(*Cmd).CombinedOutput
         0     0% 79.12%      0.59s  1.50%  os/exec.(*Cmd).Run
         0     0% 79.12%      0.53s  1.35%  os/exec.(*Cmd).Wait
         0     0% 79.12%      0.74s  1.88%  runtime.(*mcache).nextFree.func1
         0     0% 79.12%      0.23s  0.59%  runtime._System
         0     0% 79.12%      0.69s  1.76%  runtime.blockevent
         0     0% 79.12%      0.65s  1.66%  runtime.callers.func1
         0     0% 79.12%      0.61s  1.55%  runtime.copystack
         0     0% 79.12%      0.38s  0.97%  runtime.funcspdelta
         0     0% 79.12%      0.60s  1.53%  runtime.futexwakeup
         0     0% 79.12%      6.77s 17.24%  runtime.gcBgMarkWorker
         0     0% 79.12%      6.69s 17.04%  runtime.gcBgMarkWorker.func2
         0     0% 79.12%     36.82s 93.76%  runtime.goexit
         0     0% 79.12%      0.45s  1.15%  runtime.largeAlloc
         0     0% 79.12%      0.45s  1.15%  runtime.mallocgc.func1
         0     0% 79.12%      0.62s  1.58%  runtime.morestack
         0     0% 79.12%      0.20s  0.51%  runtime.newproc
         0     0% 79.12%      0.62s  1.58%  runtime.newstack
         0     0% 79.12%      0.69s  1.76%  runtime.saveblockevent
         0     0% 79.12%      1.39s  3.54%  runtime.schedule
         0     0% 79.12%      0.80s  2.04%  runtime.selectgo
         0     0% 79.12%      0.56s  1.43%  runtime.startm
         0     0% 79.12%      0.67s  1.71%  syscall.Lstat
         0     0% 79.12%      0.31s  0.79%  syscall.Open
         0     0% 79.12%      0.56s  1.43%  syscall.Write
         0     0% 79.12%      0.31s  0.79%  syscall.openat
         0     0% 79.12%      0.56s  1.43%  syscall.write
         0     0% 79.12%      0.36s  0.92%  vendor/golang_org/x/crypto/curve25519.ScalarMult
         0     0% 79.12%      0.32s  0.81%  vendor/golang_org/x/crypto/curve25519.mladder
         0     0% 79.12%      0.36s  0.92%  vendor/golang_org/x/crypto/curve25519.scalarMult
