40.75s of 50.48s total (80.73%)
         0     0% 80.73%      0.55s  1.09%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 80.73%      0.78s  1.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 80.73%      0.29s  0.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).SaveInto
         0     0% 80.73%      0.76s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 80.73%      0.76s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 80.73%      1.33s  2.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0% 80.73%      0.29s  0.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
         0     0% 80.73%      0.42s  0.83%  io.ReadAtLeast
         0     0% 80.73%      1.25s  2.48%  io/ioutil.ReadDir
         0     0% 80.73%      0.65s  1.29%  io/ioutil.ReadFile
         0     0% 80.73%      7.89s 15.63%  math/big.nat.expNN
         0     0% 80.73%      0.38s  0.75%  net.(*conn).Read
         0     0% 80.73%      0.65s  1.29%  net.(*conn).Write
         0     0% 80.73%      0.35s  0.69%  net/http.(*Client).send
         0     0% 80.73%      2.10s  4.16%  net/http.(*ServeMux).ServeHTTP
         0     0% 80.73%     13.03s 25.81%  net/http.(*conn).serve
         0     0% 80.73%      0.36s  0.71%  net/http.(*persistConn).readLoop
         0     0% 80.73%      2.09s  4.14%  net/http.HandlerFunc.ServeHTTP
         0     0% 80.73%      0.35s  0.69%  net/http.send
         0     0% 80.73%      2.21s  4.38%  net/http.serverHandler.ServeHTTP
         0     0% 80.73%      7.54s 14.94%  os.(*File).Read
         0     0% 80.73%      1.11s  2.20%  os.(*File).Readdir
         0     0% 80.73%      0.27s  0.53%  os.(*File).Readdirnames
         0     0% 80.73%      7.54s 14.94%  os.(*File).read
         0     0% 80.73%      1.61s  3.19%  os.(*Process).Wait
         0     0% 80.73%      1.60s  3.17%  os.(*Process).blockUntilWaitable
         0     0% 80.73%      1.61s  3.19%  os.(*Process).wait
         0     0% 80.73%      0.78s  1.55%  os.Lstat
         0     0% 80.73%      0.50s  0.99%  os.Open
         0     0% 80.73%      0.50s  0.99%  os.OpenFile
         0     0% 80.73%      0.35s  0.69%  os.Stat
         0     0% 80.73%      1.58s  3.13%  os/exec.(*Cmd).CombinedOutput
         0     0% 80.73%      1.86s  3.68%  os/exec.(*Cmd).Run
         0     0% 80.73%      0.26s  0.52%  os/exec.(*Cmd).Start
         0     0% 80.73%      1.62s  3.21%  os/exec.(*Cmd).Wait
         0     0% 80.73%      0.79s  1.56%  runtime.(*mcache).nextFree.func1
         0     0% 80.73%      0.57s  1.13%  runtime.(*mcentral).grow
         0     0% 80.73%      0.26s  0.52%  runtime._System
         0     0% 80.73%      0.60s  1.19%  runtime.callers.func1
         0     0% 80.73%      0.28s  0.55%  runtime.chansend1
         0     0% 80.73%      0.64s  1.27%  runtime.copystack
         0     0% 80.73%      0.40s  0.79%  runtime.funcspdelta
         0     0% 80.73%      0.69s  1.37%  runtime.futexwakeup
         0     0% 80.73%         8s 15.85%  runtime.gcBgMarkWorker.func2
         0     0% 80.73%     47.86s 94.81%  runtime.goexit
         0     0% 80.73%      0.28s  0.55%  runtime.goready
         0     0% 80.73%      0.28s  0.55%  runtime.goready.func1
         0     0% 80.73%      0.32s  0.63%  runtime.growWork
         0     0% 80.73%      0.94s  1.86%  runtime.largeAlloc
         0     0% 80.73%      0.94s  1.86%  runtime.mallocgc.func1
         0     0% 80.73%      0.64s  1.27%  runtime.morestack
         0     0% 80.73%      0.64s  1.27%  runtime.newstack
         0     0% 80.73%      1.25s  2.48%  runtime.park_m
         0     0% 80.73%      0.53s  1.05%  runtime.stopm
         0     0% 80.73%      0.62s  1.23%  runtime.wakep
         0     0% 80.73%      0.73s  1.45%  syscall.Lstat
         0     0% 80.73%      0.46s  0.91%  syscall.Open
         0     0% 80.73%      7.81s 15.47%  syscall.Read
         0     0% 80.73%      0.32s  0.63%  syscall.Stat
         0     0% 80.73%      0.64s  1.27%  syscall.Write
         0     0% 80.73%      0.46s  0.91%  syscall.openat
         0     0% 80.73%      0.64s  1.27%  syscall.write
         0     0% 80.73%      0.35s  0.69%  vendor/golang_org/x/crypto/curve25519.mladder
         0     0% 80.73%      0.37s  0.73%  vendor/golang_org/x/crypto/curve25519.scalarMult
