38.11s of 45.46s total (83.83%)
         0     0% 83.83%      0.29s  0.64%  runtime._System
         0     0% 83.83%      0.47s  1.03%  runtime.blockevent
         0     0% 83.83%      0.43s  0.95%  runtime.callers
         0     0% 83.83%      0.39s  0.86%  runtime.copystack
         0     0% 83.83%      0.30s  0.66%  runtime.funcspdelta
         0     0% 83.83%      9.55s 21.01%  runtime.gcBgMarkWorker.func2
         0     0% 83.83%      0.26s  0.57%  runtime.gosweepone.func1
         0     0% 83.83%      0.66s  1.45%  runtime.largeAlloc
         0     0% 83.83%      0.40s  0.88%  runtime.morestack
         0     0% 83.83%      0.56s  1.23%  runtime.notewakeup
         0     0% 83.83%      1.18s  2.60%  runtime.park_m
         0     0% 83.83%      0.47s  1.03%  runtime.saveblockevent
         0     0% 83.83%      0.63s  1.39%  runtime.selectgo
         0     0% 83.83%      0.42s  0.92%  runtime.wakep
         0     0% 83.83%      0.53s  1.17%  syscall.Lstat
         0     0% 83.83%      0.35s  0.77%  syscall.Open
         0     0% 83.83%      7.86s 17.29%  syscall.Read
         0     0% 83.83%      0.39s  0.86%  syscall.StartProcess
         0     0% 83.83%      0.36s  0.79%  syscall.Write
         0     0% 83.83%      0.36s  0.79%  syscall.forkAndExecInChild
         0     0% 83.83%      0.39s  0.86%  syscall.forkExec
         0     0% 83.83%      0.36s  0.79%  syscall.write
