34.02s of 41.47s total (82.04%)
         0     0% 82.04%      1.02s  2.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 82.04%      1.01s  2.44%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 82.04%      2.36s  5.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 82.04%      2.36s  5.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 82.04%      2.36s  5.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 82.04%      2.36s  5.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 82.04%      1.48s  3.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 82.04%      0.59s  1.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 82.04%      0.61s  1.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 82.04%      0.28s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).RestoreAll
         0     0% 82.04%      0.61s  1.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 82.04%      0.61s  1.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 82.04%      0.28s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).restoreInternal
         0     0% 82.04%      1.20s  2.89%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0% 82.04%      0.32s  0.77%  io.ReadAtLeast
         0     0% 82.04%      0.32s  0.77%  io.ReadFull
         0     0% 82.04%      0.90s  2.17%  io/ioutil.ReadDir
         0     0% 82.04%      0.77s  1.86%  io/ioutil.ReadFile
         0     0% 82.04%      0.25s   0.6%  io/ioutil.readAll
         0     0% 82.04%      5.47s 13.19%  math/big.(*Int).Exp
         0     0% 82.04%      5.47s 13.19%  math/big.nat.expNN
         0     0% 82.04%      0.40s  0.96%  net.(*conn).Read
         0     0% 82.04%      0.35s  0.84%  net.(*conn).Write
         0     0% 82.04%      0.40s  0.96%  net.(*netFD).Read
         0     0% 82.04%      0.35s  0.84%  net.(*netFD).Write
         0     0% 82.04%      0.31s  0.75%  net/http.(*Client).Do
         0     0% 82.04%      1.61s  3.88%  net/http.(*ServeMux).ServeHTTP
         0     0% 82.04%      0.26s  0.63%  net/http.(*Transport).RoundTrip
         0     0% 82.04%      8.99s 21.68%  net/http.(*conn).serve
         0     0% 82.04%      0.22s  0.53%  net/http.(*connReader).Read
         0     0% 82.04%      0.29s   0.7%  net/http.(*persistConn).readLoop
         0     0% 82.04%      1.59s  3.83%  net/http.HandlerFunc.ServeHTTP
         0     0% 82.04%      0.27s  0.65%  net/http.send
         0     0% 82.04%      1.65s  3.98%  net/http.serverHandler.ServeHTTP
         0     0% 82.04%      0.82s  1.98%  os.(*File).Readdir
         0     0% 82.04%      6.81s 16.42%  os.(*File).read
         0     0% 82.04%      1.44s  3.47%  os.(*Process).Wait
         0     0% 82.04%      1.43s  3.45%  os.(*Process).blockUntilWaitable
         0     0% 82.04%      1.44s  3.47%  os.(*Process).wait
         0     0% 82.04%      0.53s  1.28%  os.Open
         0     0% 82.04%      0.53s  1.28%  os.OpenFile
         0     0% 82.04%      0.26s  0.63%  os.Stat
         0     0% 82.04%      1.48s  3.57%  os/exec.(*Cmd).CombinedOutput
         0     0% 82.04%      1.61s  3.88%  os/exec.(*Cmd).Run
         0     0% 82.04%      1.44s  3.47%  os/exec.(*Cmd).Wait
         0     0% 82.04%      0.78s  1.88%  runtime.(*mcache).nextFree
         0     0% 82.04%      0.66s  1.59%  runtime.(*mcache).nextFree.func1
         0     0% 82.04%      0.66s  1.59%  runtime.(*mcache).refill
         0     0% 82.04%      0.41s  0.99%  runtime.(*mcentral).grow
         0     0% 82.04%      0.24s  0.58%  runtime.bgsweep
         0     0% 82.04%      0.22s  0.53%  runtime.chansend1
         0     0% 82.04%      0.47s  1.13%  runtime.futexsleep
         0     0% 82.04%      0.62s  1.50%  runtime.futexwakeup
         0     0% 82.04%      7.85s 18.93%  runtime.gcBgMarkWorker
         0     0% 82.04%      7.74s 18.66%  runtime.gcBgMarkWorker.func2
         0     0% 82.04%     39.19s 94.50%  runtime.goexit
         0     0% 82.04%      0.24s  0.58%  runtime.gosweepone
         0     0% 82.04%      0.21s  0.51%  runtime.hashGrow
         0     0% 82.04%      0.63s  1.52%  runtime.largeAlloc
         0     0% 82.04%      0.63s  1.52%  runtime.mallocgc.func1
         0     0% 82.04%      0.50s  1.21%  runtime.morestack
         0     0% 82.04%      0.51s  1.23%  runtime.newarray
         0     0% 82.04%      0.60s  1.45%  runtime.notewakeup
         0     0% 82.04%      1.07s  2.58%  runtime.park_m
         0     0% 82.04%      0.21s  0.51%  runtime.resetspinning
         0     0% 82.04%      0.81s  1.95%  runtime.selectgo
         0     0% 82.04%      0.44s  1.06%  runtime.stopm
         0     0% 82.04%      0.49s  1.18%  runtime.wakep
         0     0% 82.04%      0.59s  1.42%  syscall.Lstat
         0     0% 82.04%      0.49s  1.18%  syscall.Open
         0     0% 82.04%      0.23s  0.55%  syscall.Stat
         0     0% 82.04%      0.35s  0.84%  syscall.Write
         0     0% 82.04%      7.17s 17.29%  syscall.read
         0     0% 82.04%      0.35s  0.84%  syscall.write
