21150.21kB of 21150.21kB total (  100%)
         0     0%   100%  1036.05kB  4.90%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.RunPodSandbox
         0     0%   100%  1554.07kB  7.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.recordOperation
         0     0%   100%   518.02kB  2.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallDefaultHandlers
         0     0%   100%   518.02kB  2.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.ListenAndServeKubeletServer
         0     0%   100%   518.02kB  2.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.NewServer
         0     0%   100%  3350.40kB 15.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.init
         0     0%   100%  1030.16kB  4.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/registry/rbac/rest.init
         0     0%   100%   512.10kB  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.init
         0     0%   100%   518.02kB  2.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%      514kB  2.43%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%   518.02kB  2.45%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%      514kB  2.43%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%   659.99kB  3.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%   512.14kB  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.addDefaultMetadata
         0     0%   100%   512.14kB  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.addNamespaceRoleBinding
         0     0%   100%   512.14kB  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.init
         0     0%   100%   512.14kB  2.42%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.init.2
         0     0%   100%  2835.77kB 13.41%  io.Copy
         0     0%   100%  2835.77kB 13.41%  io.copyBuffer
         0     0%   100% 10689.57kB 50.54%  main.init
         0     0%   100%  1024.44kB  4.84%  main.main
         0     0%   100%  1103.77kB  5.22%  net/http.(*Transport).dialConn.func3
         0     0%   100%   512.02kB  2.42%  reflect.MakeSlice
         0     0%   100%   512.28kB  2.42%  reflect.Value.SetMapIndex
         0     0%   100%   512.28kB  2.42%  reflect.mapassign
         0     0%   100%   517.33kB  2.45%  regexp/syntax.(*compiler).compile
         0     0%   100% 20120.60kB 95.13%  runtime.goexit
         0     0%   100%    11714kB 55.38%  runtime.main
         0     0%   100%  1026.22kB  4.85%  runtime.slicebytetostring
         0     0%   100%  1103.77kB  5.22%  sync.(*Once).Do
