41536.11kB of 41536.11kB total (  100%)
         0     0%   100%   659.99kB  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/cloudprovider/providers/vsphere.init
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/controller/garbagecollector.init
         0     0%   100%   512.10kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/generated.init
         0     0%   100%   512.10kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.init
         0     0%   100%  1026.22kB  2.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/templates.LongDesc
         0     0%   100%  1026.22kB  2.47%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/templates.normalizer.markdown
         0     0%   100%   512.20kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddNonDeprecatedPrinterFlags
         0     0%   100%   512.20kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddPrinterFlags
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.init
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.syncPod)-fm
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).ListenAndServe
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncPod
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).UpdatePod.func1
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).managePodLoop
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).managePodLoop.func1
         0     0%   100%  1036.04kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_RunPodSandbox_Handler
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_StopPodSandbox_Handler
         0     0%   100%  3350.40kB  8.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.init
         0     0%   100%  3350.40kB  8.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.init
         0     0%   100%  1036.04kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).RunPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).StopPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).InspectContainer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).StartContainer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).StopContainer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.InspectContainer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.StartContainer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.StopContainer
         0     0%   100%  1554.07kB  3.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.recordOperation
         0     0%   100%  1036.04kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).RunPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).StopPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/images.(*serialImagePuller).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/images.processImagePullRequests)-fm
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/images.(*serialImagePuller).processImagePullRequests
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/images.(*throttledImageService).PullImage
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/images.throttledImageService.PullImage
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedImageManagerService).PullImage
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).RunPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).PullImage
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).SyncPod
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).createPodSandbox
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedImageManagerService.PullImage
         0     0%   100%  1036.05kB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.RunPodSandbox
         0     0%   100%  1554.07kB  3.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.recordOperation
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallDefaultHandlers
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.ListenAndServeKubeletServer
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.NewServer
         0     0%   100%  3350.40kB  8.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.init
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0%   100%  1030.16kB  2.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/registry/rbac/rest.init
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0%   100%   512.10kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.init
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0%   100%   512.02kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%      514kB  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%   518.02kB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%      514kB  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%   659.99kB  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%   512.14kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.addDefaultMetadata
         0     0%   100%   512.14kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.addNamespaceRoleBinding
         0     0%   100%   512.14kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.init
         0     0%   100%   512.14kB  1.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/plugin/pkg/auth/authorizer/rbac/bootstrappolicy.init.2
         0     0%   100%  2835.77kB  6.83%  io.Copy
         0     0%   100%  2835.77kB  6.83%  io.copyBuffer
         0     0%   100% 10689.57kB 25.74%  main.init
         0     0%   100%  1024.44kB  2.47%  main.main
         0     0%   100%  1103.77kB  2.66%  net/http.(*Transport).dialConn.func3
         0     0%   100%   512.02kB  1.23%  os.StartProcess
         0     0%   100%   512.02kB  1.23%  os.startProcess
         0     0%   100%   512.02kB  1.23%  os/exec.(*Cmd).CombinedOutput
         0     0%   100%   512.02kB  1.23%  os/exec.(*Cmd).Run
         0     0%   100%   512.02kB  1.23%  os/exec.(*Cmd).Start
         0     0%   100%   512.02kB  1.23%  reflect.MakeSlice
         0     0%   100%   512.14kB  1.23%  reflect.New
         0     0%   100%   512.28kB  1.23%  reflect.Value.SetMapIndex
         0     0%   100%   512.28kB  1.23%  reflect.mapassign
         0     0%   100%   517.33kB  1.25%  regexp/syntax.(*compiler).compile
         0     0%   100% 39994.29kB 96.29%  runtime.goexit
         0     0%   100%    11714kB 28.20%  runtime.main
         0     0%   100%   512.20kB  1.23%  runtime.mstart
         0     0%   100%   512.20kB  1.23%  runtime.newproc.func1
         0     0%   100%   512.20kB  1.23%  runtime.newproc1
         0     0%   100%  5122.30kB 12.33%  runtime.slicebytetostring
         0     0%   100%   512.20kB  1.23%  runtime.systemstack
         0     0%   100%  1103.77kB  2.66%  sync.(*Once).Do
