4.75s of 6.06s total (78.38%)
         0     0% 78.38%      0.10s  1.65%  runtime.morestack
         0     0% 78.38%      0.10s  1.65%  runtime.newstack
         0     0% 78.38%      0.04s  0.66%  runtime.notesleep
         0     0% 78.38%      0.08s  1.32%  runtime.notewakeup
         0     0% 78.38%      0.11s  1.82%  runtime.park_m
         0     0% 78.38%      0.07s  1.16%  runtime.pcdatavalue
         0     0% 78.38%      0.16s  2.64%  runtime.rawstringtmp
         0     0% 78.38%      0.05s  0.83%  runtime.ready
         0     0% 78.38%      0.11s  1.82%  runtime.saveblockevent
         0     0% 78.38%      0.08s  1.32%  runtime.scang
         0     0% 78.38%      0.08s  1.32%  runtime.scanstack
         0     0% 78.38%      0.16s  2.64%  runtime.selectgo
         0     0% 78.38%      0.05s  0.83%  runtime.send
         0     0% 78.38%      0.04s  0.66%  runtime.shrinkstack
         0     0% 78.38%      0.07s  1.16%  runtime.startm
         0     0% 78.38%      0.04s  0.66%  runtime.stopm
         0     0% 78.38%      0.09s  1.49%  runtime.strhash
         0     0% 78.38%      1.38s 22.77%  runtime.systemstack
         0     0% 78.38%      0.07s  1.16%  runtime.wakep
         0     0% 78.38%      0.09s  1.49%  syscall.Close
         0     0% 78.38%      0.34s  5.61%  syscall.Open
         0     0% 78.38%      0.13s  2.15%  syscall.Read
         0     0% 78.38%      0.19s  3.14%  syscall.Stat
         0     0% 78.38%      0.07s  1.16%  syscall.Write
         0     0% 78.38%      0.34s  5.61%  syscall.openat
         0     0% 78.38%      0.07s  1.16%  syscall.write
         0     0% 78.38%      0.07s  1.16%  type..hash.github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/types.NamespacedName
         0     0% 78.38%      0.09s  1.49%  type..hash.github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy.ServicePortName
