3.92s of 4.77s total (82.18%)
         0     0% 82.18%      0.06s  1.26%  runtime.callers
         0     0% 82.18%      0.06s  1.26%  runtime.callers.func1
         0     0% 82.18%      0.12s  2.52%  runtime.chansend
         0     0% 82.18%      0.12s  2.52%  runtime.chansend1
         0     0% 82.18%      0.05s  1.05%  runtime.concatstrings
         0     0% 82.18%      0.13s  2.73%  runtime.copystack
         0     0% 82.18%      0.14s  2.94%  runtime.findrunnable
         0     0% 82.18%      0.06s  1.26%  runtime.funcspdelta
         0     0% 82.18%      0.08s  1.68%  runtime.futexsleep
         0     0% 82.18%      0.17s  3.56%  runtime.futexwakeup
         0     0% 82.18%      0.77s 16.14%  runtime.gcBgMarkWorker
         0     0% 82.18%      0.68s 14.26%  runtime.gcBgMarkWorker.func2
         0     0% 82.18%      0.68s 14.26%  runtime.gcDrain
         0     0% 82.18%      4.37s 91.61%  runtime.goexit
         0     0% 82.18%      0.04s  0.84%  runtime.goexit0
         0     0% 82.18%      0.13s  2.73%  runtime.goready
         0     0% 82.18%      0.13s  2.73%  runtime.goready.func1
         0     0% 82.18%      0.03s  0.63%  runtime.goschedImpl
         0     0% 82.18%      0.03s  0.63%  runtime.gosched_m
         0     0% 82.18%      0.03s  0.63%  runtime.gosweepone
         0     0% 82.18%      0.03s  0.63%  runtime.gosweepone.func1
         0     0% 82.18%      0.03s  0.63%  runtime.growslice
         0     0% 82.18%      0.03s  0.63%  runtime.hashGrow
         0     0% 82.18%      0.09s  1.89%  runtime.markroot.func1
         0     0% 82.18%      0.21s  4.40%  runtime.mcall
         0     0% 82.18%      0.12s  2.52%  runtime.morestack
         0     0% 82.18%      0.03s  0.63%  runtime.mstart
         0     0% 82.18%      0.03s  0.63%  runtime.mstart1
         0     0% 82.18%      0.07s  1.47%  runtime.newarray
         0     0% 82.18%      0.14s  2.94%  runtime.newobject
         0     0% 82.18%      0.12s  2.52%  runtime.newstack
         0     0% 82.18%      0.06s  1.26%  runtime.notesleep
         0     0% 82.18%      0.17s  3.56%  runtime.notewakeup
         0     0% 82.18%      0.14s  2.94%  runtime.park_m
         0     0% 82.18%      0.03s  0.63%  runtime.pcdatavalue
         0     0% 82.18%      0.14s  2.94%  runtime.ready
         0     0% 82.18%      0.03s  0.63%  runtime.resetspinning
         0     0% 82.18%      0.07s  1.47%  runtime.saveblockevent
         0     0% 82.18%      0.08s  1.68%  runtime.scanstack
         0     0% 82.18%      0.04s  0.84%  runtime.scanstack.func1
         0     0% 82.18%      0.18s  3.77%  runtime.schedule
         0     0% 82.18%      0.10s  2.10%  runtime.selectgo
         0     0% 82.18%      0.12s  2.52%  runtime.send
         0     0% 82.18%      0.09s  1.89%  runtime.slicebytetostring
         0     0% 82.18%      0.17s  3.56%  runtime.startm
         0     0% 82.18%      0.05s  1.05%  runtime.step
         0     0% 82.18%      0.07s  1.47%  runtime.stopm
         0     0% 82.18%      0.03s  0.63%  runtime.sysmon
         0     0% 82.18%      0.17s  3.56%  runtime.wakep
         0     0% 82.18%      0.03s  0.63%  sort.Slice
         0     0% 82.18%      0.07s  1.47%  syscall.Close
         0     0% 82.18%      0.03s  0.63%  syscall.Getdents
         0     0% 82.18%      0.26s  5.45%  syscall.Open
         0     0% 82.18%      0.20s  4.19%  syscall.Read
         0     0% 82.18%      0.03s  0.63%  syscall.ReadDirent
         0     0% 82.18%      0.26s  5.45%  syscall.Stat
         0     0% 82.18%      0.26s  5.45%  syscall.openat
         0     0% 82.18%      0.20s  4.19%  syscall.read
         0     0% 82.18%      0.11s  2.31%  syscall.write
