23568.66kB of 23568.66kB total (  100%)
         0     0%   100%   971.07kB  4.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%      514kB  2.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%  1036.04kB  4.40%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%   518.02kB  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%   518.02kB  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%      514kB  2.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%  1036.04kB  4.40%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%   518.02kB  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%   518.02kB  2.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%   528.17kB  2.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.MustParseGeneric
         0     0%   100%   528.17kB  2.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.ParseGeneric
         0     0%   100%   528.17kB  2.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.parse
         0     0%   100%   609.50kB  2.59%  html/template.(*Template).Parse
         0     0%   100%  3597.83kB 15.27%  io.Copy
         0     0%   100%  3597.83kB 15.27%  io.copyBuffer
         0     0%   100%  5669.17kB 24.05%  main.init
         0     0%   100%  1024.98kB  4.35%  main.main
         0     0%   100%  1537.17kB  6.52%  net/http.(*Transport).dialConn.func3
         0     0%   100%  1184.27kB  5.02%  os/exec.(*Cmd).Start.func1
         0     0%   100%  1184.27kB  5.02%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%   528.17kB  2.24%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%      515kB  2.19%  regexp.(*Regexp).FindSubmatch
         0     0%   100%  1043.17kB  4.43%  regexp.(*Regexp).doExecute
         0     0%   100%  1043.17kB  4.43%  regexp.(*machine).backtrack
         0     0%   100%   514.63kB  2.18%  regexp/syntax.(*compiler).compile
         0     0%   100% 23054.03kB 97.82%  runtime.goexit
         0     0%   100%  6694.15kB 28.40%  runtime.main
         0     0%   100%   512.04kB  2.17%  runtime.slicebytetostring
         0     0%   100%  3078.88kB 13.06%  sync.(*Once).Do
         0     0%   100%   609.50kB  2.59%  text/template.(*Template).Parse
         0     0%   100%   609.50kB  2.59%  text/template/parse.(*Tree).Parse
         0     0%   100%   609.50kB  2.59%  text/template/parse.(*Tree).parse
         0     0%   100%   609.50kB  2.59%  text/template/parse.(*Tree).textOrAction
         0     0%   100%   609.50kB  2.59%  text/template/parse.Parse
