30914.29kB of 30914.29kB total (  100%)
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).GarbageCollect
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).evictContainers
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*containerGC).removeOldestN
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedImageManagerService).ListImages
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).CreateContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).RemoveContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).Status
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).StopContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GarbageCollect
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).ImageStats
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).Status
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).SyncPod
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).killContainer
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).killContainersWithSyncResult.func1
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).removeContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).startContainer
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedImageManagerService.ListImages
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.CreateContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.RemoveContainer
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.Status
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.StopContainer
         0     0%   100%  2068.07kB  6.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.recordOperation
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/metrics.init
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteImageService).ListImages
         0     0%   100%  2941.72kB  9.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.init
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0%   100%   512.04kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0%   100%  3274.41kB 10.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0%   100%  3274.41kB 10.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0%   100%  3274.41kB 10.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0%   100%   512.02kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*endpointsInfo).endpointChain
         0     0%   100%   574.34kB  1.86%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*proxyServiceMap).merge
         0     0%   100%   512.02kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.servicePortEndpointChainName
         0     0%   100%   574.34kB  1.86%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateServiceMap
         0     0%   100%   574.34kB  1.86%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateServiceMap.func1
         0     0%   100%  2188.06kB  7.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%  3274.41kB 10.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%  3274.41kB 10.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%  1036.04kB  3.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%      514kB  1.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%  1036.04kB  3.35%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%   518.02kB  1.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%   528.17kB  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.MustParseGeneric
         0     0%   100%   528.17kB  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.ParseGeneric
         0     0%   100%   528.17kB  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/version.parse
         0     0%   100%   609.50kB  1.97%  html/template.(*Template).Parse
         0     0%   100%  4499.77kB 14.56%  io.Copy
         0     0%   100%  4499.77kB 14.56%  io.copyBuffer
         0     0%   100%  5669.17kB 18.34%  main.init
         0     0%   100%  1024.98kB  3.32%  main.main
         0     0%   100%  1537.17kB  4.97%  net/http.(*Transport).dialConn.func3
         0     0%   100%  2086.21kB  6.75%  os/exec.(*Cmd).Start.func1
         0     0%   100%  2086.21kB  6.75%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%   512.23kB  1.66%  reflect.New
         0     0%   100%   528.17kB  1.71%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%      515kB  1.67%  regexp.(*Regexp).FindSubmatch
         0     0%   100%  1043.17kB  3.37%  regexp.(*Regexp).doExecute
         0     0%   100%  1043.17kB  3.37%  regexp.(*machine).backtrack
         0     0%   100%   514.63kB  1.66%  regexp/syntax.(*compiler).compile
         0     0%   100%   512.02kB  1.66%  runtime.concatstring2
         0     0%   100%   512.02kB  1.66%  runtime.concatstring3
         0     0%   100%  1024.04kB  3.31%  runtime.concatstrings
         0     0%   100% 30399.66kB 98.34%  runtime.goexit
         0     0%   100%  6694.15kB 21.65%  runtime.main
         0     0%   100%  2048.10kB  6.63%  runtime.slicebytetostring
         0     0%   100%  3078.88kB  9.96%  sync.(*Once).Do
         0     0%   100%   609.50kB  1.97%  text/template.(*Template).Parse
         0     0%   100%   609.50kB  1.97%  text/template/parse.(*Tree).Parse
         0     0%   100%   609.50kB  1.97%  text/template/parse.(*Tree).parse
         0     0%   100%   609.50kB  1.97%  text/template/parse.(*Tree).textOrAction
         0     0%   100%   609.50kB  1.97%  text/template/parse.Parse
