3.69s of 4.64s total (79.53%)
         0     0% 79.53%      4.25s 91.59%  runtime.goexit
         0     0% 79.53%      0.03s  0.65%  runtime.goready
         0     0% 79.53%      0.03s  0.65%  runtime.goready.func1
         0     0% 79.53%      0.03s  0.65%  runtime.gosched_m
         0     0% 79.53%      0.06s  1.29%  runtime.gosweepone
         0     0% 79.53%      0.04s  0.86%  runtime.gosweepone.func1
         0     0% 79.53%      0.04s  0.86%  runtime.hashGrow
         0     0% 79.53%      0.05s  1.08%  runtime.markroot.func1
         0     0% 79.53%      0.14s  3.02%  runtime.morestack
         0     0% 79.53%      0.05s  1.08%  runtime.newarray
         0     0% 79.53%      0.03s  0.65%  runtime.newproc
         0     0% 79.53%      0.14s  3.02%  runtime.newstack
         0     0% 79.53%      0.04s  0.86%  runtime.notesleep
         0     0% 79.53%      0.06s  1.29%  runtime.notewakeup
         0     0% 79.53%      0.11s  2.37%  runtime.park_m
         0     0% 79.53%      0.05s  1.08%  runtime.pcdatavalue
         0     0% 79.53%      0.10s  2.16%  runtime.rawstring
         0     0% 79.53%      0.10s  2.16%  runtime.rawstringtmp
         0     0% 79.53%      0.05s  1.08%  runtime.ready
         0     0% 79.53%      0.04s  0.86%  runtime.saveblockevent
         0     0% 79.53%      0.05s  1.08%  runtime.scang
         0     0% 79.53%      0.05s  1.08%  runtime.scanstack
         0     0% 79.53%      0.14s  3.02%  runtime.schedule
         0     0% 79.53%      0.10s  2.16%  runtime.selectgo
         0     0% 79.53%      0.03s  0.65%  runtime.send
         0     0% 79.53%      0.03s  0.65%  runtime.shrinkstack
         0     0% 79.53%      0.06s  1.29%  runtime.slicebytetostring
         0     0% 79.53%      0.06s  1.29%  runtime.startm
         0     0% 79.53%      0.05s  1.08%  runtime.stopm
         0     0% 79.53%      0.04s  0.86%  runtime.sweepone
         0     0% 79.53%      0.97s 20.91%  runtime.systemstack
         0     0% 79.53%      0.06s  1.29%  runtime.wakep
         0     0% 79.53%      0.09s  1.94%  syscall.BytePtrFromString
         0     0% 79.53%      0.07s  1.51%  syscall.Close
         0     0% 79.53%      0.04s  0.86%  syscall.Fstat
         0     0% 79.53%      0.05s  1.08%  syscall.Getdents
         0     0% 79.53%      0.36s  7.76%  syscall.Open
         0     0% 79.53%      0.26s  5.60%  syscall.Read
         0     0% 79.53%      0.05s  1.08%  syscall.ReadDirent
         0     0% 79.53%      0.27s  5.82%  syscall.Stat
         0     0% 79.53%      0.05s  1.08%  syscall.Write
         0     0% 79.53%      0.36s  7.76%  syscall.openat
         0     0% 79.53%      0.26s  5.60%  syscall.read
         0     0% 79.53%      0.05s  1.08%  syscall.write
