4.04s of 4.75s total (85.05%)
         0     0% 85.05%      0.20s  4.21%  os.Stat
         0     0% 85.05%      0.03s  0.63%  path.Join
         0     0% 85.05%      0.03s  0.63%  path/filepath.Join
         0     0% 85.05%      0.03s  0.63%  path/filepath.join
         0     0% 85.05%      0.03s  0.63%  reflect.Zero
         0     0% 85.05%      0.04s  0.84%  reflect.unsafe_New
         0     0% 85.05%      0.10s  2.11%  runtime.(*mcache).nextFree.func1
         0     0% 85.05%      0.10s  2.11%  runtime.(*mcache).refill
         0     0% 85.05%      0.08s  1.68%  runtime.(*mcentral).grow
         0     0% 85.05%      0.07s  1.47%  runtime.(*mheap).alloc
         0     0% 85.05%      0.04s  0.84%  runtime._System
         0     0% 85.05%      0.10s  2.11%  runtime.bgsweep
         0     0% 85.05%      0.08s  1.68%  runtime.blockevent
         0     0% 85.05%      0.08s  1.68%  runtime.callers
         0     0% 85.05%      0.08s  1.68%  runtime.callers.func1
         0     0% 85.05%      0.06s  1.26%  runtime.chansend
         0     0% 85.05%      0.05s  1.05%  runtime.chansend1
         0     0% 85.05%      0.07s  1.47%  runtime.concatstring3
         0     0% 85.05%      0.17s  3.58%  runtime.copystack
         0     0% 85.05%      0.10s  2.11%  runtime.findrunnable
         0     0% 85.05%      0.14s  2.95%  runtime.funcspdelta
         0     0% 85.05%      0.05s  1.05%  runtime.futexsleep
         0     0% 85.05%      0.13s  2.74%  runtime.futexwakeup
         0     0% 85.05%      0.96s 20.21%  runtime.gcBgMarkWorker
         0     0% 85.05%      0.82s 17.26%  runtime.gcBgMarkWorker.func2
         0     0% 85.05%      4.40s 92.63%  runtime.goexit
         0     0% 85.05%      0.06s  1.26%  runtime.goready
         0     0% 85.05%      0.06s  1.26%  runtime.goready.func1
         0     0% 85.05%      0.10s  2.11%  runtime.gosweepone
         0     0% 85.05%      0.10s  2.11%  runtime.gosweepone.func1
         0     0% 85.05%      0.04s  0.84%  runtime.growslice
         0     0% 85.05%      0.15s  3.16%  runtime.makeslice
         0     0% 85.05%      0.12s  2.53%  runtime.markroot.func1
         0     0% 85.05%      0.15s  3.16%  runtime.morestack
         0     0% 85.05%      0.03s  0.63%  runtime.mstart
         0     0% 85.05%      0.03s  0.63%  runtime.mstart1
         0     0% 85.05%      0.04s  0.84%  runtime.newarray
         0     0% 85.05%      0.06s  1.26%  runtime.newproc
         0     0% 85.05%      0.06s  1.26%  runtime.newproc.func1
         0     0% 85.05%      0.06s  1.26%  runtime.newproc1
         0     0% 85.05%      0.15s  3.16%  runtime.newstack
         0     0% 85.05%      0.04s  0.84%  runtime.notesleep
         0     0% 85.05%      0.12s  2.53%  runtime.notewakeup
         0     0% 85.05%      0.10s  2.11%  runtime.park_m
         0     0% 85.05%      0.07s  1.47%  runtime.pcdatavalue
         0     0% 85.05%      0.07s  1.47%  runtime.rawstringtmp
         0     0% 85.05%      0.07s  1.47%  runtime.ready
         0     0% 85.05%      0.08s  1.68%  runtime.saveblockevent
         0     0% 85.05%      0.03s  0.63%  runtime.scanframeworker
         0     0% 85.05%      0.12s  2.53%  runtime.scang
         0     0% 85.05%      0.03s  0.63%  runtime.scanstack.func1
         0     0% 85.05%      0.11s  2.32%  runtime.schedule
         0     0% 85.05%      0.15s  3.16%  runtime.selectgo
         0     0% 85.05%      0.13s  2.74%  runtime.slicebytetostring
         0     0% 85.05%      0.11s  2.32%  runtime.startm
         0     0% 85.05%      0.03s  0.63%  runtime.sysmon
         0     0% 85.05%      0.11s  2.32%  runtime.wakep
         0     0% 85.05%      0.04s  0.84%  strings.Fields
         0     0% 85.05%      0.03s  0.63%  syscall.Fstat
         0     0% 85.05%      0.03s  0.63%  syscall.Getdents
         0     0% 85.05%      0.46s  9.68%  syscall.Lstat
         0     0% 85.05%      0.34s  7.16%  syscall.Open
         0     0% 85.05%      0.03s  0.63%  syscall.ParseDirent
         0     0% 85.05%      0.14s  2.95%  syscall.Read
         0     0% 85.05%      0.03s  0.63%  syscall.ReadDirent
         0     0% 85.05%      0.21s  4.42%  syscall.Stat
         0     0% 85.05%      0.05s  1.05%  syscall.Write
         0     0% 85.05%      0.34s  7.16%  syscall.openat
         0     0% 85.05%      0.14s  2.95%  syscall.read
         0     0% 85.05%      0.05s  1.05%  syscall.write
