5.35s of 6.38s total (83.86%)
         0     0% 83.86%      0.10s  1.57%  runtime.saveblockevent
         0     0% 83.86%      0.05s  0.78%  runtime.scang
         0     0% 83.86%      0.15s  2.35%  runtime.schedule
         0     0% 83.86%      0.15s  2.35%  runtime.selectgo
         0     0% 83.86%      0.05s  0.78%  runtime.startm
         0     0% 83.86%      0.10s  1.57%  runtime.stopm
         0     0% 83.86%      0.04s  0.63%  runtime.strhash
         0     0% 83.86%      1.43s 22.41%  runtime.systemstack
         0     0% 83.86%      0.04s  0.63%  runtime.wakep
         0     0% 83.86%      0.04s  0.63%  strings.Fields
         0     0% 83.86%      0.06s  0.94%  syscall.BytePtrFromString
         0     0% 83.86%      0.06s  0.94%  syscall.ByteSliceFromString
         0     0% 83.86%      0.04s  0.63%  syscall.Close
         0     0% 83.86%      0.06s  0.94%  syscall.Fstat
         0     0% 83.86%      0.08s  1.25%  syscall.Getdents
         0     0% 83.86%      0.45s  7.05%  syscall.Open
         0     0% 83.86%      0.27s  4.23%  syscall.Read
         0     0% 83.86%      0.08s  1.25%  syscall.ReadDirent
         0     0% 83.86%      0.24s  3.76%  syscall.Stat
         0     0% 83.86%      0.10s  1.57%  syscall.Write
         0     0% 83.86%      0.27s  4.23%  syscall.read
         0     0% 83.86%      0.10s  1.57%  syscall.write
         0     0% 83.86%      0.04s  0.63%  type..hash.github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/types.NamespacedName
